"","G_gas","G_coal_brown","G_coal_hard","G_bio","G_hydro","G_nuclear","G_wind_on","G_wind_off","G_pv","G_otherRE","G_phes","G_otherCONV"
"268",1183,17071.75,6119.25,4431.75,1549,10668.25,8793.25,1069.5,0,106,0.5,5031
"269",1197,17101.75,6266.5,4433,1558,10643.5,9320.75,984.25,0,106,0.25,4680
"270",1247,17642.25,7436.5,4431,1566,10639.25,9905.25,917.25,0,106,0,5229.5
"271",1374.75,18014,12706.5,4431,1604.25,10699.5,10283.25,1153.75,0,106,104.25,5602
"272",1615,18052,17349,4439.5,1576.5,10719,10349.5,1271.75,0.75,106,1922.75,7165
"273",1757,17771.75,18338.75,4454.75,1521,10714.25,10526.5,1270.5,130.75,106,3371.25,7864.25
"274",1750.5,17958.5,17613.5,4482.25,1524.5,10704,10771,1348.75,790.75,106,2707.75,8039
"275",1757,17914.5,17574.5,4475,1473.25,10710,11253,1494.25,1756.25,106,1104.25,7848.25
"276",1757,17775.5,17662.5,4469.5,1515,10718,11553,1422,2538.5,106,1276,7665
"277",1738.5,17724,18005,4480.75,1496.5,10671.75,12155.25,1093.25,3142.25,106,587.5,7281.75
"278",1736.5,17702.75,17963.25,4471.5,1470.75,10671.5,12399.5,1154,3136.75,106,85.25,7356.25
"279",1754.75,17714,17122,4479,1480,10637,12164.25,1271,2428.25,106,506.75,7427
"280",1784.25,17728.5,17626.75,4472,1482.75,10515.75,11854.5,995.5,1092,106,227.25,7172.5
"281",1778,17726.5,18011.25,4466.75,1527,10706.75,12079.75,943.75,115.75,106,595.25,7931.5
"282",1781.25,17727.75,18193.25,4465.25,1601.5,10722.5,12746.25,838,1.75,106,4330.5,8154.5
"283",1768,17737.5,18326.5,4444.5,1532.75,10732.25,13095.5,823.25,0,106,3043,8048.25
"284",1766.25,17702.25,17774.5,4421.75,1486.75,10732.5,13792.75,731.75,0,106,1679.5,7672.25
"285",1527.25,17767.75,15511.25,4447.5,1447.5,10726,14597,753,0,106,612.25,7063
"286",1304.5,17593.25,13263.75,4437.5,1446.5,10674.25,14730.25,806.75,0,106,257.25,6085.75
"287",1297.5,17118.5,10813.75,4434,1482.5,10639.25,14831.5,675.75,0,106,290.75,5495
"288",1245.25,16612.25,8633.75,4428.5,1486,10640,14859,737.5,0,106,68.5,4716
"289",1193.75,17113.5,7163.25,4406,1524.25,10653,14886.25,922.5,0,106,0.25,4649
"290",1183.75,17505.25,6374.5,4379.75,1460,10616.5,14769,1321,0,106,0.25,4186.25
"291",1189.75,17511,6090.5,4380.25,1464,10669.25,14760.75,1755.25,0,106,0.25,4210
"292",1192.25,17478.5,5750,4391.5,1440.5,10521.25,15062.75,2180.75,0,106,15.25,4053
"293",1197.75,17368.5,6022.5,4390.25,1494.5,10586.75,15090.5,2430,0,106,0.5,4574.25
"294",1233,17447.25,7009,4398.25,1486.5,10587.5,15672.25,2556.75,0,106,31,5324.25
"295",1478.25,17508.75,10833.25,4416.75,1526.75,10664.5,16808.25,2386.25,0,106,201.25,6033
"296",1902.25,17727,15365.5,4427,1509.5,10661,17301.75,2008,0,106,369.25,7003.5
"297",2300,16895.75,18401.5,4427.75,1493,10694,16924,1351.25,118.75,106,765.75,7553.25
"298",2354,16817.25,18869.5,3494,1335.75,10715,16469,754.25,641.75,106,404.25,7213
"299",2343.25,16812.5,18787,3184,1313.25,10707.5,16168,425.75,1550.75,106,239.5,6896.75
"300",2481.25,16411,18948,3184,1365.5,10732.5,15591.5,246,2258,106,1149.25,6949
"301",2502.5,16317.25,19119.25,3184,1360.75,10709.25,15196,202.25,2579.5,106,348.25,6778.75
"302",2581.25,16291,19074.5,3184,1356.5,10714.75,14499.25,173.75,2375.75,106,552,6885
"303",2837.75,16304.75,19265.25,3184,1366,10708.5,13745.25,230.5,1778.5,106,305.75,6929.5
"304",3166,17134.25,19135.5,3810,1407,10725.25,12983,353.5,773.5,106,616.25,7225.25
"305",3553,17285.75,19686.75,4449.75,1440.25,10680.25,12611.75,399.5,85,106,1095.25,7832
"306",3971.5,17638.75,20341.75,4458.5,1434.25,10672.25,11434.25,701.5,1.5,106,1478.25,8133
"307",3929.5,17753.5,20361.25,4455.25,1454,10667.25,9693,1204.75,0,106,2364.25,8038.75
"308",3419.75,17716,20130.75,4455.5,1430.25,10665.5,8768.5,1140.5,0,106,1744.75,7826.75
"309",2268.25,17795.75,19323.25,4469.25,1456.5,10663.25,8184.5,1027.5,0,106,881.25,7463.25
"310",1304.5,17927.25,17569.75,4475,1455.75,10663,7720.5,792.75,0,106,303,6889
"311",1309,17759,14972.75,4471,1446.25,10637.75,7846.25,830,0,106,102.25,5861.25
"312",1303.75,17648,12120.5,4469,1463.5,10619.75,8245.25,949,0,106,3,5070.5
"313",1198.75,17673.25,10515,4419,1446,10573.25,8969.5,863,0,106,0.75,4801.5
"314",1205.5,17626.5,9733.5,4422.25,1452.25,10639.75,8921.25,610.5,0,106,0,4318.75
"315",1204.75,17547.5,9412,4427.25,1445.5,10687.5,8740,411.5,0,106,37.25,4241.75
"316",1191.75,17545,9051,4410.5,1461.75,10668.75,8553.75,435.5,0,106,44,4315.25
"317",1204,17570.5,9611,4412.75,1484.5,10686,7931.75,353.75,0,106,0.25,5100
"318",1303,17612.75,12492.5,4417.75,1492.75,10681.75,7901.5,469.25,0,106,1,5543.25
"319",1805,17704.25,16810,4437.5,1505.25,10697.5,8335.5,663.75,0,106,181,6317.75
"320",2843,17568,19172,4449.75,1469.5,10712.25,8883.75,850.25,0,106,857.25,7317.75
"321",3404.25,17608,19019.25,4404.25,1443.75,10756.75,9264.5,1008.5,472.5,106,2767,7729.5
"322",3367,17504.25,18867.75,4412,1390.75,10744,9217.5,1307.75,2983,106,1199.75,7508.5
"323",3201.75,17503.75,18496.25,4417.25,1380.75,10689.5,8844,1524.25,6184.75,106,1133.5,7441.5
"324",2920.75,17225.25,18040.5,4418.5,1394.75,10666.5,8712.75,1770.5,8841.75,106,143,7087
"325",2665.25,17350,17385.75,4417,1401.5,10650.25,8666.75,1839.5,9829.25,106,9.25,7056.5
"326",2670.5,17485.25,17739,4413.75,1391.25,10742,8277.75,1989,8555,106,206,7115.75
"327",3279.5,17770.75,18369,4410.25,1391,10730.5,7928.25,1939.75,5652.25,106,419.25,7229.75
"328",3821.25,17627.25,18789.5,4426,1390.25,10750.75,7652.25,1915,1911,106,932.25,7163.5
"329",4434,17762.5,19361,4420.75,1412,10723.25,8018.5,1702.75,119,106,1049.75,7276.75
"330",4758.5,17899.75,19416.75,4418.5,1389.25,10719.75,8877,1492.25,1.5,106,2064,7688.25
"331",4759.5,17777.25,19542.75,4405.5,1386.25,10728.5,9758.25,1317.25,0,106,1842.75,7751.5
"332",3924,17815,19599.25,4411.75,1392.5,10761.75,9738.25,894.75,0,106,1555.5,7803.5
"333",2780,17741.25,19105.25,4429.75,1386.5,10765.75,9587,906,0,106,284.75,7285.5
"334",1593.75,17677.75,18190.5,4427.75,1400.75,10724.25,9519.75,871,0,106,81.5,6780
"335",1327,17730.75,16570.75,4427.75,1399.5,10722.5,9140.5,785.5,0,106,465.5,5538.75
"336",1289.5,17717,14591.25,4417.25,1403.75,10716.25,9005.5,738.25,0,106,310.25,4871.25
"337",1274.75,17653.75,12957,4385.75,1385.5,10679.75,8902.5,757,0,106,0,5035.5
"338",1279.5,17555.75,11795.25,4385,1377.25,10642.25,8871.75,860.75,0,106,0,5150.75
"339",1270.25,17589,11968.75,4388.25,1377.25,10680.75,8731.75,910.25,0,106,46.5,4684.25
"340",1243,17594.5,11823.5,4384.5,1355,10712.25,8374.25,1104.5,0,106,15.5,4526.5
"341",1263,17567.25,12052.25,4383.5,1394.25,10576.25,8239,1336.25,0,106,0.75,5021.25
"342",1274,17675.25,13251,4397,1391.5,10626.75,8039.5,1493.75,0,106,0.75,5867.5
"343",1897,17757,16311,4381.25,1427.25,10719.75,7991,1770.25,0,106,13.25,6619.5
"344",3427.75,17738,19430.5,4376,1429,10729.5,7760.75,1857.25,0,106,1521,7697.5
"345",3779,17625,19621.25,4398.75,1403.25,10757,7429.25,1905.25,130.5,106,2461.5,8133
"346",3922.5,17605.75,19793.5,4404.75,1426.25,10757.75,6947.75,1600.5,667.75,106,3393.5,8358
"347",4136,17613.5,19682.5,4397,1520.75,10746.5,6601,1244,1221.25,106,3317.5,8167.5
"348",4304.75,17803,19535.5,4411.75,1481.75,10758,5958,1015.25,1678.5,106,2038.5,7951.75
"349",4202.25,17807.25,19491.75,4445.75,1430.5,10757,5533,765.25,1799.5,106,2298.25,7725.75
"350",4339,17786.5,19537.75,4441.5,1386,10752.25,5128.75,630.25,1636.5,106,1954.25,7676.5
"351",4470.5,17902.25,19479.5,4450.25,1392.25,10757.75,4622,538.5,1053,106,1591.75,7531.5
"352",4575.75,18067.5,19451,4455.5,1393.5,10766,4229.5,413.75,448.25,106,1061.25,7326
"353",4655.5,18214.25,19675.25,4450,1402.75,10746.5,3899.25,336.5,51.75,106,1457.75,7401
"354",4959.75,18220.5,19741.75,4448.25,1399,10755.5,3691.25,245,1.75,106,3312.75,7442
"355",4954.75,18343,19736,4454.75,1366,10757.5,3667.25,151.25,0,106,2051.25,7399.75
"356",4452,18387,19863,4452.25,1360.75,10752.25,3455.25,73.25,0,106,1049.25,7355.25
"357",3542.25,18431.75,19755,4457,1378.75,10751.75,3027,48.5,0,106,814.5,7341
"358",2774,18431,19254.5,4443,1386.25,10736.25,2871,63,0,106,473.25,6850.75
"359",2178.5,18457.5,17988.5,4435.25,1394.5,10745.5,2533,92.75,0,106,125.5,6350.5
"360",1260.5,18557.75,15956,4453.75,1401.5,10737.25,2238.25,87.75,0,106,221.5,4990.5
"361",1192,18621.75,14510.5,4450.5,1379.5,10727.25,2057.75,129.25,0,106,62.25,4716.5
"362",1196.75,18678.75,14167.25,4450,1436.25,10732,1879.75,212.75,0,106,48.75,4564.25
"363",1181.25,18716.25,13724.75,4439,1446,10695.5,1739.25,267.25,0,106,10.25,4533
"364",1165.25,18740.75,13040.5,4406,1444.25,10656.5,1863,317,0,106,9.25,4054.25
"365",1217,18732,12680,4408.25,1454.25,10661.75,2212.25,223.75,0,106,3.75,3970.25
"366",1273.5,18850.5,12765.25,4407.5,1470,10723.75,2504.75,96.25,0,106,18.75,4030.75
"367",1288.75,18544.25,13372.25,4397.25,1474.5,10744.25,2615.75,151,0,106,8.75,4603.75
"368",1293,17885,14488,4421.75,1448.75,10737,2915.5,343,0,106,23.25,4937.25
"369",1318.75,17840.75,15748.75,4429,1434.75,10655,3370.25,745.5,96,106,30,5059
"370",1337.5,17826,16711,4431.75,1459.25,10449.5,3651.25,1075.25,540.75,106,953.5,5513.5
"371",1334.25,17805.25,16862.25,4433.75,1433.5,10654.5,3983.5,1134.5,1106.5,106,1655.75,5754.25
"372",1347.25,17780.5,16907.25,4437.25,1393,10710,4599.25,1332.5,1594,106,852.75,5556.25
"373",1351,17763.75,16756.5,4437.5,1364.5,10714,5422.25,1043.25,1785.5,106,1042.75,5407.75
"374",1364.25,17689.75,16282,4440,1339.5,10695.25,6252.5,846.75,1673.75,106,292,5472.25
"375",1356,17638,15828.5,4423.5,1335.5,10728,6664,1062.75,1263,106,37.5,5424.75
"376",1339.25,17623.25,16132.5,4428.75,1334.5,10749.5,6588.5,1359.5,617,106,104.75,5286.5
"377",1359.5,17702.25,16825,4441.75,1346.25,10754.25,6375.25,1412,94.75,106,725,5676
"378",1360.5,18374.25,17323,4444.75,1319.25,10747.5,6534.5,1414,1.5,106,2047.5,6164.75
"379",1360.25,18802,17225.5,4446.75,1298.25,10749,6401.25,1647,0,106,1246,6432.75
"380",1343.5,18899.25,15911.5,4446,1298.75,10748.75,6239.25,1983.75,0,106,599.75,6036.75
"381",1354.5,18830,13446,4445.75,1318.5,10751,6328,2015.75,0,106,546.75,5519.75
"382",1357.75,18825,12344.5,4443.75,1301.5,10743.75,6278.25,2197,0,106,459,5107.25
"383",1363.75,18667,11756.5,4436,1306.5,10723.25,6363.75,2369.5,0,106,198.75,4873.75
"384",1362.75,18448.75,9751.5,4437,1324,10710.75,6325.25,2547.75,0,106,76.25,4551
"385",1364,18377,8300,4445.5,1335.5,10691.75,6300.75,2529.75,0,106,60.5,4595
"386",1350.5,18164,7836,4439.5,1315,10696,6315.25,2411.25,0,106,0.5,4631.25
"387",1355.25,18001.5,7793.75,4440.25,1305.75,10694.75,6106.25,2349.5,0,106,0.75,4721
"388",1351,17730.75,7774.75,4416.75,1288.25,10694.5,6200,2066.5,0,106,16.25,4595
"389",1331.5,17854,7557.75,4414.75,1288.5,10694,6000.5,1965.25,0,106,23.5,4665.25
"390",1337.25,18214.25,7546.5,4413.25,1265.25,10660.75,5764,1873,0,106,26.25,4530.5
"391",1347.25,18091.5,8011.25,4417.75,1265.5,10328.25,5657.75,1837.5,0,106,35,4421
"392",1358.75,17434,9144,4441.5,1270,10507.5,5266,1617.5,0,106,2.75,4498.5
"393",1364,17617.75,10805,4448,1276.25,10733.75,4569.25,1167.25,95.5,106,45.75,4784.5
"394",1369.75,17749.5,12794.75,4464.25,1290.25,10754,4061.25,709,485.5,106,188.75,4942.75
"395",1376.5,17848.25,13651,4466,1286,10745.75,3646.5,413.75,977,106,361,5200.75
"396",1392.25,18402.25,13682.5,4467.75,1275,10753.75,3214,136.25,1515.5,106,667.75,5525
"397",1383.75,18931.5,14011.5,4468.25,1250.75,10743,2783.5,94.25,1932.75,106,188.75,5636.75
"398",1371.25,18942.5,13954.75,4465.75,1245.75,10726.25,2485,238.75,1776.75,106,73.25,5015.25
"399",1385.5,18896.75,13680,4447.75,1244.5,10745.5,2255.25,275.75,1258.75,106,52.75,4763.5
"400",1380.5,18909.75,13812.25,4451.75,1244,10746,1995.25,314.5,594.5,106,71,4725.75
"401",1353.25,18930.75,14991.5,4462.25,1254.25,10752.5,1829.5,489.5,94.5,106,210.5,5214.25
"402",1358,18954,16045.5,4466.5,1278,10764,1656.5,423,1.25,106,2113.25,6245.75
"403",1385.75,18916.25,17234,4472,1261.75,10763,1574,393.25,0,106,2896.25,6284.25
"404",1394.75,18920.75,17537.75,4471.25,1232,10764,1461.5,400.25,0,106,967,6201.5
"405",1387,18846,17443.75,4472.75,1231.5,10760.25,1478.75,261.25,0,106,810,5959.75
"406",1361,18801,17079,4470,1229,10754.25,1782.75,213.75,0,106,445.25,5416.25
"407",1335.5,18775,16707.75,4467.25,1234.5,10750.25,2132.75,221.5,0,106,721.25,5374.5
"408",1340,18719.75,14999.5,4452.5,1247.25,10733.25,2333.75,229.75,0,106,629.5,4481.75
"409",1331,18737,12258.25,4445.75,1215.75,10750.25,2366.25,311.5,0,106,0,4303.75
"410",1333,18760.75,11534.5,4417.25,1227.75,10752.75,2384.5,404.5,0,106,13,4108.75
"411",1347.75,18759,11342.75,4419.75,1249,10770,2264,327.75,0,106,20.75,4182.5
"412",1332,18806,11539.75,4419.75,1276,10772,2346.25,388.25,0,106,14,4332.5
"413",1613.5,18816.75,12577.25,4418.75,1316.75,10766,2180.5,338.5,0,106,7.75,4713.25
"414",2147.75,18877.5,15055.25,4431.5,1312.25,10776.25,1923.25,320.5,0,106,70.25,5203.75
"415",3655.75,18915.75,18932,4444.75,1323.5,10783,1859,335.25,0,106,659,6493.5
"416",5828.75,18920.75,19989.25,4442.25,1339.75,10792,2029.75,468.75,0,106,2460.5,7269
"417",6804.5,18776.5,20115.75,4442,1281.75,10783.75,2300,536.75,127.75,106,2669,7403.25
"418",6932.5,18545,19908.25,4399.25,1287.25,10784.5,2392.25,717.5,864.5,106,2686.5,7470.25
"419",6954.5,18079.75,19965.25,4419,1187,10765.5,2111,1006.25,1969.5,106,1474,7868.5
"420",7301,17944.25,20095.25,4420,1111.25,10761.75,1542,1181.5,3101.25,106,2737.75,8053
"421",7478,17835.75,20231.75,4437.75,1140.75,10765.75,1312.5,1600,3937.75,106,1048.5,7799.25
"422",7133.25,17818,20133,4456,1121,10751,1419.5,1880.25,4135.75,106,442.75,7328.5
"423",7239.75,17908.25,20192.5,4458.5,1127.5,10769.5,1342.25,2137.25,3360,106,491,7567.25
"424",7894,17914.5,20238,4467,1178.5,10770.5,1450,2052.5,1706.25,106,996.5,7928.75
"425",8229,17951.5,20247.25,4463,1195.5,10763.5,1875.25,1782.75,215.75,106,1267.5,7785.5
"426",8496,17924.5,20397,4459.75,1300,10769.25,2516,1651.5,2,106,2856.75,8487
"427",8816.25,17877,20446.5,4449.75,1277.75,10772,3096.5,1531.75,0,106,2710.25,8430.5
"428",7997.75,17920.5,20415,4438,1224,10776.5,3552,1653.5,0,106,1486.25,8280.75
"429",5920,17924.75,20342,4449.75,1196.5,10772,3723.75,1739.75,0,106,477,7974
"430",4838.5,17944.25,20030.25,4446,1218,10771.75,3756.25,1921.75,0,106,334.5,6761.75
"431",4275.25,17901.25,19155.5,4444.25,1272.75,10769,3958.25,1931.5,0,106,296.75,5647
"432",3816,17966.25,17875.5,4431.25,1188.25,10746.75,4208.75,1941.75,0,106,21.5,4844.5
"433",3542.75,17796.5,17854.25,4403.75,1313.25,10762.5,4507.25,2067.5,0,106,25.5,4839.5
"434",3587.5,17619.25,17925.75,4402.25,1322.25,10762,4438.75,2231.25,0,106,98,4695.75
"435",3414.5,17482.5,17448.25,4401.5,1311.25,10767.25,4349.5,2284.25,0,106,54,4759
"436",3729.75,17437.5,17449.75,4412,1307,10762.75,4340.25,2406.75,0,106,15,4910.75
"437",3949.25,17456.75,17608.75,4403.25,1283,10767,4510.25,2429.5,0,106,5,5613.25
"438",3723,17296.75,17283.25,4398.75,1236.25,10767.25,4815.5,2576.75,0,106,10.5,6264
"439",5114.75,17499.75,19111.75,4389.5,1282.75,10762.25,5386.75,2521.25,0,106,188.75,6820
"440",7311,17540.5,19910.25,4402.25,1307.25,10759.75,5985.25,2319,0,106,2160,7802.5
"441",8130,17533.25,19959.5,4396.5,1221.25,10769,6587.5,1964,201.5,106,2899.25,7972.5
"442",8174.75,17662.5,20107.75,4427.5,1216.75,10771,6454.5,1351.75,1297,106,1314.5,7823.25
"443",7867.25,17754.5,19801,4425.25,1300.25,10763.5,6194.5,1072.75,2701.25,106,1717,7820.25
"444",8356.25,17728,19638.25,4431,1271.5,10764.75,5531.5,850.75,3871.5,106,1569.5,7564.5
"445",8389.5,17650.75,19536.5,4428.25,1287.25,10755,4919.5,848.75,4413.5,106,1005,7595
"446",7927.75,17640.75,19882.75,4397.5,1295,10758.5,4704.75,1013.5,3926,106,1269.75,7838.5
"447",7597.5,17641.75,20108.25,4397,1350.75,10756.75,4635,1413.75,2860.5,106,1759.25,7883.5
"448",8011.5,17656.25,20156.5,4421.25,1399.25,10749.75,4549,1332.5,1335,106,2477,7677.5
"449",8192.75,17747.25,20287.25,4410.75,1366.75,10735,4819.75,1545,174.5,106,2109,7742.75
"450",8295,17875.75,20277,4429.25,1431.5,10728.5,5451,1426.5,2.25,106,3721.5,8263.75
"451",8555.5,17924.25,20433.5,4440.75,1409.5,10734,6210.5,1347.25,0,106,3061,8487.5
"452",8167.75,17880.75,20611.75,4421.75,1336.75,10733.25,6499.75,1456.5,0,106,1813.75,7787.5
"453",6335,17629,20178,4421,1314.75,10732.25,6344.75,1413.25,0,106,771.75,7606.75
"454",5785.75,17509.25,18791.5,4420.75,1309.75,10732,6464,1154.5,0,106,213.25,6750.75
"455",4682,17502.75,18153,4412,1302.25,10736.75,6441.75,992.75,0,106,106.5,5609.25
"456",3519,17653.5,17006.75,4403,1301.25,10735,6009.5,1158.75,0,106,55.25,5011.25
"457",3646,17782,16022.25,4369.75,1328.5,10735.5,5857.75,961.25,0,108,130,5110.75
"458",3688,17855.25,15960.75,4376.5,1312.75,10744,5776.5,1022.75,0,108,89.5,5543.75
"459",3704.5,17848.25,15956,4372.25,1326.25,10746.75,5515,937.75,0,108,10.5,5573.75
"460",3663,17810.25,16063.5,4371.5,1322.5,10749,5701.75,850,0,108,0,5822.75
"461",3485.25,17809,16677.5,4364.5,1280.75,10740.5,5689.75,950.5,0,108,15.25,5967.75
"462",3744.75,17481.25,17434.75,4360,1306.25,10739,5439.75,789.75,0,108,8.75,6056.25
"463",5629.75,17310.25,19027.75,4347.25,1346.25,10739.5,5380.25,917.5,0,108,366.5,6907.25
"464",8362.5,17728.75,19576,4360,1375.75,10739.5,5150.5,1008.75,0,108,1689.25,7796.25
"465",8945.25,17588.25,19467.75,4335.75,1345.5,10745.25,5140,884.5,135.5,108,3027.25,8308.5
"466",8958,17756.5,19446.75,4320.5,1341.75,10746.25,4942.25,881.5,663.5,108,3684.5,7988.75
"467",8928.75,17983,19539.75,4333.25,1365.25,10742.75,4422.75,650,1439,108,2649.25,7994.75
"468",8920.5,18019.25,19428.5,4341.5,1349,10743,4255.25,544.25,2196.5,108,3663.25,7841.5
"469",8823.5,17968.5,19499.25,4358.75,1370.5,10732,4061.75,423.25,2690.5,108,1514.25,7610.5
"470",8834.5,17917.5,19515,4375,1346.75,10733.25,4011.75,350.75,2998,108,1270.75,7650
"471",8472.75,17919,19451.75,4378.75,1344.5,10730,3822.25,373.25,2477.25,108,1138.25,7808.25
"472",8633.75,17943,19356.5,4395.5,1334,10725,3723,343,1370,108,866,7860
"473",8689.5,17970,19508,4401.5,1339,10722.25,3751.25,337,267.75,108,1201.75,8057.75
"474",9315.25,17955,19751.5,4404.5,1500.75,10717.25,3807.5,312.5,2.25,108,3174.25,8835.5
"475",9509,17940,19689.75,4420.75,1436.25,10720.75,3737.5,280.5,0,108,3330,8729.25
"476",8964.75,17924,18912.75,4422.75,1368,10719.5,3724.25,282,0,108,2327.75,8126
"477",8102.25,17915.5,17772.25,4428,1413,10714.75,3391.5,270.25,0,108,1473.25,7909.5
"478",6966,17873,17369.75,4398.25,1359,10715.75,2971.25,244.5,0,108,478.5,7641.25
"479",5823,17897,17287,4409.75,1378.75,10726.5,2636.5,133.25,0,108,11.25,7540.75
"480",4427.5,17831.5,16359.5,4407.75,1385.25,10723.5,2371,140.5,0,108,4.25,6965.25
"481",4525.5,17823.25,15330,4403.75,1389,10724.25,2184.5,157,0,108,47.25,6280.25
"482",4380,17803.25,14461.25,4386,1401,10729,1871.25,163.5,0,108,47,5821.75
"483",4298.75,17803,14433.75,4384.25,1504.25,10741,1643,153.75,0,108,23.25,5172
"484",4275.75,17848.25,13978.5,4386.25,1492,10746,1491.5,136.25,0,108,68.75,4994.5
"485",4599.25,17813.25,14102.75,4387.25,1511.25,10743.5,1295.5,137.25,0,108,22.75,5802.25
"486",5470.5,17838.75,15288.5,4400,1460.5,10741,1247,162.75,0,108,18.25,6094.5
"487",6607.25,17798.75,16299.75,4403,1372.5,10744.25,1205,239.5,0,108,599.25,6872.75
"488",7747,17964.75,16665,4408.5,1442.5,10754.75,1253,309.25,0,108,2339.5,7232
"489",8313.75,18011.5,16447.75,4423.5,1476.25,10752.5,1181.75,439,117.25,108,3725.25,7475.75
"490",8268.25,18004.75,16663.25,4425,1464,10745.25,1112.75,538.75,719.5,108,3714.25,7471.25
"491",8189.25,18005.25,16768.75,4410,1482,10760,966,639,1701.75,108,2963.75,7478.75
"492",8351,18003.25,16715,4416.5,1449,10753,821,878,2923,108,1255.5,7300.75
"493",8236.5,17932,16349.25,4414.75,1424.75,10755.75,746.5,840.5,3954.25,108,886.75,7265
"494",8382,17908.25,16154.75,4413,1351.25,10758.75,803.5,876,4241.25,108,695.5,7292.25
"495",8513.75,17916.25,16047.75,4426,1382.75,10767.25,740.75,810,3397,108,810,7276.5
"496",8378.75,17878.75,16305,4424.25,1470.5,10752.75,653.25,739.75,1909,108,1454.75,7425.25
"497",8530.25,17938,16686.5,4424.5,1494,9984.75,711,719.25,370.25,108,2189.5,7654
"498",9114.25,17936,16743,4422,1637.5,9919.5,896,784.5,3.25,108,5218,8299
"499",9162.75,17890.25,17092.75,4408,1591,9806.25,1193.25,948.75,0,108,3767.5,7592.25
"500",8893.75,17863.25,16801.75,4381.75,1440,9741.25,1544.75,961.75,0,108,1825.75,7433.5
"501",7980.5,17647.5,16475,4419.25,1399.75,9745.25,1763.25,1077.75,0,108,1723.75,6896
"502",7476.75,17381,16320.5,4423.5,1383.25,10177.5,1891,1061,0,108,1380,6878.25
"503",6877.25,17306.75,16752.5,4414.75,1383.75,10527.25,1859.5,1144.5,0,108,468,6902.75
"504",5608.25,17278.25,16607.75,4420,1384.25,10636.75,1908,1315.5,0,108,187.75,6405.5
"505",4191.75,17304.5,16236.75,4427,1397,10731.25,2004.25,1349,0,108,13.25,5872.25
"506",3827,17074.5,15750.5,4414.25,1398.5,10759,2122.25,1318.25,0,108,38.25,5857.75
"507",3615.5,17414.25,15524.25,4399.25,1427.25,10757.5,2117.5,1307,0,108,6.5,5900.75
"508",3711,17162.25,15120,4368.25,1473.25,10760,2265.25,1267.25,0,108,6.5,6283
"509",3762,17454.5,16055.75,4383.25,1432.25,10760.5,2436.75,1294.5,0,108,11,6351
"510",4282.5,17467.5,16716.5,4388.75,1479,10759.25,2273.5,1329.5,0,108,12.5,6572.75
"511",5592.5,17380,16825.75,4390.5,1482.25,10768,2467.25,1416,0,108,1296.75,6798.25
"512",7235,17474.75,16843.75,4397.75,1472.5,10761.5,3427,1527.5,0,108,3760.75,7336.75
"513",7409.75,17452.75,16756.75,4410.5,1502.75,10762.75,4155.5,1726.5,335.5,108,3802.5,7188.75
"514",7445,17391,16824.75,4406.25,1460.75,10766.5,4532.25,1936.25,2097,108,3815,6944.5
"515",7417,17500.75,16871,4401.75,1420.25,10773,4512,1976.75,4390.25,108,3138.5,6964.25
"516",7357.5,17617.75,17004.75,4405.75,1370.25,10755.75,4041.5,2071.5,6233.75,108,1701,7221.75
"517",7273.75,17454.75,17032.75,4406,1379.25,10755.75,3705.5,2115.5,6960,108,932.75,7149
"518",6842,17418.25,16954.5,4443.25,1308.5,10731.5,3746,2218,6725.5,108,264,6930.5
"519",6092.25,17457.25,17032.5,4443.75,1308.75,10746.25,4153.25,2289.5,5293,108,299,7052.5
"520",6618.5,17520,17018,4441.25,1308.5,10735.75,5320.5,2372.25,2706.75,108,365.25,7081.75
"521",6358.25,17441.5,16968.5,4442.25,1298.5,10726,7523.75,2468.5,450.25,108,119.25,6983.75
"522",6547.25,17556.25,16949.5,4449.75,1310,10724.75,10365.75,2568,5.75,108,1051.25,6942.75
"523",5713.5,17560.75,16323.5,4453.5,1323.75,10710.75,12564.25,2649.75,0,108,442,7416.25
"524",3857.25,18010.75,15065,4436,1335.25,10716.5,13264.25,2679.75,0,108,521.75,6467
"525",2026.25,17505.25,13838.75,4438.5,1339.5,10709,13640.5,2627,0,108,296.5,5930
"526",1373.75,17049.25,11881.5,4454,1361.25,10666.75,13191.75,2584.25,0,108,58.75,5911.5
"527",1343.25,16977.75,10467.5,4447.75,1382.25,10657.5,12627.5,2406,0,108,194.75,5321.75
"528",1296.25,16783.25,9872.5,4449,1369.25,10702.25,12001.25,2260.5,0,108,96,4827.5
"529",1318.25,16823,10218.25,4438.75,1332.75,10695.5,11238,1849.5,0,108,760.5,4810.5
