Date;Time of day;Germany/Austria/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh]
Jul 13, 2016;2:00 PM;35.36;35.36;36.23;36.97;53.01;39.57;43.43;36.23;32.56;45.5;32.66;46.56
Jul 13, 2016;3:00 PM;32.87;32.87;33.68;33.53;53.51;34.59;43.43;33.68;31.9;35.01;36.7;48.1
Jul 13, 2016;4:00 PM;31.94;27.38;32.73;31.94;64.75;31.94;38.22;32.73;31.82;32.53;33.01;45.01
Jul 13, 2016;5:00 PM;32.94;32.94;33.75;32.94;50;32.94;36.28;33.75;32.66;31.05;33.01;43.92
Jul 13, 2016;6:00 PM;34.22;31.58;35.06;34.22;50;34.22;36.41;35.06;33.95;35.32;34.51;41.75
Jul 13, 2016;7:00 PM;35.06;31.52;35.06;35.06;53.01;35.06;36.44;35.06;34.59;43.1;35.2;45.67
Jul 13, 2016;8:00 PM;33.01;30.84;33.01;33.01;59;33.01;34.87;33.01;32.22;45.5;34.3;46.04
Jul 13, 2016;9:00 PM;30.81;30.81;31.56;30.81;54.88;30.81;34.87;31.56;31.12;43.1;32.31;46
Jul 13, 2016;10:00 PM;31.4;30.83;31.57;34.13;45.58;39;31.57;31.57;32.41;44.1;32.1;46.05
Jul 13, 2016;11:00 PM;27.86;27.21;29.15;30.88;42.99;36.47;29.15;29.15;28.99;29.15;30;38.28
Jul 14, 2016;12:00 AM;23.46;23.46;25.15;30.36;39.1;43.69;-;25.15;25.11;35.7;33.18;33.18
Jul 14, 2016;1:00 AM;23.24;23.24;24.02;28.5;35.42;39.49;-;24.02;23.56;25.3;30;30
Jul 14, 2016;2:00 AM;22.1;22.1;22.84;25.69;34.36;33.24;-;22.84;22.61;24;29;29
Jul 14, 2016;3:00 AM;21.83;21.83;22.36;22.08;34.25;22.55;-;22.36;21.7;23.9;30;30
Jul 14, 2016;4:00 AM;21.06;21.06;21.58;21.39;34.15;22;-;21.58;21.7;23.9;29.6;29.6
Jul 14, 2016;5:00 AM;22.05;22.05;24.57;22.21;34.17;22.52;-;24.57;22.5;24;28;33.18
Jul 14, 2016;6:00 AM;24.06;24.06;28.43;24.06;36.99;24.06;28.43;28.43;25.98;36.99;38;39.92
Jul 14, 2016;7:00 AM;29.42;29.42;30.15;29.42;45;29.42;30.15;30.15;30.03;45;30.25;47.2
Jul 14, 2016;8:00 AM;32.05;32.05;32.83;32.05;48.6;32.05;35.6;32.83;31.2;43.1;45.07;45.07
Jul 14, 2016;9:00 AM;31.02;31.02;32.8;31.02;51.7;40.3;35.95;32.8;29.58;43.1;46.1;46.1
Jul 14, 2016;10:00 AM;29.8;29.8;33.92;29.8;45.9;40.3;35.67;33.92;29.19;43.1;46.05;46.05
Jul 14, 2016;11:00 AM;30.43;30.43;34.19;30.43;45;37.44;35.68;34.19;29.79;45;47.01;47.01
Jul 14, 2016;12:00 PM;27.58;27.58;34.02;30.12;43;34.94;35.63;34.02;26.47;43;47.04;47.04
Jul 14, 2016;1:00 PM;25.06;25.06;34.49;25.06;42.99;26;35.32;34.49;23.91;42.99;45.88;45.88
Jul 14, 2016;2:00 PM;22.54;22.61;34.57;22.54;45.8;25.61;34.57;34.57;22.71;43.1;45;45
Jul 14, 2016;3:00 PM;20.65;22.76;34.65;20.65;46.8;25.7;34.65;34.65;21.95;43.1;43.49;43.49
Jul 14, 2016;4:00 PM;20.66;22.43;32.93;20.66;50.3;25.7;32.93;32.93;22.13;38;41.27;41.27
Jul 14, 2016;5:00 PM;22.09;22.09;32.78;23.37;46.6;25.7;32.78;32.78;23.21;38;34.43;34.43
Jul 14, 2016;6:00 PM;25.74;25.74;34.09;26.01;49.3;26.52;34.09;34.09;25.68;38;31.21;31.21
Jul 14, 2016;7:00 PM;28.95;28.95;32.96;28.95;51.95;28.95;32.95;32.96;27.53;45;35;35
Jul 14, 2016;8:00 PM;27.93;27.93;31.77;29.86;51.15;33.39;31.77;31.77;27.08;47;36;44.92
Jul 14, 2016;9:00 PM;25.65;25.65;30.89;27.7;54.61;31.46;30.89;30.89;25.49;47;34.91;41.02
Jul 14, 2016;10:00 PM;25.56;25.56;29.65;31.29;45;41.86;29.65;29.65;26.13;44.87;36;40.09
Jul 14, 2016;11:00 PM;21.85;21.85;27.87;29.42;41.27;43.7;27.87;27.87;24.09;35.7;32.9;32.9
Jul 15, 2016;12:00 AM;18.92;18.92;26.15;22.56;39.01;26.58;26.15;26.15;24.54;37;24.11;25.53
Jul 15, 2016;1:00 AM;19.87;21.46;24.08;20.77;34.37;25.15;24.08;24.08;22.02;25.3;24.48;24.48
Jul 15, 2016;2:00 AM;17.02;21.05;21.05;18.32;32.81;24.6;21.05;21.05;18.78;23.5;23.41;23.41
Jul 15, 2016;3:00 AM;13.16;20.32;20.32;14.57;32.81;21.55;20.32;20.32;17.51;23.5;22.1;23.16
Jul 15, 2016;4:00 AM;15.06;20.27;20.27;16.05;32.49;20.94;19.18;20.27;17.39;23.5;20;23.16
Jul 15, 2016;5:00 AM;18.88;18.88;24.01;19.68;32.82;23.49;19.9;24.01;19.68;25.3;21.99;27.74
Jul 15, 2016;6:00 AM;23.44;23.44;28.05;23.44;36.09;23.44;-;28.05;23.71;36.09;26;36.25
Jul 15, 2016;7:00 AM;29.08;29.08;30.66;29.08;43.2;29.08;30.66;30.66;27.34;43.2;30;45
Jul 15, 2016;8:00 AM;30.08;30.08;31.12;30.08;45.1;30.08;31.12;31.12;30.16;45.1;30.4;45.42
Jul 15, 2016;9:00 AM;31.82;31.82;31.82;32.38;45.23;33.15;33.35;31.82;28.37;45.23;34.52;44.93
Jul 15, 2016;10:00 AM;29.94;29.94;32.06;32.87;43.1;36.96;35.14;32.06;28.53;43.1;35.9;42.59
Jul 15, 2016;11:00 AM;29.73;29.73;31.96;33.32;43.23;39.94;35.51;31.96;29.48;43.23;36.9;42.39
Jul 15, 2016;12:00 PM;27.39;27.39;31.68;30.6;39.39;40.4;35.75;31.68;27.76;39.39;37.99;42.03
Jul 15, 2016;1:00 PM;23.8;23.8;31.55;25.58;38.99;40.4;35.73;31.55;28.05;38.99;38.38;39.21
Jul 15, 2016;2:00 PM;22.93;22.93;31.37;24.32;40;40.4;35.58;31.37;26.48;40;32.5;38.42
Jul 15, 2016;3:00 PM;22.02;22.02;31.28;23.5;41.8;40.4;35.19;31.28;26.04;41.8;29.3;38.8
Jul 15, 2016;4:00 PM;22.82;22.82;31.07;23.6;42.52;24.66;32.13;31.07;25.98;32.85;25.5;33.18
Jul 15, 2016;5:00 PM;27.71;24.23;30.89;27.71;40.16;27.71;30.89;30.89;27.93;26.5;29.6;33.18
Jul 15, 2016;6:00 PM;31.92;24.17;31.54;31.92;41.43;31.92;31.54;31.54;30.26;30.52;30;33.18
Jul 15, 2016;7:00 PM;34.67;24.2;32.98;34.67;42.62;34.67;32.98;32.98;32.44;33.2;32.7;35.78
Jul 15, 2016;8:00 PM;32.73;24.13;31.95;32.73;41.96;32.73;31.95;31.95;32;41.96;32.5;37.63
Jul 15, 2016;9:00 PM;32.25;24.1;31.47;32.25;40.37;32.25;31.47;31.47;31.91;40.37;32.4;35.91
Jul 15, 2016;10:00 PM;34.94;23.07;32.57;34.94;39.62;34.94;32.57;32.57;32.43;39.62;32;36.14
Jul 15, 2016;11:00 PM;33.78;22.85;31.57;34.7;36.8;35.98;31.57;31.57;29.34;29.5;29;29
Jul 16, 2016;12:00 AM;27.53;23.93;29.23;27.53;31.54;27.53;29.23;29.23;28.41;31.54;27.5;28.01
Jul 16, 2016;1:00 AM;23.82;23.06;24.4;23.82;30.73;23.82;-;24.4;26.33;26.1;25.3;25.3
Jul 16, 2016;2:00 AM;23;22.41;23.04;23;29.54;23;-;23.04;25.09;26.1;24;24
Jul 16, 2016;3:00 AM;22;22;22.04;22;29.54;22;-;22.04;24.17;23.6;22.83;22.83
Jul 16, 2016;4:00 AM;21.91;21.91;21.91;21.91;26.29;21.91;-;21.91;23.01;23.6;22.1;22.1
Jul 16, 2016;5:00 AM;21.79;21.79;22.32;21.79;24.99;21.79;-;22.32;23.09;23.51;22;22
Jul 16, 2016;6:00 AM;22.01;22.01;24.76;22.01;23.99;22.01;24.76;24.76;23.38;23.6;23;23.02
Jul 16, 2016;7:00 AM;22.47;22.31;28.74;22.47;24.99;22.47;28.74;28.74;25.53;24.99;24.8;25.6
Jul 16, 2016;8:00 AM;23.34;23.34;30.32;23.53;29.12;23.79;30.32;30.32;26.99;29.12;25.4;33.2
Jul 16, 2016;9:00 AM;22.96;22.96;30.82;26.87;28.54;32.4;30.82;30.82;26.6;28.54;26.1;35.03
Jul 16, 2016;10:00 AM;21.99;22.61;31.47;26.77;26.77;33.76;32.39;31.47;25.6;26.77;25.3;35.04
Jul 16, 2016;11:00 AM;21.93;22.99;31.5;26.42;26.42;33.22;34.25;31.5;24.6;26.42;24.4;33.25
Jul 16, 2016;12:00 PM;22.89;22.94;31;25.42;25.42;29.11;34.36;31;24.08;25.42;23.3;31.07
Jul 16, 2016;1:00 PM;21.98;22.62;30.27;23.09;23.09;24.71;34.43;30.27;22.03;23.09;20.7;26.88
Jul 16, 2016;2:00 PM;21.93;22.48;29.76;22.94;22.94;24.4;29.76;29.76;22.02;22.94;25.8;25.8
Jul 16, 2016;3:00 PM;22.21;22.21;28.85;22.65;22.65;23.3;28.85;28.85;22.06;22.65;20.88;26.91
Jul 16, 2016;4:00 PM;23.36;23.36;29.01;23.52;23.52;23.78;29.01;29.01;23.13;23.52;22.2;29.94
Jul 16, 2016;5:00 PM;25.38;24.57;29.35;25.38;25.38;25.38;29.35;29.35;26.07;25.38;25.8;33.2
Jul 16, 2016;6:00 PM;30.3;24.66;30.76;30.3;30.3;30.3;30.76;30.76;30.06;30.3;29.9;36.33
Jul 16, 2016;7:00 PM;31.92;24.64;31.16;33.06;34.99;35;31.16;31.16;32.4;34.99;32.1;38.56
Jul 16, 2016;8:00 PM;30.61;24.62;30.61;30.61;35.55;30.61;30.61;30.61;31.73;35.55;31.6;41.58
Jul 16, 2016;9:00 PM;30.99;24.58;30.53;30.99;34.99;30.99;30.53;30.53;31.66;34.99;31.5;41.94
Jul 16, 2016;10:00 PM;32.16;24.72;30.7;32.16;32.79;32.16;30.7;30.7;32.14;32.79;31.6;35.65
Jul 16, 2016;11:00 PM;27.78;24.58;27.95;32.8;32.8;40.68;27.95;27.95;29.01;32.8;27.9;28.19
Jul 17, 2016;12:00 AM;24.53;24.53;24.53;26.74;34.8;30;-;24.53;25.83;34.8;23.5;25.35
Jul 17, 2016;1:00 AM;21.04;21.04;22.03;22.36;32.23;24.3;-;22.03;23.09;32.23;21.3;22.71
Jul 17, 2016;2:00 AM;21.03;21.03;21.43;21.46;31.44;22.14;-;21.43;22.18;31.44;18.5;21.76
Jul 17, 2016;3:00 AM;20.17;20.17;20.17;20.17;30;20.17;-;20.17;21.5;30;18.5;21.26
Jul 17, 2016;4:00 AM;19.57;19.57;19.57;19.74;29;20.01;-;19.57;20.3;29;17.3;20.06
Jul 17, 2016;5:00 AM;19.4;19.4;19.4;19.4;27.99;19.4;-;19.4;19.83;27.99;16;19.75
Jul 17, 2016;6:00 AM;19.01;19.47;19.47;19.01;21.97;19.01;-;19.47;19.69;21.97;16.45;21.05
Jul 17, 2016;7:00 AM;20.96;21.48;21.48;20.96;21.97;20.96;26.91;21.48;20.32;21.97;17.46;20.84
Jul 17, 2016;8:00 AM;21.13;21.83;26.12;21.13;21.13;21.13;26.12;26.12;21.69;21.13;21.2;24.1
Jul 17, 2016;9:00 AM;22.3;22.32;27.24;22.3;22.3;22.3;27.5;27.24;23.24;22.3;23.1;24.85
Jul 17, 2016;10:00 AM;20.77;23.48;28.28;22.28;22.28;24.26;28.28;28.28;22.49;22.28;22.2;24.78
Jul 17, 2016;11:00 AM;21.99;23.9;28.71;23.24;23.24;24.69;28.71;28.71;22.34;23.24;21.9;25
Jul 17, 2016;12:00 PM;21.03;24.07;28.38;22.81;22.81;24.87;28.38;28.38;21.74;22.81;19.8;23.94
Jul 17, 2016;1:00 PM;16.19;22.44;28.64;19.09;19.09;22.44;28.64;28.64;21.3;19.09;17.9;22.07
Jul 17, 2016;2:00 PM;13.06;23.04;28.36;18.06;18.06;23.8;28.36;28.36;20.12;18.06;17.2;22.07
Jul 17, 2016;3:00 PM;13.06;22.13;28.09;17.54;17.54;21.42;28.17;28.09;20.03;17.54;17.2;21.93
Jul 17, 2016;4:00 PM;13.02;22.25;28.17;18.01;18.01;22.99;28.17;28.17;21.08;18.01;18.6;22.07
Jul 17, 2016;5:00 PM;20.03;23.49;28.54;21.72;23.4;24.3;28.54;28.54;22.94;23.4;21;22.62
Jul 17, 2016;6:00 PM;22.4;22.4;29;23.81;29.8;26.22;29;29;26.89;29.8;24.9;26.45
Jul 17, 2016;7:00 PM;27.37;27.37;28.96;29.89;35.99;34.21;30.08;28.96;29.94;35.99;27.4;30.87
Jul 17, 2016;8:00 PM;28.07;28.07;28.76;33.37;40;42.44;31.41;28.76;31.04;40;29.4;33.22
Jul 17, 2016;9:00 PM;30.09;30.09;30.09;32.77;40.99;37.38;30.09;30.09;31.97;38.2;30.01;33.22
Jul 17, 2016;10:00 PM;30.57;30.57;30.57;40.38;40.38;57.24;30.57;30.57;31.89;30.3;29.8;30.23
Jul 17, 2016;11:00 PM;29;29;29;33.41;37.98;39.94;29;29;29.66;28;27.4;27.4
Jul 18, 2016;12:00 AM;26.03;26.03;26.03;31.4;35.59;39.09;-;26.03;26.3;20.2;23;23
Jul 18, 2016;1:00 AM;24.05;24.05;24.05;27.64;34.85;32.93;24.05;24.05;25.67;20.2;21.95;21.95
Jul 18, 2016;2:00 AM;23.31;23.31;23.31;23.91;30;24.75;23.31;23.31;24.99;21;21.5;21.5
Jul 18, 2016;3:00 AM;22.58;22.58;23.13;22.61;30;22.66;23.13;23.13;23.94;19.86;19.95;19.95
Jul 18, 2016;4:00 AM;23.02;22.93;23.02;23.02;30;23.02;23.02;23.02;23.49;19.76;20.07;20.07
Jul 18, 2016;5:00 AM;23.81;23.81;24.4;24.14;32.26;24.6;24.4;24.4;25.81;21.3;22.01;22.01
Jul 18, 2016;6:00 AM;28.82;28.82;29.53;28.82;35.68;28.82;29.53;29.53;31.89;30;29.6;29.6
Jul 18, 2016;7:00 AM;33.09;32.38;32.38;33.09;39.85;33.09;32.38;32.38;35.97;34;35.1;35.2
Jul 18, 2016;8:00 AM;35.39;34.54;34.54;38.72;41.02;35.39;34.54;34.54;40.78;41.02;39.9;43.03
Jul 18, 2016;9:00 AM;32.98;32.98;32.98;40.64;41.22;38.7;34.06;32.98;38.6;36;37.1;42.05
Jul 18, 2016;10:00 AM;30.53;31.97;31.97;40.21;40.21;46.67;34.52;31.97;34.91;35.7;33.9;36.55
Jul 18, 2016;11:00 AM;30.22;30.22;31.83;43;43;34.94;35;31.83;36.4;42.1;36;42.19
Jul 18, 2016;12:00 PM;27.17;27.17;31.78;38.18;38.18;43.92;34.39;31.78;31.94;38.18;36;42.96
Jul 18, 2016;1:00 PM;27.92;27.92;31.8;38.55;38.55;39.39;34.28;31.8;32.41;38.55;34.5;43.31
Jul 18, 2016;2:00 PM;26.4;26.4;31.51;41.89;43.3;35;32.49;31.51;31.44;43.1;34;36.19
Jul 18, 2016;3:00 PM;26.51;26.51;30.96;37.95;42.01;43.83;30.96;30.96;29.09;41.68;35;35.75
Jul 18, 2016;4:00 PM;26.76;26.76;30.21;42.01;42.01;44.03;30.21;30.21;29.1;42.01;33.6;35.79
Jul 18, 2016;5:00 PM;29.95;30.8;30.8;39.81;40.37;48.78;30.8;30.8;35.39;32;34;35.72
Jul 18, 2016;6:00 PM;33;32.15;32.15;41.16;41.16;48.95;32.15;32.15;36.74;35.7;36;42.05
Jul 18, 2016;7:00 PM;39.39;32.44;32.44;42.87;42.87;39.39;32.44;32.44;39.62;39;39.9;42.04
Jul 18, 2016;8:00 PM;40;32.27;32.27;41.89;42.26;40;32.27;32.27;38.07;37;38;42.13
Jul 18, 2016;9:00 PM;38.61;32.4;32.4;38.61;42.1;38.61;32.4;32.4;36.92;42.1;37.8;42.78
Jul 18, 2016;10:00 PM;35.9;32.3;32.3;42.95;42.95;35.9;32.3;32.3;37.83;35.7;36.6;36.6
Jul 18, 2016;11:00 PM;30.45;30.45;30.45;40.21;40.21;30.45;30.45;30.45;33.38;27;32;32
Jul 19, 2016;12:00 AM;27.59;27.59;27.59;30.94;38.98;27.59;-;27.59;31.27;33;30.18;30.18
Jul 19, 2016;1:00 AM;27.09;27.09;27.09;27.09;36.95;27.09;27.09;27.09;30.53;32.83;28.4;28.4
Jul 19, 2016;2:00 AM;26.41;26.41;26.41;26.41;32.09;26.41;26.41;26.41;28.97;31.48;27.48;27.48
Jul 19, 2016;3:00 AM;25.89;25.89;25.89;25.89;33.03;25.89;25.89;25.89;27.88;31.37;26.46;26.46
Jul 19, 2016;4:00 AM;25.61;25.61;25.61;25.61;32.25;25.61;25.61;25.61;27.87;29.74;26;26
Jul 19, 2016;5:00 AM;26.14;26.14;26.14;26.14;32.06;26.14;-;26.14;29.66;32.06;28.5;28.5
Jul 19, 2016;6:00 AM;31;31;31;31;38.23;31;31;31;33.79;36;32.9;32.9
Jul 19, 2016;7:00 AM;36.99;34.48;34.48;36.99;40.26;36.99;34.78;34.48;37.22;39.58;37.03;37.03
Jul 19, 2016;8:00 AM;40.01;38.19;38.19;40.01;41.85;40.01;38.19;38.19;41.82;41.85;41.41;41.41
Jul 19, 2016;9:00 AM;35.7;35.7;35.7;45;45;40.25;36.6;35.7;38.21;45;38.3;38.3
Jul 19, 2016;10:00 AM;32.99;32.99;32.99;43.68;43.68;54;38.52;32.99;34.25;43.68;34;34
Jul 19, 2016;11:00 AM;32.91;32.91;32.91;43.8;43.8;50.03;39.02;32.91;33.18;43.8;33.15;33.15
Jul 19, 2016;12:00 PM;31.38;31.38;32.15;43.6;43.6;44.85;37.58;32.15;31.68;43.6;32.99;32.99
Jul 19, 2016;1:00 PM;30.91;30.91;31.84;43.45;43.45;45.33;42.5;31.84;31.07;43.45;31;31
Jul 19, 2016;2:00 PM;30.08;30.08;31.8;43.84;43.84;43.53;38.43;31.8;31.09;43.84;30;30
Jul 19, 2016;3:00 PM;31.28;31.28;32.05;42;43.6;41.7;36.13;32.05;33.04;43.6;30.52;30.52
Jul 19, 2016;4:00 PM;32.4;32.4;32.4;42.58;45;50.92;35.08;32.4;32.93;45;32.3;32.3
Jul 19, 2016;5:00 PM;35.25;35.25;35.25;42.1;42.1;50.03;35.25;35.25;35.45;35.7;35.5;35.5
Jul 19, 2016;6:00 PM;39.91;37.46;38.01;42;42;45;38.01;38.01;39.95;40;40.08;40.08
Jul 19, 2016;7:00 PM;44;35.08;36.83;44;44;44;36.83;36.83;44.31;44;44.54;44.54
Jul 19, 2016;8:00 PM;37.03;33.88;35.07;43.6;43.6;37.03;36.05;35.07;42.01;41.99;42.5;42.5
Jul 19, 2016;9:00 PM;37;34.41;34.41;41.75;43;36.35;36.1;34.41;38.72;39.9;39.01;39.01
Jul 19, 2016;10:00 PM;32.92;31.91;31.91;44;44;30.12;31.91;31.91;35.73;39;36.01;36.01
Jul 19, 2016;11:00 PM;27.91;27.91;28.92;36.17;39;25.45;28.92;28.92;31.57;32;30.59;30.59
Jul 20, 2016;12:00 AM;28.01;28.01;28.01;28.01;34.66;28.01;-;28.01;29.5;28.48;28.03;28.03
Jul 20, 2016;1:00 AM;26.32;26.32;26.32;26.32;32.09;26.32;-;26.32;27.66;27.2;26.55;26.55
Jul 20, 2016;2:00 AM;25.1;25.1;25.72;25.1;30;25.1;-;25.72;26.43;25.88;25.5;25.5
Jul 20, 2016;3:00 AM;24.79;24.79;25.4;24.79;30;24.79;-;25.4;25.93;25;25;25
Jul 20, 2016;4:00 AM;24.83;24.83;25.26;24.83;29.99;24.83;-;25.26;25.85;24.76;24.6;24.6
Jul 20, 2016;5:00 AM;25.85;25.85;26.49;25.85;30;25.85;-;26.49;26.81;25;25.5;25.5
Jul 20, 2016;6:00 AM;29.35;29.35;29.82;29.35;36.5;29.35;29.82;29.82;31.06;30;30.07;30.07
Jul 20, 2016;7:00 AM;33.52;32.71;32.71;33.52;40;33.52;36.02;32.71;35.81;35;36;36.14
Jul 20, 2016;8:00 AM;36.79;35.85;35.91;37.71;42.32;38.82;39.07;35.91;37.26;42.32;37.3;42.18
Jul 20, 2016;9:00 AM;34.1;33.99;33.99;44.1;44.1;50.85;38.46;33.99;34.65;44.1;34.9;44.97
Jul 20, 2016;10:00 AM;32.39;32.39;32.5;45;45;56.07;40.07;32.5;31.43;45;31;44.65
Jul 20, 2016;11:00 AM;31.43;31.43;32.21;44.65;44.65;52.99;46.02;32.21;30.98;44.65;30.6;44.95
Jul 20, 2016;12:00 PM;28.02;28.02;31.68;44.78;44.78;50.99;45.56;31.68;30.46;44.78;30.01;45.05
Jul 20, 2016;1:00 PM;26.63;26.63;31.84;44.69;44.69;45.25;44.26;31.84;31.96;44.69;29.01;44.97
Jul 20, 2016;2:00 PM;25.93;25.93;31.78;45.81;45.81;45.49;42.27;31.78;30.56;45.81;27.01;43.07
Jul 20, 2016;3:00 PM;26.43;26.43;31.63;45.5;45.5;45.18;38.66;31.63;31.27;45.5;28.01;43.03
Jul 20, 2016;4:00 PM;28.08;28.08;31.19;44.4;44.4;46.97;36.03;31.19;29.98;44.4;37;42.08
Jul 20, 2016;5:00 PM;31.66;31.66;31.78;40.22;47;53.74;32.13;31.78;30.96;47;37;39.07
Jul 20, 2016;6:00 PM;33.3;32.57;32.57;40.07;46.51;53.23;33.09;32.57;34.73;46;36.01;39.22
Jul 20, 2016;7:00 PM;34.48;33.16;33.65;39.72;49;48.53;35.01;33.65;37.07;49;37.3;44.29
Jul 20, 2016;8:00 PM;33.41;32.01;32.18;36.31;49;39.94;32.47;32.18;34.83;49;35;44.98
Jul 20, 2016;9:00 PM;31.96;31.2;31.2;31.96;50;31.96;32.46;31.2;33.35;50;35.73;44.91
Jul 20, 2016;10:00 PM;28.94;28.94;29.7;44.14;45.12;28.94;29.7;29.7;30.1;45.12;29.7;41.38
Jul 20, 2016;11:00 PM;25.35;24.64;29.05;40;40;35.88;29.05;29.05;29.09;40;25.99;36.62
