"","P_E_DA","E_DA","P_E_RT","E_RT","P_R_PR","R_PR","P_R_RU","P_R_RD","R_RU","R_RD","P_E_RU","P_E_RD","E_RU","E_RD"
"34",18.12,44742.75,76.7537552742616,237,28.1763095238095,583,4.31407407407407,5.615,2500,2500,57.4281212121212,4.18343612334802,82.5,-56.75
"35",19.59,46773.25,-121.658888888889,-36,28.1763095238095,583,4.31407407407407,5.615,2500,2500,53.8479702970297,1.99504587155963,50.5,-27.25
"36",21.07,48570.5,79.425054945055,364,28.1763095238095,583,4.31407407407407,5.615,2500,2500,57.0628668171558,4.0751677852349,110.75,-37.25
"37",22.54,48438.75,56.6538573021182,897,28.1763095238095,583,4.31407407407407,5.615,2500,2500,60.3420525059666,0.464222222222222,209.5,-11.25
"38",19.79,46886,73.0237084870849,542,28.1763095238095,583,4.31407407407407,5.615,2500,2500,58.1432156133829,4.14755813953488,134.5,-43
"39",16.9,45281.75,54.1665069551777,1294,28.1763095238095,583,4.31407407407407,5.615,2500,2500,61.3,3.0618085106383,218.5,-23.5
"40",16.97,45050,44.5672777017784,1462,28.1763095238095,583,4.31407407407407,5.615,2500,2500,57.4164299802761,-0.641111111111111,126.75,-6.75
"41",19.25,46735.25,50.9302010050251,1592,28.1763095238095,583,4.31407407407407,5.615,2500,2500,66.4235722284434,1.91756756756757,223.25,-18.5
"42",28.01,50844.5,65.3162579617834,628,28.1763095238095,583,4.31407407407407,5.615,2500,2500,58.1333868092692,4.21972972972973,140.25,-55.5
"43",28.36,51807.75,57.2796507254164,1861,28.1763095238095,583,4.31407407407407,5.615,2500,2500,75.8370661157025,2.54041237113402,363,-24.25
"44",26.56,50652.5,89.067296222664,3521,28.1763095238095,583,4.31407407407407,5.615,2500,2500,71.4775795755968,0.0970731707317073,377,-10.25
"45",17.38,47480,52.9357114721812,2031,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,59.5020112781955,6.02586206896552,266,-7.25
"46",15.83,45322.75,43.8024731182796,1209,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,56.6259016393443,9.49326923076923,106.75,-13
"47",16.97,45356.5,78.9385512104283,2685,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,67.5906173913043,17.8684905660377,287.5,-39.75
"48",15.31,42905.75,131.713673913043,460,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,54.0405813953488,25.1620593692022,64.5,-134.75
"49",6.99,39183.25,55.6111017838405,2859,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,65.5740745192308,8.3925,416,-9
"50",-0.01,37522,58.0281492842536,1956,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,66.6455615801704,10.7485714285714,322.75,-12.25
"51",0.23,36390.75,88.6251101321586,227,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,54.6930837004405,17.8906976744186,56.75,-43
"52",4.51,35795.75,41.9008703878903,1057,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,55.0203225806452,12.2376119402985,69.75,-16.75
"53",4.12,35653.5,45.0809704321456,1319,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,55.6368063872255,14.6420289855072,125.25,-17.25
"54",6.76,35020.25,56.9982743077914,1553,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,60.5477851239669,5.79851851851852,302.5,-6.75
"55",0.75,33741.25,83.7832581227437,2216,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,63.122540620384,19.1818705035971,338.5,-34.75
"56",4.27,35640,63.4993617021277,1269,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,60.1510612991766,22.254,273.25,-50
"57",9.11,38070.75,52.3219758064516,744,28.1763095238095,583,4.31407407407407,5.615,2500,2500,55.1450166112957,3.9453947368421,75.25,-57
"58",15.92,41259.25,244.363717948718,234,28.1763095238095,583,4.31407407407407,5.615,2500,2500,61.8404887983707,12.0147217537943,122.75,-148.25
"59",17.06,43857,56.7793,800,28.1763095238095,583,4.31407407407407,5.615,2500,2500,57.3276712328767,2.69398230088496,127.75,-28.25
"60",19.28,46006.5,73.1501882845188,1434,28.1763095238095,583,4.31407407407407,5.615,2500,2500,73.2049925149701,4.81116751269036,334,-49.25
"61",20.25,46086,74.3421381774866,1679,28.1763095238095,583,4.31407407407407,5.615,2500,2500,65.3051748251748,2.32376470588235,286,-21.25
"62",17.66,44358.5,62.0306853426713,1999,28.1763095238095,583,4.31407407407407,5.615,2500,2500,69.2910395778364,-0.457241379310345,473.75,-7.25
"63",18.49,43238.25,132.459988776655,2673,28.1763095238095,583,4.31407407407407,5.615,2500,2500,71.8394426919033,13.7564912280702,237.75,-171
"64",16.51,42755,72.0245271966527,1195,28.1763095238095,583,4.31407407407407,5.615,2500,2500,56.1484343434343,4.83874345549738,99,-47.75
"65",18.76,44245.5,76.9904170528267,4316,28.1763095238095,583,4.31407407407407,5.615,2500,2500,98.1813232104122,0.415897435897436,576.25,-9.75
"66",22.21,48103,108.901990008326,2402,28.1763095238095,583,4.31407407407407,5.615,2500,2500,65.3891277890467,3.19783018867925,246.5,-26.5
"67",26.76,48838.75,112.018238993711,318,28.1763095238095,583,4.31407407407407,5.615,2500,2500,64.9610884353742,4.91161290322581,147,-77.5
"68",27.08,48490.75,80.7312315270936,1624,28.1763095238095,583,4.31407407407407,5.615,2500,2500,79.0081033153431,4.19010638297872,324.25,-47
"69",25.33,46338.5,66.4571989026063,3645,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,72.7919563711911,7.422,722,-7.5
"70",22.11,45057,67.8795926412615,2283,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,64.1164330326162,4.66333333333333,360.25,-6
"71",20.91,45099.5,55.9976431150077,1939,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,61.2343181818182,12.734328358209,330,-16.75
"72",14.43,42579.5,78.2911730279898,3930,28.1763095238095,583,8.81185185185185,11.7958333333333,2500,2500,77.6562642465175,7.66857142857143,592.25,-7
"73",13.78,39637.75,45.0225989672978,1162,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,55.5777158774373,12.9097222222222,89.75,-18
"74",12.77,38415.75,45.8278390957447,1504,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,58.2518803418803,14.2998591549296,146.25,-17.75
"75",10.56,37597.75,30.7874563106796,1030,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,54.0165789473684,14.1143243243243,66.5,-18.5
"76",3.87,37503,144.349497487437,199,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,53.730582010582,29.0648516949153,47.25,-118
"77",3.2,38184.75,42.2727388535032,1570,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,56.3969715142429,12.005,166.75,-13
"78",8.67,40040.5,63.6155362946912,923,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,57.4561030595813,23.3796616541353,155.25,-66.5
"79",18.01,44283,-79.8871193415638,-243,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,54.6319338422392,26.3242041522491,98.25,-144.5
"80",28.52,49209.75,60.9398259788689,1609,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,62.5317712177122,11.7996825396825,338.75,-15.75
"81",34.74,51995.5,93.3477866400798,3009,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,95.8876841484973,4.35649253731343,424.25,-33.5
"82",33.46,53262,79.4946207066963,4047,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,80.3063760080645,-0.745,496,-4
"83",33.24,54323.5,84.998076,5000,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,114.181988084039,-0.808,797.25,-2.5
"84",35.09,55414.25,88.1475095201828,2626,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,61.3236514522822,1.55530612244898,241,-12.25
"85",35,55581.25,96.3445019206146,3905,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,73.9452231668438,-0.888888888888889,470.5,-4.5
"86",35,55420.5,102.061745736434,3225,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,63.8444174757282,0.244,309,-8.75
"87",34.94,54695.75,98.1928746594005,1468,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,59.2382458770615,1.74777777777778,166.75,-15.75
"88",34.92,54602,78.5814005876592,2042,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,68.50802413273,2.44609756097561,331.5,-20.5
"89",38,55000.75,55.7424481865285,772,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,56.7946979865772,1.7932183908046,74.5,-21.75
"90",41.21,57666.5,63.1807711319822,2023,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,67.1903244837758,-1,423.75,-1.25
"91",42.95,57505.75,72.4197298403602,2443,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,71.3627474310438,-1,462.25,-1.25
"92",41.96,56355,58.3857142857143,952,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,59.7154327808472,0.4512,135.75,-12.5
"93",34.94,53095.5,69.953264633141,2426,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,74.5091456077016,10.065,415.5,-12
"94",30.66,51207.5,59.229599170698,1447,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,60.8822138836773,15.6246753246753,266.5,-19.25
"95",30,49541.5,54.4451151213441,1607,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,58.0701953601954,11.4554166666667,204.75,-18
"96",23.9,46129.25,54.9277730008598,2326,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,63.147641509434,11.6019047619048,371,-10.5
"97",25.03,45161.75,50.1006732223903,1322,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,57.9453614457831,3.6387,124.5,-25
"98",24.42,43624.5,49.8583108108108,1924,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,59.1943056943057,-1.39,250.25,-4.75
"99",22.34,42957.25,48.2795631825273,641,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,57.0869526627219,0.332093023255814,84.5,-10.75
"100",21.5,43102,48.3957780030411,1973,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,59.5795571575695,-1.374,242.75,-3.75
"101",20,43697.75,47.1308639523337,1007,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,56.7486268656716,4.50552083333333,83.75,-24
"102",23.53,45673,79.4020677966102,590,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,58.9195983086681,6.06876712328767,118.25,-73
"103",28.96,50388,61.4462995298858,1489,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,60.642461116194,4.00744680851064,273.25,-35.25
"104",38.32,53782,80.2046020761246,578,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,59.3013374805599,5.67646511627907,160.75,-53.75
"105",41.45,55515.5,48.8261447212337,843,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,59.2696901408451,-3.6705,88.75,-15
"106",40.72,56398.25,53.9799563046192,1602,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,61.9485732323232,-3.663125,198,-8
"107",40.66,57319.5,58.8403652019002,3368,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,66.554868173258,-4.5,531,-1
"108",40.33,58344.5,59.9734247017091,3101,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,66.4896651895618,-4.5,507.75,-1.75
"109",38.25,58364.25,50.3193845396356,2031,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,60.7780132450331,-4.21923076923077,151,-9.75
"110",36.98,57514,53.1454166666667,1488,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,61.8010131108462,-4.5,209.75,-3.5
"111",34.91,56844,56.5292797783934,1805,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,62.3217272727273,-4.5,275,-2.75
"112",33.5,55957.75,60.8842888643881,2721,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,66.1292498758072,-4.5,503.25,-1.75
"113",35.1,56929.75,69.3929752342704,2988,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,70.621411558669,-4.5,713.75,-2.25
"114",42.44,60355.25,87.9234732824427,1048,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,60.7581428571429,-3.4686,157.5,-12.5
"115",42.94,59878,58.9389271523179,755,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,60.7674188562597,-4.5,161.75,-4.5
"116",41.74,58480.25,59.0473003606388,1941,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,64.0749967679379,-4.5,386.75,-2
"117",36.47,55393.75,61.7924786324786,702,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,57.6321946169772,3.38422535211268,120.75,-35.5
"118",33.01,53431.25,80.0241109709962,793,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,61.4948090692124,6.01320261437909,209.5,-76.5
"119",31.75,51335.5,131.38862745098,255,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,57.9706037735849,5.12912280701754,132.5,-71.25
"120",26.99,48179.5,74.6588687782805,663,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,58.8996588868941,3.10388235294118,139.25,-42.5
"121",26.62,46292.75,54.3612174524982,1421,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,59.8238895027624,0.134117647058823,226.25,-8.5
"122",25.58,44592.25,50.3813344182262,1229,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,58.3393412384717,-0.556521739130435,189.75,-5.75
"123",24.59,43631.5,54.2517417677643,1154,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,59.4556416464891,-0.366296296296296,206.5,-6.75
"124",22.5,43656.5,57.1638733252132,821,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,58.373231441048,1.85583333333333,171.75,-15
"125",23.16,44323,51.5983048433048,1404,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,58.8573304157549,-1.5,228.5,-3.25
"126",24.99,46025,57.0803168685927,1073,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,59.6640431266846,2.52867924528302,185.5,-26.5
"127",26.62,49640.75,73.4585917721519,632,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,56.1977842565598,4.31714285714286,85.75,-52.5
"128",28.03,53921.5,-41.1905438066465,-331,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,56.2144378698225,8.47612676056338,42.25,-106.5
"129",29.34,56043.75,64.6149243697479,595,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,60.9205019305019,-2.54972727272727,129.5,-27.5
"130",32.94,56882.25,74.707974025974,385,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,60.0521502590674,-1.22725806451613,96.5,-31
"131",37.71,57940.75,57.0817633136095,1690,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,62.5081645021645,-4.5,288.75,-2.5
"132",40.08,59290.25,60.9473043075498,2159,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,64.9904196642686,-4.5,417,-3.5
"133",40.73,59383.75,64.7220985691574,1258,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,63.4984258416743,-1.24771929824561,274.75,-28.5
"134",38.26,58415,56.2159502487562,1005,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,61.4720994475138,-3.92666666666667,181,-9
"135",35.44,57397.75,59.9282512451577,1807,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,64.0678552097429,-4.5,369.5,-2.5
"136",36.92,56585.75,62.5678421433744,1381,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,63.9415304606241,-1.7952380952381,336.5,-21
"137",41.28,57555.25,68.1012380952381,840,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,60.4421556886228,0.00517241379310348,125.25,-43.5
"138",44.95,60687.75,51.4745432098765,1215,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,60.5595353535354,-2.00185483870968,123.75,-31
"139",46.9,60838.25,54.1810686223154,1909,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,61.8106357615894,-4.5,188.75,-6.25
"140",43.95,60139.5,-1.1762932790224,-491,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,57.3606432748538,2.5382546201232,42.75,-121.75
"141",39.94,57016,57.1642025518341,1254,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,59.0303094059406,2.85619047619048,202,-31.5
"142",32.4,54642.5,52.6150946969697,2112,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,61.3409856781803,-0.80578947368421,296.75,-9.5
"143",33.51,52791,86.4612255772647,563,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,56.6476219512195,3.66175757575758,82,-41.25
"144",30.11,49726.5,-18.9909839816934,-437,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,54.6194736842105,6.40014018691589,28.5,-107
"145",26.41,48334.25,-9.05757731958763,-388,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,55.4014666666667,6.40309333333333,37.5,-93.75
"146",26.05,46368.25,-69.5562244897959,-98,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,56.3649565217391,3.58573099415205,57.5,-42.75
"147",24.93,45746.5,-1.82806779661017,-295,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,53.999875,4.30686868686869,20,-49.5
"148",22.39,45477.25,58.1335062240664,482,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,56.812401055409,2.56130434782609,94.75,-17.25
"149",22.32,45715.25,56.3778825995807,954,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,58.809222737819,-1.45846153846154,215.5,-3.25
"150",24.2,47144.75,65.7242086956522,575,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,58.6022807017544,2.99059829059829,128.25,-29.25
"151",31,51123.25,66.2678534764349,2143,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,61.4527645502646,6.95815384615385,378,-48.75
"152",42.47,56124,227.689220779221,77,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,57.171161971831,4.91283400809717,71,-61.75
"153",42.97,58904.25,79.5556725146199,342,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,59.9673924731183,-1.62925714285714,93,-43.75
"154",41.93,59517.75,-91.5489036544851,-1806,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,59.654,16.1513603411514,33.75,-586.25
"155",41.62,60248.25,233.003269230769,104,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,59.8434292565947,-1.10352112676056,104.25,-53.25
"156",41.5,61582.25,70.6007612128869,3166,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,71.9444141414141,-4.5,742.5,-1.75
"157",40.66,61649.5,69.2759161855891,4677,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,68.7382909245123,-4.5,589.5,-0.75
"158",40.33,60815.25,74.364768957346,3376,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,67.0364388311045,-4.5,504.75,-2.5
"159",36.51,59630.75,61.3129505882353,2125,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,65.5037027027027,-4.5,462.5,-1.25
"160",33.49,58608,55.4587979724837,1381,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,65.6332229580574,-3.8102,226.5,-12.5
"161",34.19,59363,69.9453521126761,781,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,63.688280605227,-1.843,181.75,-37.5
"162",40.66,62492,67.0949015395632,2793,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,65.7046374501992,-2.59842105263158,313.75,-19
"163",40.8,62372.5,50.5356534090909,1408,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,61.9823673997413,-4.14575,193.25,-10
"164",37.19,61607.25,67.6854385964912,513,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,60.4248302872063,-1.15517647058824,95.75,-42.5
"165",31.94,58047.75,206.427034883721,172,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,56.6509310344828,7.03690476190476,72.5,-126
"166",27.01,55561.75,155.300239361702,376,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,60.2537952755906,10.9432978723404,158.75,-141
"167",27.52,53666.75,53.0669093231162,783,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,55.8040754716981,5.62774774774775,66.25,-55.5
"168",23.4,50357.75,224.31567839196,199,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,61.0364516129032,7.4281799591002,155,-122.25
"169",12.12,47578.5,49.2656655518395,1495,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,60.1347535211268,-0.6415625,213,-8
"170",17.23,45901.75,54.1922727272727,616,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,56.7572823218997,3.53340206185567,94.75,-24.25
"171",13.9,45418.75,-29.5938719512195,-328,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,51.228125,6.13179600886918,4,-112.75
"172",12.11,45529,-15.4825964912281,-1140,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,51.08125,12.2315593220339,4,-295
"173",12.99,46135,-32.0026421404682,-598,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,51.4972222222222,11.4725092250923,4.5,-203.25
"174",16.98,48272.5,-18.0380226789511,-1411,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,51.635652173913,14.0375338753388,5.75,-369
"175",22.02,53389.75,-4090.02111111111,-9,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,56.4061397058824,12.480829787234,68,-117.5
"176",28.4,57250.25,56.5383407079646,2260,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,62.5160271317829,-1.5,387,-2.5
"177",29.31,59180.75,-20.1639871382637,-311,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,58.1019028340081,-0.245727923627685,61.75,-104.75
"178",26.6,60095,-11.8799496221662,-397,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,57.6114379084967,1.6824795640327,38.25,-91.75
"179",25.55,60993.75,-6.91758122743682,-1662,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,56.4684848484848,9.76528366370472,16.5,-365.75
"180",25.76,61817.5,3.15780281690141,-1420,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,51.3423076923077,5.91252631578947,3.25,-261.25
"181",25.13,61632.5,53.4688811795317,1153,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,60.9779571663921,-0.914943181818182,151.75,-44
"182",25.58,60822.5,46.5303309572301,1964,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,62.1372592592593,-3.61924242424242,236.25,-16.5
"183",27.6,59716.75,58.3530434782609,736,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,60.9537384898711,-1.10512658227848,135.75,-39.5
"184",32.08,58625.75,84.3345454545455,297,22.7746428571429,583,4.53033333333333,2.4895,2054,1979,57.3398192771084,1.88821114369501,41.5,-85.25
"185",37.16,59056,-8.93837254901961,-2040,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,52.7504166666667,10.2192622509424,6,-464.25
"186",45,62037.75,6.83951008645533,-1041,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,51.986875,3.67829508196721,8,-152.5
"187",46.97,61797.25,53.0912335958005,381,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,58.252731092437,-3.03428571428571,59.5,-24.5
"188",40.09,60847.5,-15.0527304964539,-282,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,57.0964444444445,-0.645919540229885,33.75,-87
"189",34.61,57551.5,-23.1768253968254,-441,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,54.9499115044248,7.7519,28.25,-150
"190",31.52,54977.25,-24.7385754189944,-358,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,54.2636666666667,6.26744421906694,22.5,-123.25
"191",32.5,52956.75,62.6574898125509,1227,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,60.1579893711249,3.71174311926606,282.25,-27.25
"192",26.01,49643.25,51.6370768184908,1471,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,57.9654779411765,0.726415094339623,136,-13.25
"193",26.1,49120.75,52.309179916318,1195,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,59.0001972157773,0.490851063829787,215.5,-11.75
"194",25.1,47162,52.2244899536322,1294,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,59.4658497536946,-1.37666666666667,203,-6
"195",24.3,45991,41.6989925373134,1340,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,57.4684599156118,-0.750666666666667,118.5,-7.5
"196",23.23,45728.5,44.4393184979138,1438,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,57.886152173913,1.1218,115,-12.5
"197",21.96,45487.75,-5.06548034934498,-458,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,52.354,5.71884711779449,7.5,-99.75
"198",22.45,45371.25,42.0515957446809,752,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,54.7527049180328,3.55117647058823,30.5,-25.5
"199",23.07,46293.5,1.92942148760331,-605,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,52.7333333333333,6.74560165975104,8.25,-120.5
"200",25,49118.75,-21.678173455979,-761,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,53.1491666666667,12.3405676442763,12,-264.25
"201",32.11,51774,-158.548024691358,-81,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,51.9055172413793,-0.155096153846154,7.25,-78
"202",37.12,53867.5,-41.763630952381,-168,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,54.3449253731343,-1.04053003533569,16.75,-70.75
"203",36.13,55209.75,200.63595505618,89,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,56.5405035971223,-0.128211678832117,34.75,-68.5
"204",35.76,56394.5,48.3726827242525,1204,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,60.9271879483501,-4.14035714285714,174.25,-7
"205",34.06,56151.5,61.7915304606241,673,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,60.4236513761468,-1.34588235294118,136.25,-29.75
"206",31.54,54974,-219.949550561798,-89,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,60.2125815217391,-2.31586538461538,92,-26
"207",27.92,53554.25,54.0553752181501,1146,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,61.7015555555556,-4.15538461538462,202.5,-9.75
"208",27,53016.5,131.850186046512,215,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,57.8416883116883,3.34285714285714,38.5,-85.75
"209",30.5,54094,-6.8971815446339,-997,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,51.8810714285714,2.58884428223844,7,-205.5
"210",36.99,57224.25,-23.5491633466135,-251,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,53.5003846153846,-1.32414225941423,13,-59.75
"211",36.8,57281.25,233.756304347826,46,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,57.094,-1.84102409638554,30,-41.5
"212",35,56253,111.890253164557,158,22.7746428571429,583,2.51685185185185,1.38305555555556,2054,1979,56.8415862068966,-2.37278911564626,36.25,-36.75
"213",29,53452.25,-77.6213855421687,-166,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,54.6151111111111,6.04369515011547,22.5,-108.25
"214",25.01,51767.25,-258.2934375,-64,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,54.237323943662,5.99691931540342,17.75,-102.25
"215",25.1,50689,47.2012996389892,554,22.7746428571429,583,5.3062037037037,2.28759259259259,2054,1979,55.3070860927152,3.06096385542169,37.75,-41.5
