datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,dasrmcp,total_pjm_rt_load_mwh,total_pjm_cleared_dasr_mwh,total_pjm_dasr_credits,total_pjm_adj_dasr_oblig_mwh
4/7/2017 1:00:00 PM,4/7/2017 9:00:00 AM,4/7/2017 2:00:00 PM,4/7/2017 10:00:00 AM,0.05000,91420.367000,4823.300,241.25,4823.300
4/7/2017 2:00:00 PM,4/7/2017 10:00:00 AM,4/7/2017 3:00:00 PM,4/7/2017 11:00:00 AM,0.01000,91110.286000,4882.200,48.81,4882.200
4/7/2017 3:00:00 PM,4/7/2017 11:00:00 AM,4/7/2017 4:00:00 PM,4/7/2017 12:00:00 PM,0.09000,90170.450000,4882.200,439.41,4882.200
4/7/2017 4:00:00 PM,4/7/2017 12:00:00 PM,4/7/2017 5:00:00 PM,4/7/2017 1:00:00 PM,0.01000,88856.947000,4882.300,48.85,4882.300
4/7/2017 5:00:00 PM,4/7/2017 1:00:00 PM,4/7/2017 6:00:00 PM,4/7/2017 2:00:00 PM,0.01000,87692.312000,4882.200,48.83,4882.200
4/7/2017 6:00:00 PM,4/7/2017 2:00:00 PM,4/7/2017 7:00:00 PM,4/7/2017 3:00:00 PM,0.01000,86311.625000,4875.500,48.79,4875.500
4/7/2017 7:00:00 PM,4/7/2017 3:00:00 PM,4/7/2017 8:00:00 PM,4/7/2017 4:00:00 PM,0.00000,85314.001000,4884.100,0.00,4884.100
4/7/2017 8:00:00 PM,4/7/2017 4:00:00 PM,4/7/2017 9:00:00 PM,4/7/2017 5:00:00 PM,0.01000,85043.699000,4247.000,42.48,4247.000
4/7/2017 9:00:00 PM,4/7/2017 5:00:00 PM,4/7/2017 10:00:00 PM,4/7/2017 6:00:00 PM,0.00000,84875.022000,4247.100,0.00,4247.100
4/7/2017 10:00:00 PM,4/7/2017 6:00:00 PM,4/7/2017 11:00:00 PM,4/7/2017 7:00:00 PM,0.00000,84627.115000,3747.000,0.00,3747.000
4/7/2017 11:00:00 PM,4/7/2017 7:00:00 PM,4/8/2017 12:00:00 AM,4/7/2017 8:00:00 PM,0.01000,85876.865000,3544.500,35.45,3544.500
4/8/2017 12:00:00 AM,4/7/2017 8:00:00 PM,4/8/2017 1:00:00 AM,4/7/2017 9:00:00 PM,0.01000,88246.218000,3524.600,35.24,3524.600
4/8/2017 1:00:00 AM,4/7/2017 9:00:00 PM,4/8/2017 2:00:00 AM,4/7/2017 10:00:00 PM,0.01000,86813.284000,3507.400,35.09,3507.400
4/8/2017 2:00:00 AM,4/7/2017 10:00:00 PM,4/8/2017 3:00:00 AM,4/7/2017 11:00:00 PM,0.00000,83304.618000,3118.400,0.00,3118.400
4/8/2017 3:00:00 AM,4/7/2017 11:00:00 PM,4/8/2017 4:00:00 AM,4/8/2017 12:00:00 AM,0.01000,78701.442000,3006.000,30.09,3006.000
4/8/2017 4:00:00 AM,4/8/2017 12:00:00 AM,4/8/2017 5:00:00 AM,4/8/2017 1:00:00 AM,0.01000,75166.313000,3545.900,35.49,3545.900
4/8/2017 5:00:00 AM,4/8/2017 1:00:00 AM,4/8/2017 6:00:00 AM,4/8/2017 2:00:00 AM,0.01000,73079.407000,3538.500,35.42,3538.500
4/8/2017 6:00:00 AM,4/8/2017 2:00:00 AM,4/8/2017 7:00:00 AM,4/8/2017 3:00:00 AM,0.00000,72031.873000,3536.900,0.00,3536.900
4/8/2017 7:00:00 AM,4/8/2017 3:00:00 AM,4/8/2017 8:00:00 AM,4/8/2017 4:00:00 AM,0.00000,72011.630000,3550.100,0.00,3550.100
4/8/2017 8:00:00 AM,4/8/2017 4:00:00 AM,4/8/2017 9:00:00 AM,4/8/2017 5:00:00 AM,0.01000,72945.059000,3541.300,35.46,3541.300
4/8/2017 9:00:00 AM,4/8/2017 5:00:00 AM,4/8/2017 10:00:00 AM,4/8/2017 6:00:00 AM,0.01000,75218.619000,3510.100,35.12,3510.100
4/8/2017 10:00:00 AM,4/8/2017 6:00:00 AM,4/8/2017 11:00:00 AM,4/8/2017 7:00:00 AM,0.01000,78580.946000,3584.600,35.89,3584.600
4/8/2017 11:00:00 AM,4/8/2017 7:00:00 AM,4/8/2017 12:00:00 PM,4/8/2017 8:00:00 AM,0.01000,80763.906000,3601.800,36.07,3601.800
4/8/2017 12:00:00 PM,4/8/2017 8:00:00 AM,4/8/2017 1:00:00 PM,4/8/2017 9:00:00 AM,0.50000,81478.308000,3522.800,1761.40,3522.800
4/8/2017 1:00:00 PM,4/8/2017 9:00:00 AM,4/8/2017 2:00:00 PM,4/8/2017 10:00:00 AM,0.24000,80542.644000,3518.100,844.33,3518.100
4/8/2017 2:00:00 PM,4/8/2017 10:00:00 AM,4/8/2017 3:00:00 PM,4/8/2017 11:00:00 AM,0.01000,78969.270000,3615.500,36.18,3615.500
4/8/2017 3:00:00 PM,4/8/2017 11:00:00 AM,4/8/2017 4:00:00 PM,4/8/2017 12:00:00 PM,0.01000,76826.278000,3578.000,35.81,3578.000
4/8/2017 4:00:00 PM,4/8/2017 12:00:00 PM,4/8/2017 5:00:00 PM,4/8/2017 1:00:00 PM,0.01000,74798.186000,3506.500,35.08,3506.500
4/8/2017 5:00:00 PM,4/8/2017 1:00:00 PM,4/8/2017 6:00:00 PM,4/8/2017 2:00:00 PM,0.01000,72742.633000,3494.200,34.99,3494.200
4/8/2017 6:00:00 PM,4/8/2017 2:00:00 PM,4/8/2017 7:00:00 PM,4/8/2017 3:00:00 PM,0.01000,70927.431000,3489.400,34.95,3489.400
4/8/2017 7:00:00 PM,4/8/2017 3:00:00 PM,4/8/2017 8:00:00 PM,4/8/2017 4:00:00 PM,0.00000,69978.924000,3512.900,0.00,3512.900
4/8/2017 8:00:00 PM,4/8/2017 4:00:00 PM,4/8/2017 9:00:00 PM,4/8/2017 5:00:00 PM,0.01000,69864.796000,3492.500,34.97,3492.500
4/8/2017 9:00:00 PM,4/8/2017 5:00:00 PM,4/8/2017 10:00:00 PM,4/8/2017 6:00:00 PM,0.01000,70374.759000,3495.100,34.95,3495.100
4/8/2017 10:00:00 PM,4/8/2017 6:00:00 PM,4/8/2017 11:00:00 PM,4/8/2017 7:00:00 PM,0.00000,70916.276000,3302.800,0.00,3302.800
4/8/2017 11:00:00 PM,4/8/2017 7:00:00 PM,4/9/2017 12:00:00 AM,4/8/2017 8:00:00 PM,0.01000,72580.269000,3523.700,35.26,3523.700
4/9/2017 12:00:00 AM,4/8/2017 8:00:00 PM,4/9/2017 1:00:00 AM,4/8/2017 9:00:00 PM,0.05000,76038.105000,3547.300,177.45,3547.300
4/9/2017 1:00:00 AM,4/8/2017 9:00:00 PM,4/9/2017 2:00:00 AM,4/8/2017 10:00:00 PM,0.01000,75623.519000,3496.200,35.00,3496.200
4/9/2017 2:00:00 AM,4/8/2017 10:00:00 PM,4/9/2017 3:00:00 AM,4/8/2017 11:00:00 PM,0.00000,72970.991000,3472.500,0.00,3472.500
4/9/2017 3:00:00 AM,4/8/2017 11:00:00 PM,4/9/2017 4:00:00 AM,4/9/2017 12:00:00 AM,0.00000,69538.956000,2609.600,0.00,2609.600
4/9/2017 4:00:00 AM,4/9/2017 12:00:00 AM,4/9/2017 5:00:00 AM,4/9/2017 1:00:00 AM,0.00000,66467.744000,3143.600,0.00,3143.600
4/9/2017 5:00:00 AM,4/9/2017 1:00:00 AM,4/9/2017 6:00:00 AM,4/9/2017 2:00:00 AM,0.00000,64874.562000,3427.900,0.00,3427.900
4/9/2017 6:00:00 AM,4/9/2017 2:00:00 AM,4/9/2017 7:00:00 AM,4/9/2017 3:00:00 AM,0.00000,64372.761000,3457.600,0.00,3457.600
4/9/2017 7:00:00 AM,4/9/2017 3:00:00 AM,4/9/2017 8:00:00 AM,4/9/2017 4:00:00 AM,0.00000,64266.098000,3022.600,0.00,3022.600
4/9/2017 8:00:00 AM,4/9/2017 4:00:00 AM,4/9/2017 9:00:00 AM,4/9/2017 5:00:00 AM,0.00000,65155.647000,2747.600,0.00,2747.600
4/9/2017 9:00:00 AM,4/9/2017 5:00:00 AM,4/9/2017 10:00:00 AM,4/9/2017 6:00:00 AM,0.00000,66836.392000,3064.000,0.00,3064.000
4/9/2017 10:00:00 AM,4/9/2017 6:00:00 AM,4/9/2017 11:00:00 AM,4/9/2017 7:00:00 AM,0.00000,69585.152000,2707.700,0.00,2707.700
4/9/2017 11:00:00 AM,4/9/2017 7:00:00 AM,4/9/2017 12:00:00 PM,4/9/2017 8:00:00 AM,0.00000,71266.998000,2707.700,0.00,2707.700
4/9/2017 12:00:00 PM,4/9/2017 8:00:00 AM,4/9/2017 1:00:00 PM,4/9/2017 9:00:00 AM,0.00000,72263.464000,3154.700,0.00,3154.700
4/9/2017 1:00:00 PM,4/9/2017 9:00:00 AM,4/9/2017 2:00:00 PM,4/9/2017 10:00:00 AM,0.01000,71647.783000,3239.200,32.41,3239.200
4/9/2017 2:00:00 PM,4/9/2017 10:00:00 AM,4/9/2017 3:00:00 PM,4/9/2017 11:00:00 AM,0.00000,70328.063000,3182.600,0.00,3182.600
4/9/2017 3:00:00 PM,4/9/2017 11:00:00 AM,4/9/2017 4:00:00 PM,4/9/2017 12:00:00 PM,0.00000,69287.547000,3224.000,0.00,3224.000
4/9/2017 4:00:00 PM,4/9/2017 12:00:00 PM,4/9/2017 5:00:00 PM,4/9/2017 1:00:00 PM,0.00000,68679.468000,3187.500,0.00,3187.500
4/9/2017 5:00:00 PM,4/9/2017 1:00:00 PM,4/9/2017 6:00:00 PM,4/9/2017 2:00:00 PM,0.00000,67824.647000,2757.800,0.00,2757.800
4/9/2017 6:00:00 PM,4/9/2017 2:00:00 PM,4/9/2017 7:00:00 PM,4/9/2017 3:00:00 PM,0.00000,67508.980000,2758.800,0.00,2758.800
4/9/2017 7:00:00 PM,4/9/2017 3:00:00 PM,4/9/2017 8:00:00 PM,4/9/2017 4:00:00 PM,0.00000,67727.927000,2760.600,0.00,2760.600
4/9/2017 8:00:00 PM,4/9/2017 4:00:00 PM,4/9/2017 9:00:00 PM,4/9/2017 5:00:00 PM,0.00000,68802.287000,2760.700,0.00,2760.700
4/9/2017 9:00:00 PM,4/9/2017 5:00:00 PM,4/9/2017 10:00:00 PM,4/9/2017 6:00:00 PM,0.00000,70242.859000,3231.700,0.00,3231.700
4/9/2017 10:00:00 PM,4/9/2017 6:00:00 PM,4/9/2017 11:00:00 PM,4/9/2017 7:00:00 PM,0.00000,71274.343000,3483.700,0.00,3483.700
4/9/2017 11:00:00 PM,4/9/2017 7:00:00 PM,4/10/2017 12:00:00 AM,4/9/2017 8:00:00 PM,0.01000,73087.126000,3455.800,34.57,3455.800
4/10/2017 12:00:00 AM,4/9/2017 8:00:00 PM,4/10/2017 1:00:00 AM,4/9/2017 9:00:00 PM,0.24000,77009.147000,3438.400,825.23,3438.400
4/10/2017 1:00:00 AM,4/9/2017 9:00:00 PM,4/10/2017 2:00:00 AM,4/9/2017 10:00:00 PM,0.01000,75672.259000,3376.300,33.80,3376.300
4/10/2017 2:00:00 AM,4/9/2017 10:00:00 PM,4/10/2017 3:00:00 AM,4/9/2017 11:00:00 PM,0.01000,71197.981000,3015.701,30.19,3015.701
4/10/2017 3:00:00 AM,4/9/2017 11:00:00 PM,4/10/2017 4:00:00 AM,4/10/2017 12:00:00 AM,0.00000,66611.901000,2953.100,0.00,2953.100
4/10/2017 4:00:00 AM,4/10/2017 12:00:00 AM,4/10/2017 5:00:00 AM,4/10/2017 1:00:00 AM,0.00000,63236.389000,2993.700,0.00,2993.700
4/10/2017 5:00:00 AM,4/10/2017 1:00:00 AM,4/10/2017 6:00:00 AM,4/10/2017 2:00:00 AM,0.00000,61369.044000,2918.700,0.00,2918.700
4/10/2017 6:00:00 AM,4/10/2017 2:00:00 AM,4/10/2017 7:00:00 AM,4/10/2017 3:00:00 AM,0.00000,60598.162000,2918.600,0.00,2918.600
4/10/2017 7:00:00 AM,4/10/2017 3:00:00 AM,4/10/2017 8:00:00 AM,4/10/2017 4:00:00 AM,0.00000,60732.261000,2918.700,0.00,2918.700
4/10/2017 8:00:00 AM,4/10/2017 4:00:00 AM,4/10/2017 9:00:00 AM,4/10/2017 5:00:00 AM,0.00000,62502.228000,2890.900,0.00,2890.900
4/10/2017 9:00:00 AM,4/10/2017 5:00:00 AM,4/10/2017 10:00:00 AM,4/10/2017 6:00:00 AM,0.00000,67398.549000,3472.000,0.00,3472.000
4/10/2017 10:00:00 AM,4/10/2017 6:00:00 AM,4/10/2017 11:00:00 AM,4/10/2017 7:00:00 AM,0.01000,75368.594000,4019.800,40.19,4019.800
4/10/2017 11:00:00 AM,4/10/2017 7:00:00 AM,4/10/2017 12:00:00 PM,4/10/2017 8:00:00 AM,0.01000,79686.572000,4500.600,45.04,4500.600
4/10/2017 12:00:00 PM,4/10/2017 8:00:00 AM,4/10/2017 1:00:00 PM,4/10/2017 9:00:00 AM,0.01000,80388.732000,4500.700,45.04,4500.700
4/10/2017 1:00:00 PM,4/10/2017 9:00:00 AM,4/10/2017 2:00:00 PM,4/10/2017 10:00:00 AM,0.08000,80582.061000,4487.500,359.00,4487.500
4/10/2017 2:00:00 PM,4/10/2017 10:00:00 AM,4/10/2017 3:00:00 PM,4/10/2017 11:00:00 AM,0.08000,81016.375000,4546.000,363.70,4546.000
4/10/2017 3:00:00 PM,4/10/2017 11:00:00 AM,4/10/2017 4:00:00 PM,4/10/2017 12:00:00 PM,0.08000,81558.275000,4518.000,361.43,4518.000
4/10/2017 4:00:00 PM,4/10/2017 12:00:00 PM,4/10/2017 5:00:00 PM,4/10/2017 1:00:00 PM,0.09000,81808.680000,4545.800,409.17,4545.800
4/10/2017 5:00:00 PM,4/10/2017 1:00:00 PM,4/10/2017 6:00:00 PM,4/10/2017 2:00:00 PM,0.09000,82117.029000,4545.600,409.14,4545.600
4/10/2017 6:00:00 PM,4/10/2017 2:00:00 PM,4/10/2017 7:00:00 PM,4/10/2017 3:00:00 PM,0.09000,82061.975000,4546.000,409.20,4546.000
4/10/2017 7:00:00 PM,4/10/2017 3:00:00 PM,4/10/2017 8:00:00 PM,4/10/2017 4:00:00 PM,0.01000,82319.805000,4545.700,45.49,4545.700
4/10/2017 8:00:00 PM,4/10/2017 4:00:00 PM,4/10/2017 9:00:00 PM,4/10/2017 5:00:00 PM,0.05000,82826.451000,4241.700,212.17,4241.700
4/10/2017 9:00:00 PM,4/10/2017 5:00:00 PM,4/10/2017 10:00:00 PM,4/10/2017 6:00:00 PM,0.01000,83197.312000,4114.000,41.15,4114.000
4/10/2017 10:00:00 PM,4/10/2017 6:00:00 PM,4/10/2017 11:00:00 PM,4/10/2017 7:00:00 PM,0.00000,83070.902000,3817.300,0.00,3817.300
4/10/2017 11:00:00 PM,4/10/2017 7:00:00 PM,4/11/2017 12:00:00 AM,4/10/2017 8:00:00 PM,0.05000,83502.410000,3467.400,173.46,3467.400
4/11/2017 12:00:00 AM,4/10/2017 8:00:00 PM,4/11/2017 1:00:00 AM,4/10/2017 9:00:00 PM,0.09000,85673.305000,2981.000,268.34,2981.000
4/11/2017 1:00:00 AM,4/10/2017 9:00:00 PM,4/11/2017 2:00:00 AM,4/10/2017 10:00:00 PM,0.05000,82694.390000,2973.800,148.77,2973.800
4/11/2017 2:00:00 AM,4/10/2017 10:00:00 PM,4/11/2017 3:00:00 AM,4/10/2017 11:00:00 PM,0.00000,76821.008000,2638.400,0.00,2638.400
4/11/2017 3:00:00 AM,4/10/2017 11:00:00 PM,4/11/2017 4:00:00 AM,4/11/2017 12:00:00 AM,0.00000,70705.934000,2512.000,0.00,2512.000
4/11/2017 4:00:00 AM,4/11/2017 12:00:00 AM,4/11/2017 5:00:00 AM,4/11/2017 1:00:00 AM,0.00000,66068.292000,2364.900,0.00,2364.900
4/11/2017 5:00:00 AM,4/11/2017 1:00:00 AM,4/11/2017 6:00:00 AM,4/11/2017 2:00:00 AM,0.00000,63221.136000,2567.100,0.00,2567.100
4/11/2017 6:00:00 AM,4/11/2017 2:00:00 AM,4/11/2017 7:00:00 AM,4/11/2017 3:00:00 AM,0.00000,61668.189000,2911.800,0.00,2911.800
4/11/2017 7:00:00 AM,4/11/2017 3:00:00 AM,4/11/2017 8:00:00 AM,4/11/2017 4:00:00 AM,0.00000,61060.605000,2700.900,0.00,2700.900
4/11/2017 8:00:00 AM,4/11/2017 4:00:00 AM,4/11/2017 9:00:00 AM,4/11/2017 5:00:00 AM,0.00000,62095.891000,2651.000,0.00,2651.000
4/11/2017 9:00:00 AM,4/11/2017 5:00:00 AM,4/11/2017 10:00:00 AM,4/11/2017 6:00:00 AM,0.00000,66232.632000,2943.500,0.00,2943.500
4/11/2017 10:00:00 AM,4/11/2017 6:00:00 AM,4/11/2017 11:00:00 AM,4/11/2017 7:00:00 AM,0.00000,73351.522000,4040.500,0.00,4040.500
4/11/2017 11:00:00 AM,4/11/2017 7:00:00 AM,4/11/2017 12:00:00 PM,4/11/2017 8:00:00 AM,0.00000,77735.197000,4336.300,0.00,4336.300
4/11/2017 12:00:00 PM,4/11/2017 8:00:00 AM,4/11/2017 1:00:00 PM,4/11/2017 9:00:00 AM,0.01000,79472.619000,4372.300,43.72,4372.300
4/11/2017 1:00:00 PM,4/11/2017 9:00:00 AM,4/11/2017 2:00:00 PM,4/11/2017 10:00:00 AM,0.09000,80627.946000,4399.100,395.95,4399.100
4/11/2017 2:00:00 PM,4/11/2017 10:00:00 AM,4/11/2017 3:00:00 PM,4/11/2017 11:00:00 AM,0.05000,81770.834000,4403.700,220.29,4403.700
4/11/2017 3:00:00 PM,4/11/2017 11:00:00 AM,4/11/2017 4:00:00 PM,4/11/2017 12:00:00 PM,0.09000,82670.372000,4428.300,398.58,4428.300
4/11/2017 4:00:00 PM,4/11/2017 12:00:00 PM,4/11/2017 5:00:00 PM,4/11/2017 1:00:00 PM,0.09000,83441.604000,4430.000,398.72,4430.000
4/11/2017 5:00:00 PM,4/11/2017 1:00:00 PM,4/11/2017 6:00:00 PM,4/11/2017 2:00:00 PM,0.09000,84312.998000,4430.000,398.69,4430.000
4/11/2017 6:00:00 PM,4/11/2017 2:00:00 PM,4/11/2017 7:00:00 PM,4/11/2017 3:00:00 PM,0.09000,84956.355000,4430.100,398.73,4430.100
4/11/2017 7:00:00 PM,4/11/2017 3:00:00 PM,4/11/2017 8:00:00 PM,4/11/2017 4:00:00 PM,0.09000,85403.838000,4430.000,398.74,4430.000
4/11/2017 8:00:00 PM,4/11/2017 4:00:00 PM,4/11/2017 9:00:00 PM,4/11/2017 5:00:00 PM,0.09000,85874.343000,4101.100,369.15,4101.100
4/11/2017 9:00:00 PM,4/11/2017 5:00:00 PM,4/11/2017 10:00:00 PM,4/11/2017 6:00:00 PM,0.09000,86347.722000,3590.700,323.18,3590.700
4/11/2017 10:00:00 PM,4/11/2017 6:00:00 PM,4/11/2017 11:00:00 PM,4/11/2017 7:00:00 PM,0.05000,85875.949000,3585.900,179.39,3585.900
4/11/2017 11:00:00 PM,4/11/2017 7:00:00 PM,4/12/2017 12:00:00 AM,4/11/2017 8:00:00 PM,0.05000,85898.737000,3364.900,168.32,3364.900
4/12/2017 12:00:00 AM,4/11/2017 8:00:00 PM,4/12/2017 1:00:00 AM,4/11/2017 9:00:00 PM,0.09000,88033.917000,3361.000,302.49,3361.000
4/12/2017 1:00:00 AM,4/11/2017 9:00:00 PM,4/12/2017 2:00:00 AM,4/11/2017 10:00:00 PM,0.05000,85172.708000,3340.200,167.10,3340.200
4/12/2017 2:00:00 AM,4/11/2017 10:00:00 PM,4/12/2017 3:00:00 AM,4/11/2017 11:00:00 PM,0.01000,79003.048000,3046.300,30.50,3046.300
4/12/2017 3:00:00 AM,4/11/2017 11:00:00 PM,4/12/2017 4:00:00 AM,4/12/2017 12:00:00 AM,0.00000,72730.752000,2966.800,0.00,2966.800
4/12/2017 4:00:00 AM,4/12/2017 12:00:00 AM,4/12/2017 5:00:00 AM,4/12/2017 1:00:00 AM,0.00000,67967.804000,2828.100,0.00,2828.100
4/12/2017 5:00:00 AM,4/12/2017 1:00:00 AM,4/12/2017 6:00:00 AM,4/12/2017 2:00:00 AM,0.00000,64712.928000,2818.300,0.00,2818.300
4/12/2017 6:00:00 AM,4/12/2017 2:00:00 AM,4/12/2017 7:00:00 AM,4/12/2017 3:00:00 AM,0.00000,63202.798000,2749.900,0.00,2749.900
4/12/2017 7:00:00 AM,4/12/2017 3:00:00 AM,4/12/2017 8:00:00 AM,4/12/2017 4:00:00 AM,0.00000,62652.003000,2992.000,0.00,2992.000
4/12/2017 8:00:00 AM,4/12/2017 4:00:00 AM,4/12/2017 9:00:00 AM,4/12/2017 5:00:00 AM,0.00000,63422.450000,2680.000,0.00,2680.000
4/12/2017 9:00:00 AM,4/12/2017 5:00:00 AM,4/12/2017 10:00:00 AM,4/12/2017 6:00:00 AM,0.00000,67508.487000,2806.700,0.00,2806.700
4/12/2017 10:00:00 AM,4/12/2017 6:00:00 AM,4/12/2017 11:00:00 AM,4/12/2017 7:00:00 AM,0.01000,74501.546000,3847.200,38.48,3847.200
4/12/2017 11:00:00 AM,4/12/2017 7:00:00 AM,4/12/2017 12:00:00 PM,4/12/2017 8:00:00 AM,0.05000,78682.378000,4329.900,216.58,4329.900
4/12/2017 12:00:00 PM,4/12/2017 8:00:00 AM,4/12/2017 1:00:00 PM,4/12/2017 9:00:00 AM,0.05000,80466.813000,4356.000,217.88,4356.000
4/12/2017 1:00:00 PM,4/12/2017 9:00:00 AM,4/12/2017 2:00:00 PM,4/12/2017 10:00:00 AM,0.05000,81663.356000,4496.800,224.94,4496.800
4/12/2017 2:00:00 PM,4/12/2017 10:00:00 AM,4/12/2017 3:00:00 PM,4/12/2017 11:00:00 AM,0.05000,82590.541000,4496.700,224.90,4496.700
4/12/2017 3:00:00 PM,4/12/2017 11:00:00 AM,4/12/2017 4:00:00 PM,4/12/2017 12:00:00 PM,0.05000,83093.568000,4470.200,223.60,4470.200
4/12/2017 4:00:00 PM,4/12/2017 12:00:00 PM,4/12/2017 5:00:00 PM,4/12/2017 1:00:00 PM,0.05000,83053.610000,4453.000,222.71,4453.000
4/12/2017 5:00:00 PM,4/12/2017 1:00:00 PM,4/12/2017 6:00:00 PM,4/12/2017 2:00:00 PM,0.09000,83229.500000,4377.000,393.95,4377.000
4/12/2017 6:00:00 PM,4/12/2017 2:00:00 PM,4/12/2017 7:00:00 PM,4/12/2017 3:00:00 PM,0.05000,83357.226000,4453.000,222.74,4453.000
4/12/2017 7:00:00 PM,4/12/2017 3:00:00 PM,4/12/2017 8:00:00 PM,4/12/2017 4:00:00 PM,0.02000,83300.520000,4452.900,89.07,4452.900
4/12/2017 8:00:00 PM,4/12/2017 4:00:00 PM,4/12/2017 9:00:00 PM,4/12/2017 5:00:00 PM,0.05000,83562.089000,4013.900,200.79,4013.900
4/12/2017 9:00:00 PM,4/12/2017 5:00:00 PM,4/12/2017 10:00:00 PM,4/12/2017 6:00:00 PM,0.01000,83584.353000,3539.600,35.41,3539.600
4/12/2017 10:00:00 PM,4/12/2017 6:00:00 PM,4/12/2017 11:00:00 PM,4/12/2017 7:00:00 PM,0.01000,83142.945000,3541.300,35.44,3541.300
4/12/2017 11:00:00 PM,4/12/2017 7:00:00 PM,4/13/2017 12:00:00 AM,4/12/2017 8:00:00 PM,0.01000,82676.537000,3333.400,33.36,3333.400
4/13/2017 12:00:00 AM,4/12/2017 8:00:00 PM,4/13/2017 1:00:00 AM,4/12/2017 9:00:00 PM,0.09000,85252.516000,3185.400,286.71,3185.400
4/13/2017 1:00:00 AM,4/12/2017 9:00:00 PM,4/13/2017 2:00:00 AM,4/12/2017 10:00:00 PM,0.09000,82707.646000,3340.400,300.66,3340.400
4/13/2017 2:00:00 AM,4/12/2017 10:00:00 PM,4/13/2017 3:00:00 AM,4/12/2017 11:00:00 PM,0.01000,76829.802000,2934.200,29.38,2934.200
4/13/2017 3:00:00 AM,4/12/2017 11:00:00 PM,4/13/2017 4:00:00 AM,4/13/2017 12:00:00 AM,0.00000,70649.706000,2993.600,0.00,2993.600
4/13/2017 4:00:00 AM,4/13/2017 12:00:00 AM,4/13/2017 5:00:00 AM,4/13/2017 1:00:00 AM,0.00000,66210.172000,3022.500,0.00,3022.500
4/13/2017 5:00:00 AM,4/13/2017 1:00:00 AM,4/13/2017 6:00:00 AM,4/13/2017 2:00:00 AM,0.00000,63695.709000,2792.500,0.00,2792.500
4/13/2017 6:00:00 AM,4/13/2017 2:00:00 AM,4/13/2017 7:00:00 AM,4/13/2017 3:00:00 AM,0.00000,62306.292000,3356.100,0.00,3356.100
4/13/2017 7:00:00 AM,4/13/2017 3:00:00 AM,4/13/2017 8:00:00 AM,4/13/2017 4:00:00 AM,0.00000,61764.333000,3119.200,0.00,3119.200
4/13/2017 8:00:00 AM,4/13/2017 4:00:00 AM,4/13/2017 9:00:00 AM,4/13/2017 5:00:00 AM,0.00000,62928.201000,2953.500,0.00,2953.500
4/13/2017 9:00:00 AM,4/13/2017 5:00:00 AM,4/13/2017 10:00:00 AM,4/13/2017 6:00:00 AM,0.00000,67049.641000,3202.600,0.00,3202.600
4/13/2017 10:00:00 AM,4/13/2017 6:00:00 AM,4/13/2017 11:00:00 AM,4/13/2017 7:00:00 AM,0.00000,74020.174000,3910.200,0.00,3910.200
4/13/2017 11:00:00 AM,4/13/2017 7:00:00 AM,4/13/2017 12:00:00 PM,4/13/2017 8:00:00 AM,0.01000,78221.653000,4508.400,45.12,4508.400
4/13/2017 12:00:00 PM,4/13/2017 8:00:00 AM,4/13/2017 1:00:00 PM,4/13/2017 9:00:00 AM,0.01000,79822.976000,4516.000,45.19,4516.000
4/13/2017 1:00:00 PM,4/13/2017 9:00:00 AM,4/13/2017 2:00:00 PM,4/13/2017 10:00:00 AM,0.09000,80551.580000,4481.400,403.37,4481.400
4/13/2017 2:00:00 PM,4/13/2017 10:00:00 AM,4/13/2017 3:00:00 PM,4/13/2017 11:00:00 AM,0.09000,80942.421000,4516.200,406.50,4516.200
4/13/2017 3:00:00 PM,4/13/2017 11:00:00 AM,4/13/2017 4:00:00 PM,4/13/2017 12:00:00 PM,0.05000,80516.531000,4506.500,225.40,4506.500
4/13/2017 4:00:00 PM,4/13/2017 12:00:00 PM,4/13/2017 5:00:00 PM,4/13/2017 1:00:00 PM,0.05000,80000.864000,4516.400,225.92,4516.400
4/13/2017 5:00:00 PM,4/13/2017 1:00:00 PM,4/13/2017 6:00:00 PM,4/13/2017 2:00:00 PM,0.05000,80038.565000,4516.200,225.90,4516.200
4/13/2017 6:00:00 PM,4/13/2017 2:00:00 PM,4/13/2017 7:00:00 PM,4/13/2017 3:00:00 PM,0.01000,79849.894000,4516.500,45.19,4516.500
4/13/2017 7:00:00 PM,4/13/2017 3:00:00 PM,4/13/2017 8:00:00 PM,4/13/2017 4:00:00 PM,0.01000,79720.130000,4516.500,45.16,4516.500
4/13/2017 8:00:00 PM,4/13/2017 4:00:00 PM,4/13/2017 9:00:00 PM,4/13/2017 5:00:00 PM,0.01000,79894.548000,4042.400,40.43,4042.400
4/13/2017 9:00:00 PM,4/13/2017 5:00:00 PM,4/13/2017 10:00:00 PM,4/13/2017 6:00:00 PM,0.01000,79935.476000,3568.800,35.70,3568.800
4/13/2017 10:00:00 PM,4/13/2017 6:00:00 PM,4/13/2017 11:00:00 PM,4/13/2017 7:00:00 PM,0.01000,79323.581000,3527.100,35.27,3527.100
4/13/2017 11:00:00 PM,4/13/2017 7:00:00 PM,4/14/2017 12:00:00 AM,4/13/2017 8:00:00 PM,0.01000,79769.452000,3367.200,33.69,3367.200
