"","P_E_DA","E_DA","P_E_RT","E_RT_total","P_R_REG_a","P_R_REG_d","R_REG_a","R_REG_d","delta_REG_p","delta_REG_n"
"3954",32.539255,110381,25.215373,-1463.164,0.0094,0.0094,310.3,132.8,0,0.0601642857142857
"3955",30.738878,106123,25.336865,1532.34600000001,7.1024,7.1024,310,132.8,0,0.402542857142857
"3956",29.530646,104643,24.344721,490.944000000003,47.2797,86.60115,310.3,132.8,0,0.221747619047619
"3957",27.792277,101918,24.364121,347.585999999996,37.8462,63.2646,217.6,182,0,0.0677142857142857
"3958",23.275907,91917,22.001433,7958.662,20.3021,35.6902,214.7,182.5,0,0.358690476190476
"3959",20.028942,81538,18.601553,11439.695,15.32418,15.84618,217.4,182.3,0,0.197297619047619
"3960",15.739812,71582,16.814599,12992.888,7.0308,7.686,56.9,170.3,0,0.268457142857143
"3961",14.531518,67660,16.603127,9923.219,9.4851,12.8016,56.9,170.3,0,0.17532380952381
"3962",14.044397,66025,17.30017,6806.686,6.3796,6.70432,58.1,170.3,0,0.161863492063492
"3963",11.251087,63863,15.537019,6113.379,5.26346,5.30529,58.1,170.3,0,0.139333333333333
"3964",13.287862,65231,15.794281,3158.571,5.453,6.5607,58.1,170.3,0,0.769650793650794
"3965",15.540937,68320,18.318213,270.195999999996,7.65583,11.33405,137.6,183.4,0,0.243833333333333
"3966",19.567658,73998,19.587574,-2733.939,21.99915,34.8849,254.6,134,0,0.171480952380952
"3967",22.342799,83674,20.294705,-7259.997,16.40457,25.5437,269.4,94.6,0.0699404761904762,0
"3968",23.329124,88023,20.911916,-5617.874,13.40768,18.88304,194.5,143.7,0,0.0176261904761905
"3969",24.524655,92739,22.037958,-5644.5,11.3709,16.9911,218.6,144,0.0532166666666667,0
"3970",26.29816,98223,22.899401,-7378.11599999999,12.14928,16.89688,183.1,142.6,0.0432690476190476,0
"3971",28.366555,102258,24.627747,-7413.856,12.34252,16.48102,183,142.8,0.0266857142857143,0
"3972",32.508106,105732,27.922863,-7183.73299999999,27.67811,46.6627,311.2,143,0.0880261904761905,0
"3973",34.778965,109682,24.697679,-7764.516,7.8533,7.8533,267.6,142.7,0,0.312354761904762
"3974",35.815466,112645,25.481408,-7543.35000000001,0.0368,0.0368,267.1,142.6,0,0.136995238095238
"3975",38.740148,114354,27.401716,-6127.431,0.4048,0.4048,248.9,142.6,0,0.0582023809523809
"3976",46.407565,115316,29.286452,-4358.535,0.465,0.465,248.3,143.2,0,0.0476571428571428
"3977",41.034672,114836,28.764214,-1755.027,0.2116,0.2116,282.8,93.2,0.0755666666666667,0
"3978",36.590589,111326,36.41966,2399.399,12.15,12.15,283.1,93.1,0,0.0722404761904762
"3979",34.158282,107673,28.501286,4033.842,11.4116,11.4116,283.2,93.1,0,0.232942857142857
"3980",32.207953,106535,24.880272,1413.834,10.6124,11.7992,283.1,93.1,0,0.0265380952380952
"3981",29.92381,103586,24.998219,760.462,11.18,12.35304,207.7,142.9,0.0332571428571429,0
"3982",23.886578,93702,22.662562,8899.73699999999,15.11487,22.16456,207.7,143,0,0.221240476190476
"3983",20.9644,81768,21.640875,14062.346,26.4486,48.11595,207.6,143.2,0,0.0418380952380952
"3984",18.647506,75209,18.971467,12001.407,7.3863,7.3863,227.9,134.2,0,0.261549206349206
"3985",17.04322,72402,17.626826,7208.95699999999,7.8453,11.9304,137,134.2,0,0.568063492063492
"3986",15.757812,69667,16.072891,5134.103,7.134,7.708,137,134.2,0,0.0208126984126984
"3987",13.91195,67768,15.251797,4226.97900000001,11.169,15.1002,137,134.2,0,0.108406349206349
"3988",14.591486,68959,15.049183,1659.014,7.7443,8.3764,137,134.2,0,0.0923936507936508
"3989",17.441251,71891,16.650478,-992.778999999995,9.23108,14.07268,224.8,142.7,0,0.170497619047619
"3990",19.993364,76373,19.227477,-2792.28200000001,19.29496,34.73368,263.4,92.9,0,0.300773809523809
"3991",22.929493,86301,19.425723,-7240.10000000001,6.7206,11.6794,303.7,92.9,0,0.338511904761905
"3992",24.208557,92037,21.340189,-6910.113,7.4132,7.4132,296.1,142.7,0.0332476190476191,0
"3993",25.91503,97195,22.976029,-6766.338,15.0588,18.57252,295.7,143.2,0,0.0256214285714286
"3994",28.861814,103161,23.481701,-8064.52499999999,10.5078,10.7817,211.1,143.1,0,0.000421428571428572
"3995",31.556161,107979,24.57506,-8263.503,8.23032,9.49368,211.1,143.1,0.0104238095238095,0
"3996",34.162459,112174,26.473184,-7959.728,0.0087,0.0087,212.5,142.8,0.0384317360714965,0
"3997",36.995581,117792,59.593942,-8953.162,26.4419,26.4419,263,141.6,0.109540476190476,0
"3998",41.291671,119349,115.812948,-5998.107,60.3036,60.3036,201.2,142.9,0,0.604821428571429
"3999",44.256218,121315,42.338436,-4268.56600000001,2.2616,2.2616,281.4,143,0.0598071428571429,0
"4000",51.687439,122369,71.174095,-2464.014,38.7,38.7,282,141.7,0.0321595238095238,0
"4001",45.810033,121735,41.600273,775.519,6.1566,6.1566,320.8,139.8,0,0.0315904761904762
"4002",38.52194,118311,34.251095,4950.73299999999,0.4092,0.4092,333.9,139.8,0,0.0358714285714286
"4003",34.371274,114188,27.948905,7270.553,0.3069,0.3069,289.4,139.8,0,0.0462238095238095
"4004",34.02722,113327,28.761979,4359.678,10.3959,10.8738,289.3,139.8,0,0.0220071428571429
"4005",32.691102,110385,28.310402,4121.728,11.89552,14.19145,187.1,140.7,0,0.158114285714286
"4006",25.41343,100518,25.17664,11211.859,10.9472,10.9472,186.4,141.5,0,0.403804761904762
"4007",22.933312,89686,23.996244,14767.569,10.69978,12.17762,186.7,141.2,0,0.255111904761905
"4008",20.610456,79348,21.954092,15969.053,4.8327,4.8327,73.9,132.8,0,0.460825396825397
"4009",19.311634,75167,22.242526,12300.928,4.7902,4.7902,85.6,167.1,0,0.125022222222222
"4010",18.326442,72742,21.59949,9428.25999999999,3.4936,3.4936,85.7,167.1,0,0.00388888888888888
"4011",16.64069,70590,20.20533,7720.966,5.0864,5.0864,84.9,167.1,0,0.0567873015873016
"4012",17.542285,71991,20.641192,4061.049,9.2092,11.5276,84.8,167.2,0,0.067831746031746
"4013",19.718057,75061,21.705741,1048.07399999999,8.61696,9.36056,146,179.5,0,0.02265
"4014",21.367301,79243,22.483138,-58.6269999999931,11.31592,15.93944,203,132.4,0,0.0310714285714286
"4015",23.222411,86900,28.12807,-2690.284,18.45,18.45,202.9,132.4,0.312221428571429,0
"4016",24.654614,92430,49.355042,-1480.977,49.2704,53.71595,145.8,179.5,0,0.660557142857143
"4017",26.717227,96993,36.503185,-671.917000000001,27.2817,30.6027,144,179.7,0.125619047619048,0
"4018",29.36744,101438,29.001781,-1496.061,15.12,17.343,293.8,177.7,0,0.298438095238095
"4019",33.6049,103966,30.255915,-132.369000000006,12.9602,13.2354,170.2,177.4,0,0.00429523809523809
"4020",35.000168,107501,25.927036,-881.737999999998,0.0083,0.0083,121.5,177.6,0.0131904897494305,0
"4021",34.829573,111330,32.563821,-2500.5,1.6683,1.6683,217.4,181.9,0,0.082731520815633
"4022",35.677262,112065,48.565295,-638.168000000005,33.84,48.969,217.4,181.9,0,0.111743604266969
"4023",39.268066,112139,29.983001,950.036999999997,13.5966,13.5966,141.6,182.3,0,0.166292857142857
"4024",41.325186,113221,27.559109,-88.3920000000071,0,0,171.1,144.7,0,0.100911904761905
"4025",36.153995,112544,33.270903,-300.756999999998,19.38664,33.88567,197.5,134.9,0,0.033347619047619
"4026",34.635431,108468,34.229055,2670.24099999999,8.289,8.289,205.8,143.7,0,0.117521428571429
"4027",32.269133,104891,27.4364,3864.83900000001,25.066,38.263,176.4,143.9,0,0.0396333333333333
"4028",30.293951,103941,30.656566,1410.053,13.7342,13.7342,182.1,134.9,0.0925785714285714,0
"4029",28.635027,101848,27.161907,1349.348,14.8694,19.8198,134,183.8,0,0.0661071428571429
"4030",23.923336,91847,23.765151,8581.67200000001,8.9056,8.9056,137.3,183.8,0,0.216104761904762
"4031",21.376822,81596,21.993273,12069.403,5.49208,5.57304,137.1,184,0,0.141035714285714
"4032",19.812418,74402,20.608302,11277.903,4.977,4.977,87.1,165.3,0,0.21091746031746
"4033",19.086443,71377,19.965212,7836.136,5.4208,6.072,122.1,165.3,0,0.153984126984127
"4034",17.31097,68747,18.544295,5514.774,5.4756,6.1236,122.2,165.3,0,0.158904761904762
"4035",15.710802,66744,17.520088,4593.973,4.1364,4.275,42.2,165.3,0,0.141384126984127
"4036",16.544434,68333,17.638657,1405.40300000001,5.265,5.265,42.8,165.3,0,0.207885714285714
"4037",18.105339,70621,19.739029,-655.288,8.70153,11.54241,133.4,179.4,0,0.0370214285714286
"4038",20.439946,75550,20.323038,-2957.973,4.2856,4.2856,101.7,130.7,0,0.252761904761905
"4039",23.169168,84049,21.913465,-6720.361,13.81779,18.59112,173.6,130.7,0.0416404761904762,0
"4040",24.735121,89395,25.245669,-5792.962,10.5648,14.22807,146.4,196.3,0,0.158409523809524
"4041",25.692574,93741,25.036178,-4895.34699999999,9.635,9.635,146.2,196.2,0,0.144188095238095
"4042",27.4098,97987,27.733601,-4846.538,29.8323,65.3283,232.5,196.5,0,0.169578571428571
"4043",28.474759,100645,26.861949,-3869.814,3.3286,3.3286,131.2,196.3,0,0.175742857142857
"4044",30.447751,103069,27.650114,-3039.659,4.3884,4.3884,236.6,196.6,0,0.0702190476190476
"4045",31.354182,105253,31.08232,-2546.262,11.13568,11.50592,236.5,196.5,0.0023547619047619,0
"4046",32.048086,106080,49.898409,-493.426000000007,24.5916,24.5916,236.6,196.3,0.00757619047619048,0
"4047",32.406995,106863,37.09178,997.216,11.4204,11.4204,237.7,185.1,0,0.294340476190476
"4048",33.820705,107934,51.376508,1804.363,26.128,26.128,237.6,185.2,0,0.0439166666666667
"4049",32.501443,107361,43.087506,4017.02,22.1494,22.1494,292.2,137.8,0,0.00668095238095238
"4050",30.577762,103720,49.45337,7958.42999999999,41.16552,41.45847,255.1,137.8,0,0.560076190476191
"4051",27.4218,99832,45.765631,9322.932,42.4512,45.27,255.1,137.8,0,0.643340476190476
"4052",27.015184,97628,25.706949,7531.23699999999,30.85368,60.43194,263,149.2,0,0.20847619047619
"4053",25.793647,96017,24.684484,4352.427,52.9728,96.4404,198.9,196.3,0,0.0413904761904762
"4054",22.668066,88362,22.914058,9241.255,12.77262,16.49169,169,196.2,0,0.184395238095238
"4055",19.169152,78147,19.662596,13052.382,7.00786,10.25992,168.8,196.4,0,0.476345238095238
"4056",17.504342,70085,17.233767,13077.257,9.2022,9.88596,157.1,182.7,0,0.173730158730159
"4057",16.970832,66679,17.556935,9402.58,6.97248,7.46496,157.2,182.7,0,0.144755555555556
"4058",15.285745,63602,15.950735,7116.13800000001,16.1514,19.1808,96.1,182.7,0.0543873015873016,0
"4059",12.649711,61426,14.626842,6102.878,8.6346,9.0072,96.1,182.7,0.00928888888888889,0
"4060",11.958181,60926,14.284117,4500.725,12.33486,14.45418,96.2,182.7,0,0.00762222222222223
"4061",11.831924,61426,13.747024,2913.692,12.41016,20.9328,150.7,198.1,0,0.0705952380952381
"4062",11.571873,61174,14.251729,3119.862,5.82645,7.36095,262.3,160.2,0,0.318802380952381
"4063",17.449919,67751,15.341107,-2796.817,8.51908,9.6031,275.5,160.2,0,0.20607619047619
"4064",20.6946,74970,20.903124,-5625.893,7.3959,10.9559,225.4,198.2,0.295069047619048,0
"4065",22.993789,81277,22.122362,-5543.567,8.091,8.091,153.9,198.4,0,0.424021428571429
"4066",24.28965,87428,23.322842,-5507.394,10.4253,13.6152,176.9,198.5,0,0.315995238095238
"4067",24.879055,91647,25.562292,-4111.97,19.2764,34.2056,276,198.5,0,0.456135714285714
"4068",26.456495,94922,25.529091,-2540.84299999999,10.94348,12.19556,295.3,198.5,0,0.33697619047619
"4069",30.004131,98094,27.173466,-1519.243,23.35341,42.88143,266.5,198.6,0,0.455071428571429
"4070",32.66034,101920,28.068649,-1821.909,9.297,9.297,266.4,198.5,0,0.274238095238095
"4071",34.675596,102969,36.240483,197.520000000004,12.20492,19.82162,269.1,199.8,0,0.24877380952381
"4072",38.513898,104390,42.657723,1607.73699999999,18.8748,22.2768,268.9,200.1,0,0.29015
"4073",40.721509,104258,65.133116,4121.75,54.936,55.152,317.5,160.2,0,0.158652380952381
"4074",33.290619,102178,35.294461,6989.326,10.028,10.028,289.1,160.2,0,0.0282785714285714
"4075",28.83539,98367,41.257374,9562.807,69.36776,110.12936,288.3,160.2,0,0.113847619047619
"4076",26.32569,95827,27.349865,8550.982,24.80964,46.56488,288.2,160.2,0,0.475738095238095
"4077",25.428922,94280,25.304773,5536.677,28.6294,38.3216,236.9,198.4,0,0.0187142857142857
"4078",22.772022,87027,22.760562,9824.761,10.25661,14.16961,197.6,198.4,0,0.264523809523809
"4079",19.37488,76853,19.110416,14232.266,13.7618,16.4162,197.5,198.4,0.00653095238095238,0
"4080",17.395016,70719,17.700134,12615.382,4.7393,4.7393,106.2,180.2,0,0.0534126984126984
"4081",17.344712,67429,17.716968,9039.637,13.1868,16.30854,106,180.2,0,0.148361904761905
"4082",15.281459,64523,15.618722,6951.322,5.2888,5.8168,106.7,180.2,0,0.064447619047619
"4083",12.234263,62030,13.447484,5870.821,20.4036,22.281,106.6,180.2,0.0380253968253968,0
"4084",11.174441,61444,12.533305,4119.302,21.07745,27.82815,105.3,180.2,0,0.0281746031746032
"4085",8.654622,61287,-6.650405,3034.047,35.088,38.114,152.7,196.3,0,0.296604761904762
"4086",4.511137,61579,9.444377,1981.13,13.7327,22.1788,202.7,158.3,0,0.123371428571429
"4087",16.290217,66483,14.184294,-3011.86,8.30011,13.11583,205.5,158.3,0,0.0772261904761905
"4088",19.299172,73651,18.33853,-6448.961,19.4876,33.3766,217.5,196.3,0,0.18952619047619
"4089",21.985517,80550,21.222171,-6726.863,14.344,20.0288,256.2,196.5,0.022297619047619,0
"4090",23.943529,87183,23.823686,-6312.27,22.02564,30.11736,295.4,196.6,0.0132666666666667,0
"4091",25.242749,93571,28.757547,-5653.11900000001,23.21896,33.41992,232,196.8,0,0.472861904761905
"4092",27.79463,98391,29.432054,-3654.454,23.56488,34.98024,255.1,196.8,0,0.195319047619048
"4093",32.957122,102000,27.837284,-1906.327,35.78512,69.36037,255.3,196.6,0,0.206323809523809
"4094",36.195645,106575,28.063933,-1951.952,9.89364,10.52961,215.6,196.6,0.010297619047619,0
"4095",37.341914,109397,37.514089,-1090.518,7.8735,7.8735,212.4,196.5,0.0565428571428571,0
"4096",43.119319,112070,51.869081,-438.639999999999,20.8564,20.8564,212.3,196.7,0,0.132007142857143
"4097",47.074596,113086,38.233745,1565.80899999999,12.5672,12.5672,263.7,158.3,0,0.409578571428571
"4098",37.153341,110138,36.269509,6107.876,12.4292,12.4292,311,158.3,0,0.0433809523809524
"4099",35.437985,105641,36.074275,9672.474,67.13848,110.75596,310.8,158.3,0,0.076197619047619
"4100",32.12892,102973,33.442652,9550.553,36.97152,58.4652,310.7,158.3,0,0.0786833333333333
"4101",31.428731,102562,51.142156,6088.111,58.842,83.3364,260.2,196.5,0,0.111078571428571
"4102",24.489165,94243,22.443455,12028.622,44.69555,62.20215,260.7,196.6,0,0.625095238095238
"4103",20.915009,84058,19.84428,15791.37,30.3212,46.4236,262.2,196.7,0.130133333333333,0
"4104",17.702161,76804,18.577295,14705.616,4.624,4.624,101.5,183.8,0.132473015873016,0
"4105",16.414951,72711,16.679586,11051.327,6.45193,6.66681,140.1,183.8,0,0.00645079365079365
"4106",13.870692,69713,8.597437,8837.70299999999,18.65864,22.23056,140.2,183.8,0,0.115990476190476
"4107",10.763269,68282,7.234198,6820.04300000001,17.17079,21.70259,139.9,183.8,0.144714285714286,0
"4108",10.385919,68949,12.642374,4387.11,9.60221,10.53938,139.9,183.8,0.0472,0
"4109",14.14892,71553,12.496053,2086.17600000001,38.10832,54.75104,229.8,199.1,0,0.0439309523809524
"4110",16.556504,77008,16.653978,-494.304999999993,13.96116,18.07029,280.5,159.6,0,0.0152142857142857
"4111",23.101008,87943,20.796836,-6224.155,15.426,28.5885,282.3,159.5,0,0.123307142857143
"4112",25.23705,95355,22.581589,-5795.95,12.8694,16.88152,231.4,198.9,0,0.401064285714286
"4113",28.214367,101923,24.398206,-4434.014,9.8946,10.3986,231.1,199,0,0.17157380952381
"4114",31.593316,109194,28.209931,-4770.16899999999,8.001,8.001,122.4,198.9,0,0.0742619047619048
"4115",36.936882,115206,28.861504,-3859.803,10.956,11.2596,204.1,199,0,0.0487333333333333
"4116",41.097574,120372,32.919581,-2150.973,3.1856,3.1856,203.9,199.2,0.214347619047619,0
"4117",50.344875,125233,31.829314,-1382.486,6.231,6.231,204,199.1,0,0.479685714285714
"4118",54.948278,130107,31.307299,-1690.292,0.009,0.009,258.7,199.1,0,0.107921428571429
"4119",66.740292,131690,35.773538,-664.389999999999,2.3343,2.3343,258.8,199.1,0,0.0735571428571429
"4120",78.854618,132083,36.363721,857.831000000006,0.5785,0.5785,258,199.3,0,0.26552380952381
"4121",72.948038,132177,39.707384,2574.64799999999,2.1996,2.1996,309.7,159.5,0,0.10802380952381
"4122",50.893998,129278,45.553738,5457.01000000001,8.9864,8.9864,309.7,159.5,0,0.332421428571429
"4123",42.101063,124187,41.317117,8905.56700000001,13.635,13.635,312.9,159.5,0,0.0142095238095238
"4124",39.156649,121005,33.907817,8179.931,17.92928,19.05502,312.9,159.5,0,0.348109523809524
"4125",35.873946,117220,30.431443,7117.997,19.13968,19.42396,256.1,199.1,0,0.281414285714286
"4126",27.753585,106417,24.61285,13854.033,10.8402,10.8402,200,199.5,0,0.12732619047619
"4127",23.286724,94053,23.524548,17688.007,12.3024,12.8172,205.8,199.4,0,0.420004761904762
"4128",21.251119,84486,22.507773,16797.628,3.99,3.99,85.7,187.6,0,0.0597396825396825
"4129",19.807579,79592,21.587558,12807.393,3.7682,3.7682,85.7,187.6,0,0.0234984126984127
"4130",17.988537,76628,19.746169,9820.48,4.0131,4.0131,85.7,187.6,0,0.201774603174603
"4131",16.893005,74463,18.773467,7836.231,5.75356,6.20176,85.8,187.6,0,0.0560920634920635
"4132",17.023651,75109,18.745243,4845.071,7.3242,7.65024,125.7,187.6,0.0344031746031746,0
"4133",18.109062,77447,20.485212,2132.287,12.39,15.35352,186.3,203.4,0,0.0343047619047619
"4134",20.71959,83350,21.64451,-1126.77,10.15224,10.73688,235.1,160.4,0.0742166666666667,0
"4135",22.91773,92219,22.62942,-4680.685,8.62619,9.3292,166.2,160.4,0,0.00998333333333333
"4136",24.601064,98550,22.803272,-4072.764,4.1118,4.1118,117.5,203.5,0.379188095238095,0
"4137",26.911316,104563,24.451015,-3878.446,6.1272,6.1272,117.4,203.6,0,0.0920428571428571
"4138",32.045443,110816,27.033601,-4549.45600000001,7.866,7.866,117.1,203.5,0,0.597435714285714
"4139",36.109782,115150,27.140702,-3382.049,2.5543,2.5543,89,203.6,0,0.0346571428571429
"4140",36.485664,119276,28.10919,-2609.872,4.6319,4.6319,215.1,203.4,0,0.403742857142857
"4141",39.236423,123538,27.928171,-2744.63099999999,3.087,3.087,230.8,203.3,0,0.0174809523809524
"4142",44.128723,125519,26.99145,-1509.837,0.0092,0.0092,231.9,203.3,0,0.311657142857143
"4143",49.161857,127108,26.839844,-2452.36199999999,0.009,0.009,232.8,203.2,0,0.119580952380952
"4144",54.417476,127805,27.406826,-3642.35799999999,4.47615,5.01903,231.9,203.2,0.0230571428571429,0
"4145",47.091775,127372,28.119572,-3176.879,0.0086,0.0086,266.4,121.3,0,0.0136380952380952
"4146",39.150056,123157,27.449836,582.546000000002,1.476,1.476,186.4,121.3,0,0.00622380952380953
"4147",35.234118,118271,28.052246,3095.894,5.88096,6.096,172.4,160.4,0,0.43942619047619
"4148",33.898126,115311,24.539019,2356.20699999999,2.6508,2.6508,176.4,160.4,0,0.456369047619048
"4149",32.59905,112443,24.727904,833.343999999997,3.5763,3.5763,127.1,203.3,0.165014285714286,0
"4150",25.529343,102044,23.567865,7769.105,6.138,6.138,131.6,203,0,0.514333333333333
"4151",22.499529,90402,21.533503,12141.718,4.1847,4.1847,131.4,203,0,0.0919
"4152",21.551598,80217,20.353964,13044.985,3.872,3.872,58.9,179.4,0,0.122403174603175
"4153",19.979184,75362,19.62761,9666.334,4.539,4.96175,76.2,179.4,0,0.446828571428571
"4154",18.903065,72002,18.71848,7402.75999999999,12.11646,14.18482,78.9,179.4,0.0223396825396825,0
"4155",17.282207,70062,17.107642,5854.908,7.0346,7.6738,129.4,179.4,0,0.178993650793651
"4156",17.454436,70593,16.813757,3301.046,9.7438,13.803,129.8,179.4,0,0.226914285714286
"4157",19.341401,73145,18.86727,832.171000000002,12.584,17.33776,189.8,197.1,0,0.123735714285714
"4158",20.429383,79419,19.718864,-2698.476,5.81622,7.30329,240.3,144.3,0,0.478195238095238
"4159",22.597109,87001,21.659998,-5280.83100000001,6.8918,7.3814,178,140.3,0.00748095238095238,0
"4160",23.18256,92283,22.101599,-3693.40399999999,8.78514,12.9129,147.6,190.6,0,0.250485714285714
"4161",25.209273,97975,22.408127,-3612.526,7.59896,8.11668,137.1,191,0,0.00534761904761905
"4162",28.267719,104012,23.760241,-4758.32000000001,7.84802,8.39626,120.1,191.2,0,0.1818
"4163",31.626927,107519,24.960175,-3477.921,2.9211,2.9211,126.5,191.2,0,0.144178571428571
"4164",34.452369,111303,24.638616,-3972.609,0.036,0.036,213.7,188.9,0,0.0694238095238095
"4165",37.737022,114782,25.459021,-5222.264,1.7139,1.7139,213.8,194.4,0.00280952380952381,0
"4166",40.105989,117191,26.556762,-5122.079,1.335,1.335,191.2,197.4,0,0.12257380952381
"4167",43.913354,119257,26.198698,-5576.89,0.0089,0.0089,221,165.5,0,0.0412357142857143
"4168",51.798471,119970,32.027224,-5117.353,1.196,1.196,220.8,165.7,0,0.0270785714285714
"4169",45.509383,119124,30.3148,-4006.928,0.1104,0.1104,256.9,112,0.0120095238095238,0
