"","gen_coal","gen_gas","gen_hydro","gen_multi","gen_nuclear","gen_oil","gen_other","gen_otherRE","gen_solar","gen_storage","gen_solar.1","gen_wind"
"5653",39970.3,28347.2,2571,2250,34057.1,230.4,18.3,702.6,6.4,0,6.4,1103
"5654",41005.3,28916.2,4456,2264.8,34046.8,215.6,17.9,692.2,6.4,0,6.4,1080.5
"5655",43513.2,29326.4,4653.1,2467.2,34002.2,238.4,16,686.2,6.4,0,6.4,1224
"5656",44331.6,30185.2,5407.5,2340.6,33937.9,218.3,13.2,698.3,17.4,0,17.4,1298.5
"5657",45242.2,30638.6,5055.9,2326.8,33945.7,215,9.5,699.9,173.8,0,173.8,1222.4
"5658",45356.4,30575.6,3503.7,2353,33929.7,214.3,5.3,719.3,265.9,0,265.9,998.1
"5659",43595.1,30244.7,1959.8,2276.8,33952.8,210.4,3.6,722.5,297.9,0,297.9,823.4
"5660",43634.6,29821.9,570.6,2009.4,33975.7,212.9,3.5,667.5,304.2,0,304.2,982.9
"5661",41093.6,28498.1,565.2,1968.5,33991.5,213.8,3.6,648.5,275.5,0,275.5,1359.5
"5662",36832.2,25492,293.1,1201.5,34045.3,215.5,3.5,647.5,270.9,0,270.9,1619.7
"5663",31042.3,23450.4,291.2,1179.5,34076,217.1,3.6,646.8,300.7,0,300.7,1680
"5664",28094.1,20974.2,287.6,1083.4,34079.4,218.1,3.6,629.1,285.5,0,285.5,1817
"5665",26867,19088.2,278.9,1028.2,34107.5,221.6,3.7,623.8,219.7,0,219.7,2073
"5666",26282.6,18552.1,276.5,856,34125.4,221.3,3.7,642.7,159,0,159,2077.9
"5667",25752.9,17020.6,274.7,807,34145.3,225.4,3.7,649.3,88.2,0,88.2,1898.3
"5668",25814.8,16978.1,271.1,771.4,34120.7,226.1,3.7,675.9,11.6,0,11.6,2198.4
"5669",26209.9,18680.7,268.4,893.9,34117.3,228.3,3.7,672.4,5.8,0,5.8,2225.2
"5670",28529.1,20849.1,315.7,1114.6,34114.2,229.1,3.6,662.5,5.8,0,5.8,2241.2
"5671",30064.4,22668.9,307.7,1188.6,34116.5,229.6,4.5,675.4,5.9,0,5.9,2040.7
"5672",31001.4,24517.5,411.1,1735.7,34119.8,224.9,71.7,666.6,5.9,0,5.9,1797.4
"5673",33948.2,26146.4,466.5,1738.8,34108.5,231.5,12.9,685.5,5.9,0,5.9,1332.7
"5674",37224.1,27158.2,399,2005,34065.2,246.1,16,693.1,5.9,0,5.9,1275.8
"5675",40992.3,28388.8,706.2,2246.9,34026.7,200.5,18.1,673.6,5.9,0,5.9,1293.5
"5676",44679.5,29887.3,809.5,2386.1,34012.5,238.1,18.9,688.6,5.9,0,5.9,1498.9
"5677",46358,31565.3,2870.6,2595.9,33965.7,238.5,13.6,689.8,5.9,0,5.9,1585.4
"5678",46630.3,33055.2,3785.5,2524.2,33949.7,235.9,14.7,678.4,5.9,0,5.9,2250.5
"5679",47481.5,35232.9,5886.2,2578.5,33927.2,227.3,15.9,671.6,5.9,0,5.9,2585.7
"5680",47598,35736.7,5729.2,2573.9,33906.3,239.2,14.7,674.4,33.5,0,33.5,2400.9
"5681",47887.3,38494.3,5137.8,2812.4,33866.1,217.9,9.4,693.8,181.8,0,181.8,2061.6
"5682",47863.2,38606.9,3861.7,2732.2,33861,231.1,5.3,687.5,251.4,0,251.4,1661.4
"5683",46759.4,37623.6,2100.3,2561.9,33868.8,213.9,3.7,679.8,289.9,0,289.9,1373.7
"5684",46440.5,37047.2,1021.7,2568.7,33854.5,233.3,3.5,679.5,304.2,0,304.2,1129.6
"5685",46640.3,34575.9,314.6,2321.2,33849.1,214.8,3.5,680.1,296.9,0,296.9,867.2
"5686",44280.4,29930.2,281.3,1687.8,33889.7,217.7,3.6,685.3,326.6,0,326.6,781.3
"5687",37882.4,26750.9,272.9,1298,33915.9,218.2,3.7,674.1,311.4,0,311.4,859.1
"5688",33644.1,25626.5,379.2,1492.4,33929.1,221.4,3.8,678.6,289.9,0,289.9,984.7
"5689",30020.9,23862.5,351.4,1101.3,33948.2,221.2,3.8,678.9,245.4,0,245.4,963
"5690",28764,23044.6,264.1,1048.8,34047.1,224.7,3.9,689.3,154.4,0,154.4,1087.5
"5691",27617.9,21570.6,264.6,993.4,34068,224.4,3.7,669.1,51.6,0,51.6,1416.5
"5692",27024.2,20698.1,268.1,1008.4,34105.7,224.5,3.8,685.1,10.7,0,10.7,2037.2
"5693",27851.3,23152.6,225.2,1060.6,15566.3,225.9,3.9,691.4,5.8,0,5.8,1513.3
"5694",32823.7,24180.2,276.4,1241.5,15551.6,227.4,3.8,703,5.8,0,5.8,1240
"5695",35023.6,25224.7,339.2,1560,15559,227.4,5.7,701.3,5.8,0,5.8,1349.1
"5696",37089.6,26866.1,354.3,2228.7,15555.5,224.3,9.3,705.9,5.9,0,5.9,1374.3
"5697",40817,28058.3,348.1,2565.8,15560.5,245.4,14,693.8,5.9,0,5.9,1094.9
"5698",44286.3,29338.7,339,2541.4,15547.5,242.6,18.3,687.3,5.9,0,5.9,803.9
"5699",47461.9,32307.8,357.7,2721.3,15548.3,285.2,21.3,693.8,5.9,0,5.9,947.9
"5700",48005.7,34530,1597.6,2588.3,15527.3,262.3,18.3,690.5,5.9,0,5.9,836.9
"5701",48309.5,38030.8,3708.9,3098.2,15472.4,252.9,19.8,703.6,5.9,0,5.9,876.6
"5702",48045,40956.4,4121,3379.7,15417.9,244.2,14.9,696.8,5.9,0,5.9,918.1
"5703",48538.1,41349.6,4660.8,3596.8,15420.1,378.1,11,698.4,5.9,0,5.9,893.5
"5704",47737.7,42464.2,4956.4,3963.4,15412.1,315.3,13,713.8,33.5,0,33.5,885.9
"5705",49024.1,42328.8,4783.1,4122.3,15395.7,392.4,14.1,724.3,162.9,0,162.9,741.5
"5706",48050.5,41641.1,3987.1,3780.4,15376.9,264.4,12.6,732.5,219.9,0,219.9,745.1
"5707",48541.2,39487.5,1866,4051.9,15324,230.9,11.8,715.7,263.6,0,263.6,558.1
"5708",48635.6,38899.9,2070,2992.2,15337.4,211.1,11.9,706.6,275.3,0,275.3,471.4
"5709",47731.2,37182.1,962.9,2860.5,15349.4,210.7,7.1,699.7,302.7,0,302.7,682.9
"5710",47327.9,32290.2,198.7,2274.8,15378.5,213.3,3.9,704,233.8,0,233.8,841.3
"5711",45298.2,28125.4,161.2,1932.9,15380.8,213,3.8,685.8,245,0,245,896.4
"5712",40474,26195.6,194.6,1478.4,33779.3,214.4,3.8,706.2,200,0,200,1078.6
"5713",35398,25278.9,189.6,1236.2,33823.1,216.1,3.9,714,160.6,0,160.6,1097.8
"5714",33644.6,24681.8,191.5,1085.3,33909.3,217.9,3.8,715.5,113.4,0,113.4,1067.9
"5715",31822.7,23767.7,186.7,1076.6,33938.9,223.2,3.8,726,73.9,0,73.9,1112.5
"5716",30687.6,23982.4,186.1,1082,33979.2,223.6,3.9,729.9,5.7,0,5.7,1079.9
"5717",31185.5,24584.7,199.4,1099.6,33997,219.8,3.9,755.8,5.6,0,5.6,1041.8
"5718",36774.5,25552.5,266.6,1502.2,34016.7,218.2,3.9,756.9,5.7,0,5.7,1065.9
"5719",38324.6,26461.1,310.2,1766.5,34008.6,219,3.9,749,5.7,0,5.7,1060.2
"5720",41781.7,28984.4,326.6,2246.2,33995.1,214.4,8.5,759.4,5.7,0,5.7,862
"5721",44939.1,31250.3,335.2,2709.7,33958.1,213.9,15.9,775.3,5.8,0,5.8,684.5
"5722",46864.8,34608.5,333,2970.9,33926.2,212.8,18.3,752,5.8,0,5.8,492.5
"5723",47791.1,36926,1750,3054.4,33910.1,212.4,25.3,751.1,5.8,0,5.8,496.3
"5724",48467.3,40582.2,3831.8,3144.3,33881.1,304.8,27.3,741.9,5.8,0,5.8,446.6
"5725",48939.9,43057,4627.5,3539.6,33785,348.1,26.8,715.4,5.8,0,5.8,417.8
"5726",49759,44051.1,5980.4,3816.1,33694.1,415.7,25,742.2,5.8,0,5.8,342
"5727",50201,44074,6167.7,3911.2,33621.7,711.6,24.1,755.4,5.8,0,5.8,348.8
"5728",50331.7,45803.6,6081.9,3702.3,33560.4,737.3,14.1,750.6,30.6,0,30.6,260.3
"5729",50702,45682.5,5629.5,3671.9,33535.9,767.7,17.5,762.9,127.3,0,127.3,193.1
"5730",49627.3,44527.6,4247.4,3598.4,33539.6,750.8,12.9,748.4,229.4,0,229.4,199
"5731",48513.5,41085.4,2415.4,3347.8,33575.3,552.9,12.3,750,279.5,0,279.5,194.1
"5732",47382,39511.3,2541.3,2959.4,33579.5,365.5,12.3,751.6,293.8,0,293.8,229.2
"5733",47495.8,36037.6,1236.4,2845.2,33580.3,212.5,12.5,743.8,282.1,0,282.1,308
"5734",46264.9,33023.1,308.4,2319.5,33657.2,212.8,3.9,732.6,294.2,0,294.2,322.9
"5735",43974.9,29095.5,290.8,1763,33704,210.6,3.9,735.1,265.7,0,265.7,421
"5736",39721.7,25769.3,299.1,1149.8,33767.6,212.5,3.9,730.3,234.1,0,234.1,440.1
"5737",34889.8,24399.2,298.2,1104.1,33808.1,218,3.9,732.8,214.6,0,214.6,373.3
"5738",31742,23626.3,290.3,1099.8,33832,221.2,3.8,708,174.6,0,174.6,510.5
"5739",29991.2,22338.8,283,1051.9,33858.2,225,3.9,719.8,75.2,0,75.2,484.5
"5740",29066.1,21177.7,281.4,1035.8,33848.9,224.8,3.8,737.3,5.6,0,5.6,531
"5741",28919.6,21095.8,279,1046.4,33830.6,227.5,3.9,753.3,5.6,0,5.6,707.2
"5742",29564.7,21821.6,282.8,1031.9,33885.9,226,3.9,758.6,5.5,0,5.5,695.5
"5743",29705.7,21951.3,291.4,1316.1,33910.9,227.4,5.3,749.2,5.4,0,5.4,775.1
"5744",32489.3,24225.6,317,1818.9,33898.5,224.8,9,743.6,5.5,0,5.5,613.6
"5745",37608.7,26908.6,310.2,2206,33853.8,222.2,13.3,767.1,5.7,0,5.7,279.9
"5746",41081,28615.1,349.1,2558.6,33821.4,219.7,15.9,764.1,5.8,0,5.8,346.8
"5747",44696.3,30335.1,347.2,2820.9,33774.8,216.3,16.8,752.1,5.8,0,5.8,508
"5748",46361.9,32080.1,1309,2778.1,33741.1,218.4,18.9,760.7,5.8,0,5.8,646.5
"5749",47078.6,32987.6,4028.6,2874.1,33668.2,219,19,772.7,5.8,0,5.8,873.6
"5750",48693.1,33997.3,4208.7,3323.4,33624.9,220,18.1,763.8,5.8,0,5.8,546.5
"5751",49586.1,35240.8,4320.8,3360.4,33575.7,219.7,16.2,774.2,5.8,0,5.8,501
"5752",49341.8,36623.3,4396.8,3346.3,33525.9,218.7,12.5,768.3,24,0,24,471.7
"5753",49541,36729.6,4448.7,3179.7,33525.7,217.4,8.6,778.3,121,0,121,426.9
"5754",49431.2,35954.7,2361.6,2883.8,33516.5,214.7,5.8,775.1,202.8,0,202.8,380.8
"5755",48841.3,33417.1,1596,2812.6,33508.8,212.4,3.8,782.3,245,0,245,305.1
"5756",48539.3,32373.9,434.4,2559.9,33527.5,212.2,3.7,762,267.1,0,267.1,333.7
"5757",46770.7,30806.2,190.4,1922,33566,214,3.8,761.8,288.2,0,288.2,584.7
"5758",43936.9,29525.1,163.9,1646.8,33589.7,213.8,3.8,771.6,299.9,0,299.9,828.1
"5759",38907.2,27557.4,172.1,1493.7,33597.2,193.3,3.8,759.9,300.6,0,300.6,823.3
"5760",35352.9,25361.1,171.9,1163.6,33681.3,186.6,3.9,756.2,262.7,0,262.7,777.3
"5761",32530.3,23693,174.4,1090.6,33739,151.5,3.9,763,244.4,0,244.4,797.8
"5762",31177.7,22017.8,179.1,1085.4,33767.2,189.9,3.8,766.6,188.6,0,188.6,830.1
"5763",29018.7,20433,190.3,1094.3,33812,212.2,3.9,763.2,72,0,72,828.9
"5764",28566,19553.3,186.4,1036.9,33811.2,223.4,4,730.8,6.7,0,6.7,733
"5765",28577.4,19292.4,191.2,1021.6,33813,225.4,4,742.8,5.6,0,5.6,571.5
"5766",28816.8,19037.7,199.2,1070.1,33850.4,224.9,4,747.4,5.7,0,5.7,381.6
"5767",28522.1,17996.2,269.6,1309.4,33834.3,228.3,5.3,751.2,5.7,0,5.7,415.7
"5768",30096.8,22188.5,435.2,1729.2,33822.5,223.8,8.6,747.1,5.8,0,5.8,316.9
"5769",34273.3,25183.3,251.4,1881.7,33787.9,222.5,12.5,737.6,5.8,0,5.8,169
"5770",39975.6,27358.1,245.9,2269.3,33717.1,219.3,15.7,719.9,5.8,0,5.8,118.1
"5771",44533.6,28823.8,397.2,2592.3,33657.1,218.2,17.6,738.1,5.8,0,5.8,111.6
"5772",49299.6,30455.8,867,2595.4,33621.3,217.4,18.5,736.6,5.8,0,5.8,97.9
"5773",51073.8,34557.6,854.5,2680.7,33587.1,217.9,18.6,728.9,5.8,0,5.8,107.5
"5774",50953.1,35771.8,3064.8,2610.7,33579.9,221.1,17.7,713.4,5.8,0,5.8,298.6
"5775",51332.1,35773.7,4110.7,3055.6,33561.2,219,16.1,730.2,5.9,0,5.9,720.2
"5776",51811.4,36449.9,4941.9,3093.9,33578.4,219.8,12.7,740.7,11.8,0,11.8,394.1
"5777",51575.7,36497.3,4214.1,3210.8,33597.7,371.9,9.2,738.2,75.4,0,75.4,784.3
"5778",51075.7,35665.6,3572.2,3086.7,33565.3,370.6,5.2,755.2,161.5,0,161.5,611.5
"5779",50156.3,35054.7,784.5,2363.8,33632.4,213.1,3.7,739,236.8,0,236.8,507.8
"5780",49874.6,34232.9,330.6,2245.1,33650.3,212.5,3.7,738,267.8,0,267.8,429.9
"5781",49098.4,31399.9,258,1868.6,33663,212.8,3.7,721.2,265.4,0,265.4,581.1
"5782",44693.9,28419.3,238.6,1793,33697.4,216.3,3.8,709.4,270.4,0,270.4,844
"5783",38926.6,26604.2,239.8,1574.4,33705.7,218.7,3.7,716.5,254.3,0,254.3,1060.2
"5784",34434.6,25638.2,247.1,1423,33702.3,218.6,3.8,714.6,195.8,0,195.8,1060.1
"5785",31256.6,24998.5,250.4,1110.2,33708.7,220.9,3.8,727.2,158,0,158,918.8
"5786",29754.8,22601.4,251.8,1082.7,33681.7,223.4,3.7,722.1,97.1,0,97.1,799.8
"5787",29367.4,21866.1,249.3,1088,33709.1,224,3.9,727.7,13.3,0,13.3,802.7
"5788",29161.9,22139.4,259.7,1089.5,33794.4,224.9,4,721.4,5.4,0,5.4,426
"5789",30233.4,23410.4,264.2,1083.4,33804.3,223.5,4,732.2,5.6,0,5.6,285.7
"5790",35653.6,24734.1,321.4,1339.7,33836.4,222.6,3.7,730.7,5.7,0,5.7,359.7
"5791",37393.9,25658.3,327.2,1359.9,33849.8,223.6,5.2,735.9,5.8,0,5.8,324.3
"5792",39700.5,26866.6,375.3,1889,33850.9,221.3,5.2,750.9,5.8,0,5.8,358.7
"5793",43680.7,28813.2,360.2,2369.4,33849.9,220.4,13.1,754.9,5.9,0,5.9,187.9
"5794",48512.7,30354.3,351,2674.7,33874.7,219.7,15.6,749.6,5.9,0,5.9,191.1
"5795",50110.2,34512.1,1431.2,2891.9,33879.3,219.9,17.5,746.3,5.9,0,5.9,119.1
"5796",50993.4,37781.4,2954.5,2929.3,33913.1,219.2,18.3,745.4,5.9,0,5.9,45.8
"5797",51612.5,40692.5,4371.4,3315.8,33849.5,252,15.8,729.2,5.9,0,5.9,41.8
"5798",51603.4,42617.7,4516.9,3562,33846.7,236.2,18,729.7,5.9,0,5.9,63.7
"5799",52190.7,44167.1,4798.8,3913.1,33820.9,253.4,17.6,712,5.9,0,5.9,104.1
"5800",52216.8,44769.3,4821.3,4008.9,33768.3,264.4,10.1,716.6,18.7,0,18.7,142.1
"5801",52341.7,44677.5,4470.2,3951.4,33729.7,297.3,9.3,746.2,78.6,0,78.6,267.9
"5802",52601.2,44475.4,2493.4,3853,33733.9,245.9,5.4,733.2,146.3,0,146.3,199.5
"5803",51946,40101.7,2312.3,3045,33766.9,246.6,3.8,728.9,230.8,0,230.8,221.7
"5804",51989,38160.3,1936.5,3059.1,33798.9,229.3,3.8,676.8,276.6,0,276.6,315.9
"5805",51028,34298,891,2898.2,33856.9,231.2,3.7,687.4,269.2,0,269.2,355.3
"5806",50528.3,33444,590.2,2845.3,33876.4,232.3,3.8,683.8,240.3,0,240.3,376.6
"5807",41866.8,27038.8,302.3,1353.3,33977.2,216.2,3.9,646.3,232.1,0,232.1,505.3
"5808",36007.3,25379,290.8,1224.6,34004.7,217.8,3.9,635.6,207.2,0,207.2,394.9
"5809",32695,24590.3,290.1,1092.3,34019.6,219.7,3.9,656.6,193.7,0,193.7,371.4
"5810",31857.6,22996.8,287.7,1108,34027.3,222.1,3.9,630.7,102.6,0,102.6,306.4
"5811",30201.5,22681.5,283.9,1083.7,34072.2,225.1,3.9,678.6,34.5,0,34.5,224.4
"5812",29954.4,21796.8,284.9,1079.6,34077,222.8,3.9,676.7,8.8,0,8.8,238.7
"5813",30959.7,24018.6,285.7,1091.9,34097.8,223.1,3.9,684.1,5.6,0,5.6,216.8
"5814",35794.6,25252.9,341.2,1199.5,34102,224.3,3.4,701.4,5.7,0,5.7,451.6
"5815",37286,25830.6,344.5,1335.3,34083.9,224.2,4.9,688.3,5.7,0,5.7,545.5
"5816",39162.2,27251.6,315.1,1786.9,34072.5,221.6,9.3,687.7,5.8,0,5.8,480.6
"5817",42150.2,28876.9,366.4,2289.2,34060.6,217.8,15.9,708,5.8,0,5.8,196.3
"5818",43437.3,31391.1,382,2359.2,34017.6,249.3,17.9,704.1,5.8,0,5.8,147.6
"5819",45143.6,33642.3,1066.4,2516.6,33999.1,265.2,20,717.2,5.8,0,5.8,66
"5820",48415.8,35174,2218.8,2794.2,33998.1,238,21.6,720.1,5.8,0,5.8,32.2
"5821",49862.6,36984.4,4571.1,3132.5,33962.1,237.6,21.2,718.9,5.9,0,5.9,24.2
"5822",51467.8,39275.8,4912.7,3368.2,33925.5,285.2,20,709.4,5.8,0,5.8,26.9
"5823",51413.5,40796.7,5379.9,3390.2,33888.2,302.3,23.7,724.9,5.8,0,5.8,71.2
"5824",51755.1,41323.1,5479.1,3537,33839.8,297.9,21,717.7,17.1,0,17.1,71.8
"5825",51642.3,41390.3,5983.1,3314.5,33840.1,296.4,17,748.9,126.9,0,126.9,183.7
"5826",51873,40722,3861.1,3118.3,33875,295.8,14.1,740.5,213.7,0,213.7,233.4
"5827",51234.8,37492.9,1826.9,2856,33862.4,247.7,12.4,724.2,244.1,0,244.1,433.8
"5828",51783.5,36130.8,1809.4,3089.6,33890.4,229.4,12.3,733,245.2,0,245.2,65.5
"5829",50987.3,32959.8,513.8,2689.7,33915.9,213.5,12.7,726.7,228.7,0,228.7,203.1
"5830",46635.5,29540.5,328.6,1838.2,33930,214.8,3.7,714.4,271.5,0,271.5,101.3
"5831",39968.9,26652.1,329.6,1673.7,33949.1,214.4,3.9,719,274.8,0,274.8,50.9
"5832",35708.3,25431.9,331.1,1156.7,34008.9,222.1,3.8,730,233.8,0,233.8,47.4
"5833",31239.8,24587.9,255.3,1067.3,34016.4,269.3,3.9,728.2,207.4,0,207.4,135.2
"5834",29762.2,23749,251.4,1076.5,34036.7,361.6,3.8,719,132.4,0,132.4,213.7
"5835",28715,22351.4,254.2,1055.3,34047,365.6,4,711.4,54,0,54,358
"5836",28605.8,22079.5,249.2,1074.7,34062.5,443.4,3.9,724.3,8.4,0,8.4,437
"5837",28788.4,23551.7,284.2,1086.8,34076.3,479,4,724.4,5.7,0,5.7,490.2
"5838",34998.9,24997.3,310.3,1174.8,34090.8,511.9,3.9,746.5,5.5,0,5.5,495.1
"5839",38430.5,25722.2,355.5,1606.6,34082.4,523.9,3.8,718.8,5.8,0,5.8,400.5
"5840",40313.2,27399.2,360.2,2031.4,34062.8,570.6,6.9,736.8,5.8,0,5.8,393.7
"5841",42642.5,28432.8,531.2,2432.3,34011.3,589.7,10.6,731.8,5.8,0,5.8,246.9
"5842",45201.7,29987.5,500.3,2828.2,33930.6,573.3,16,749,5.8,0,5.8,156.1
"5843",47043.8,32842.8,1760.2,2742,33765.8,580.1,20.2,706.1,5.8,0,5.8,139
"5844",47508,35260.7,3687.8,3034.8,33340.8,578,19.2,684,5.9,0,5.9,174.3
"5845",47462.8,38268.8,4818.2,3002.2,33317.4,603.6,11.8,699.9,5.8,0,5.8,267.6
"5846",48628.6,39759.1,5022.5,3619.3,33342.5,661.2,22.8,701.6,5.8,0,5.8,610.6
"5847",48746.4,40760.3,6038.2,3826.7,32222.9,822,16.8,699.8,5.8,0,5.8,1063
"5848",48568.1,41542.2,5061.7,3608.8,32158.4,674.9,18,692.4,12.1,0,12.1,1222.4
"5849",48711.7,40618.9,4852.1,3247.8,32107.4,627.9,13.7,703.4,56.7,0,56.7,1436.8
"5850",48243.4,38545.9,4010.2,3050.3,32114,587.7,13.6,686.8,160.5,0,160.5,1386.1
"5851",46958.3,36961.6,2045.7,2845.3,32145.8,578.1,12.1,680.6,264.7,0,264.7,1293.2
"5852",48195.8,35500.9,932.5,3033.5,32195.3,570.5,12.1,683.1,238.5,0,238.5,1379
"5853",47203.2,32124.5,206.5,2933.8,32285.9,562.1,12.7,717.3,220.6,0,220.6,1351.2
"5854",43854.3,28660.3,183.1,2410.8,32338.6,562.5,3.7,713.6,248.5,0,248.5,1451.8
"5855",37363.6,26854.1,183.4,2347.4,32349.4,645.3,3.8,712.8,249.5,0,249.5,1342.5
"5856",32855.8,25864.4,183.9,1679.1,32356.3,743.5,4,717.3,217.1,0,217.1,1333.8
"5857",31276.5,24244.6,224.4,1580.8,32323.3,840.8,3.9,704.2,168.7,0,168.7,1415.1
"5858",29712.8,24413.4,227.9,1564.9,32328.1,565.5,3.9,693.6,121.8,0,121.8,1422.9
"5859",27582.4,24433.8,226.7,1565,32334,567.6,4,694.3,30.6,0,30.6,1561
"5860",27050.1,24601.5,224.6,1565.9,32344.9,505.5,4,693.5,5.5,0,5.5,1577.3
"5861",25590.1,22983.7,227.8,1581.3,28790.6,221.5,4,540.3,5.6,0,5.6,1690.5
"5862",30141.5,24189.3,326.9,1847.9,28807.7,221.3,4,531.7,5.6,0,5.6,1543.9
"5863",32680,24789.6,341.6,1676,28790.9,220.3,4,535.6,5.7,0,5.7,1456.7
"5864",34984.3,25139.9,333,1836.7,28629.9,219.8,4,540.3,5.7,0,5.7,1145.2
"5865",36833,26192,327.1,2208.7,28654.4,218.5,5.6,547.5,5.8,0,5.8,677.6
"5866",37915.7,27239.4,303.5,2552.4,28632.3,215.1,10.2,546.6,5.8,0,5.8,553.1
"5867",38526.1,27935.3,673.1,2468,28637.1,213.6,9.9,533.9,5.8,0,5.8,796.3
"5868",38556.4,28793.9,927.8,2569.2,28640.1,216,14.3,555.2,5.8,0,5.8,1023.8
"5869",38825.6,29538.3,1444.3,2607.4,28653.1,176.4,14.9,547.7,5.7,0,5.7,1413.7
"5870",38722,29550,1517.2,2671.7,28658.5,216.1,9.2,520.6,5.8,0,5.8,1492.4
"5871",37633.5,29213.3,1703.1,2483,28635.1,215.9,6.6,528.3,5.8,0,5.8,1951.5
"5872",37883.1,28431,1727.8,2688.4,28637.5,216.1,5.8,522.4,22.4,0,22.4,2194.8
"5873",38367.5,28256.2,1694.6,2531.6,28640.9,213.9,5.9,514.5,97.7,0,97.7,2227
"5874",37764.3,28127.3,1122.3,2387.7,28660.4,212.5,9.6,530.2,151.7,0,151.7,1901
"5875",37286.9,27791.6,971.3,1883.1,28668.1,210.3,6.8,532.7,180,0,180,1581.2
"5876",37565.7,27902.2,835.7,1841.4,28696.9,210.5,7.2,543.2,186.5,0,186.5,1462.8
"5877",36637.9,26494,345.1,1765.4,28731.4,213.3,7.2,526.1,206.2,0,206.2,1830.8
"5878",32530.7,24758.7,190.7,1591.5,28741.4,215.1,3.1,544.6,189.1,0,189.1,2016.8
"5879",27307.1,22457.7,189.1,1387.4,28755.1,216.2,3,552.5,133.7,0,133.7,2106.6
"5880",26019.4,22903.2,189,784.5,32334.1,215.4,3.2,652.3,115.8,0,115.8,2021.5
"5881",24389.7,22750.7,189.8,708.3,32342.6,217.8,3.2,654.5,54.4,0,54.4,1870.4
"5882",23587.6,21695.7,184.8,708,32360.9,217.9,3.2,647.2,49.2,0,49.2,1791.6
"5883",23085.7,20232.6,185.9,667.5,32364.1,221.5,3.1,603.6,15.9,0,15.9,1570.3
"5884",23019.2,20325,181.5,664.8,32539.1,222.8,3.1,591.3,5.8,0,5.8,1375.1
"5885",23702,22464.2,179.4,668.2,32567.2,223.4,3.2,647.3,5.4,0,5.4,1296.4
"5886",26403.1,24298.4,272,712.9,32591,224.4,3.2,639,5.6,0,5.6,1365
"5887",27240.2,24358.6,275.7,823.2,32592,224.1,3.3,630.3,5.8,0,5.8,1356.1
"5888",27982.7,25711.1,273.7,829.1,32629,221.1,8.7,642,5.8,0,5.8,1090.8
"5889",30658.3,27503.7,269,1076.1,32618.8,220.4,12.9,622.7,5.9,0,5.9,615.1
"5890",32771,28356.7,332,1230.4,32603.3,214.1,20.3,631.4,5.9,0,5.9,650.5
"5891",33875,28722.9,537.8,1864.8,32583.3,213.5,20.8,649.1,5.9,0,5.9,764
"5892",34379.2,29228,1286.2,1860.9,32561.5,215.5,22.2,667.5,5.9,0,5.9,985.9
"5893",34677.2,29430.1,2673.4,2115.2,32544.4,230.2,20.9,659,5.9,0,5.9,1245.6
"5894",35805.3,29398.1,3754.2,2117.4,32512.2,215.7,21,621.9,5.9,0,5.9,1217.3
"5895",36009,29551,4283.5,2116.3,32517.4,214.7,18.1,619.6,5.9,0,5.9,1167.6
"5896",36601.8,29539.4,4215.9,2022.7,32477.7,212.8,12.5,626.3,6.9,0,6.9,1152.2
"5897",37535.7,29410.2,2515.7,2045,32475.5,212.2,10.2,632.2,72.5,0,72.5,1069.6
"5898",36489.9,29240.4,906.9,2013.1,32494,210.7,7.9,627.5,136.2,0,136.2,942.3
"5899",33365.4,29343,1213.3,1862.9,32492.8,208,7.4,635.6,182.2,0,182.2,918.9
"5900",34219.6,29129.7,384.8,1345.5,32495.9,207.8,7.1,644,200.4,0,200.4,1105.4
"5901",31733.1,27670.4,187.5,1237.3,32518.5,209.8,3.2,662.5,195,0,195,1661.1
"5902",28572.9,26226.6,161.1,908.2,32424.1,210.5,3.2,659.7,199.8,0,199.8,2069.9
"5903",25986.6,22716.4,152.4,719.5,32290.1,212.5,3.2,659.4,191.9,0,191.9,2210.1
"5904",24227.9,19047.1,565.6,689.6,31986,213.5,3,668.3,154.5,0,154.5,2259.4
"5905",22741.8,19344.2,184.7,717.6,31991.4,215.2,3.2,654.7,114.9,0,114.9,2203.4
"5906",22742.1,18288.2,181,731.7,31982.3,216.2,3.2,653.3,57.8,0,57.8,2038.1
"5907",22512.9,17442.7,142.4,686.2,31969.7,215.8,3.2,669.1,13.1,0,13.1,1926.3
"5908",22271.1,16926,138.6,639.1,32008.7,217.8,3.1,667.7,5.8,0,5.8,1645.3
"5909",22057.7,16878.8,138.5,665.6,31982.9,219.9,3.1,659.3,5.7,0,5.7,1491.8
"5910",22292.2,17876.6,138.4,682.3,32266.6,220.1,3.2,664.9,5.8,0,5.8,1321.1
"5911",21890.1,18167.4,137.3,730.4,32297.1,221.2,3.2,658.4,5.8,0,5.8,1272.3
"5912",22269.2,20362.8,158.2,670.8,32330.3,218.7,5,662.2,5.9,0,5.9,1090.5
"5913",23293.6,23123.4,159.1,678.8,32268.5,216.5,5.9,657.5,5.9,0,5.9,531.3
"5914",25121.5,24724.1,177.5,893.1,32337.3,216.3,6.5,657.2,5.9,0,5.9,332.7
"5915",27463.3,25488.7,179.3,1187.1,32300.6,212.8,7.8,660.2,5.9,0,5.9,337.4
"5916",29216.1,25922.4,177.9,1515.6,32332.9,215.7,8.1,653.5,5.9,0,5.9,228.9
