datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg
5/3/2016 8:00:00 PM,5/3/2016 4:00:00 PM,5/3/2016 9:00:00 PM,5/3/2016 5:00:00 PM,13.34,5.87,82363.86893,390.64000,545.88900,240.03700,364.78200
5/3/2016 9:00:00 PM,5/3/2016 5:00:00 PM,5/3/2016 10:00:00 PM,5/3/2016 6:00:00 PM,27.72,5.11,82315.04692,38.14000,527.35300,208.30700,377.60500
5/3/2016 10:00:00 PM,5/3/2016 6:00:00 PM,5/3/2016 11:00:00 PM,5/3/2016 7:00:00 PM,9.62,9.18,81584.42197,84.10000,516.54300,207.44500,365.51300
5/3/2016 11:00:00 PM,5/3/2016 7:00:00 PM,5/4/2016 12:00:00 AM,5/3/2016 8:00:00 PM,11.76,4.30,81606.12998,222.07000,534.81100,194.58800,385.18000
5/4/2016 12:00:00 AM,5/3/2016 8:00:00 PM,5/4/2016 1:00:00 AM,5/3/2016 9:00:00 PM,0.86,0.00,83546.29506,0.00000,494.46300,184.32900,349.13000
5/4/2016 1:00:00 AM,5/3/2016 9:00:00 PM,5/4/2016 2:00:00 AM,5/3/2016 10:00:00 PM,14.55,2.46,82113.84508,281.51000,530.06300,219.59700,351.71100
5/4/2016 2:00:00 AM,5/3/2016 10:00:00 PM,5/4/2016 3:00:00 AM,5/3/2016 11:00:00 PM,14.25,2.09,76346.18907,580.36000,514.17500,242.68100,315.39600
5/4/2016 3:00:00 AM,5/3/2016 11:00:00 PM,5/4/2016 4:00:00 AM,5/4/2016 12:00:00 AM,14.17,6.83,70260.82011,918.76000,493.73900,236.02500,295.42600
5/4/2016 4:00:00 AM,5/4/2016 12:00:00 AM,5/4/2016 5:00:00 AM,5/4/2016 1:00:00 AM,9.96,0.16,65770.19298,166.91000,374.34300,235.92800,186.86000
5/4/2016 5:00:00 AM,5/4/2016 1:00:00 AM,5/4/2016 6:00:00 AM,5/4/2016 2:00:00 AM,8.40,0.14,63333.70900,44.31000,394.53300,247.73500,197.11500
5/4/2016 6:00:00 AM,5/4/2016 2:00:00 AM,5/4/2016 7:00:00 AM,5/4/2016 3:00:00 AM,3.26,0.00,61964.00587,55.77000,384.73200,230.08500,202.68100
5/4/2016 7:00:00 AM,5/4/2016 3:00:00 AM,5/4/2016 8:00:00 AM,5/4/2016 4:00:00 AM,3.09,0.00,61524.73602,308.07000,401.89800,245.86100,206.65200
5/4/2016 8:00:00 AM,5/4/2016 4:00:00 AM,5/4/2016 9:00:00 AM,5/4/2016 5:00:00 AM,11.80,2.92,62691.40601,288.76000,386.49100,194.19000,240.92500
5/4/2016 9:00:00 AM,5/4/2016 5:00:00 AM,5/4/2016 10:00:00 AM,5/4/2016 6:00:00 AM,15.52,0.77,67051.28204,1158.42000,517.54200,242.26400,333.89200
