Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Mar 22, 2017;3:00 AM;1,175.75;446.25;804.25;1,568.75;0;38.5;1,586.5;4,059;2,010.25;308.75;2;1,460
Mar 22, 2017;3:15 AM;1,176;446.25;799.75;1,554.25;0;38.5;1,590.75;4,065.75;1,997.75;306.5;0;1,463.25
Mar 22, 2017;3:30 AM;1,174.75;446;810.5;1,572.75;0;38.5;1,595.75;4,064;2,021;308.75;0;1,448.75
Mar 22, 2017;3:45 AM;1,174.5;447.25;800.75;1,549;0;38.5;1,604;4,085.5;1,999.75;288.5;0;1,453.75
Mar 22, 2017;4:00 AM;1,176;444.75;748.75;1,547;0;38.5;1,620.25;4,088.25;1,968.25;283.25;0;1,475
Mar 22, 2017;4:15 AM;1,177;445;698.25;1,570.75;0;38.5;1,623.5;4,079;2,020;285.5;0;1,460.25
Mar 22, 2017;4:30 AM;1,180.25;446.75;688.25;1,550.5;0;38.5;1,629.75;4,087.75;2,064.75;293;2;1,479.75
Mar 22, 2017;4:45 AM;1,181.75;446.25;704.25;1,556.5;0;38.5;1,632.75;4,101.25;2,160;308.75;0;1,518.75
Mar 22, 2017;5:00 AM;1,181;446;686.5;1,617.5;0;38.5;1,634.5;4,125;2,497.25;347.75;1.75;1,539.75
Mar 22, 2017;5:15 AM;1,179.5;447.5;661.5;1,627;0;38.5;1,634.75;4,134;2,688.75;349.25;0;1,537.75
Mar 22, 2017;5:30 AM;1,180.25;449;633.75;1,613;0;38.5;1,634.75;4,149.5;2,792.25;358.25;0;1,452.5
Mar 22, 2017;5:45 AM;1,180;453.25;618;1,610.25;0;38.5;1,634.5;4,162.75;2,889.25;434.5;61.25;1,442.75
Mar 22, 2017;6:00 AM;1,178.75;453.25;600.25;1,637.75;2.5;38.5;1,631.5;4,153.75;3,042;492.25;0;1,447
Mar 22, 2017;6:15 AM;1,178;445.25;586.25;1,646.5;17.5;38.5;1,636.25;4,173.25;3,145.25;548;248.75;1,564.5
Mar 22, 2017;6:30 AM;1,178.25;444.75;591.25;1,620.5;59.75;38.5;1,638;4,180.25;3,189;578.75;334.5;1,600.25
Mar 22, 2017;6:45 AM;1,177;456.75;588;1,578.25;162.25;38.5;1,638.25;4,195.75;3,211.75;607.75;408.5;1,644.75
Mar 22, 2017;7:00 AM;1,172.75;452.5;558.75;1,511.75;301.5;38.5;1,637.75;4,177.75;3,224.25;615;358;1,656.75
Mar 22, 2017;7:15 AM;1,177.75;458.5;510.75;1,474;466.25;38.5;1,637;4,172.25;3,220.75;619.25;845;1,726.5
Mar 22, 2017;7:30 AM;1,179.75;450.75;492.75;1,420;639.25;38.5;1,636;4,167.25;3,227.5;625.5;805.5;1,781.25
Mar 22, 2017;7:45 AM;1,177.25;455;473.75;1,316;820.5;38.5;1,636.75;4,161.75;3,242;631.25;562;1,808
Mar 22, 2017;8:00 AM;1,176.25;450.25;441.5;1,223;1,045.75;38.5;1,636.5;4,059.25;3,246.5;660.5;1,104.5;1,870.25
Mar 22, 2017;8:15 AM;1,176.5;451.5;403.25;1,107.25;1,274.5;38.5;1,637;4,035.5;3,261.75;664.25;1,115;1,882.75
Mar 22, 2017;8:30 AM;1,177.5;452;385.25;968.25;1,519.5;38.5;1,636;4,041.5;3,275.25;673.25;1,010.25;1,931.5
Mar 22, 2017;8:45 AM;1,179.25;448.5;396.75;879.5;1,762.5;38.5;1,636;4,041.25;3,285.25;673.5;817.75;1,954.25
Mar 22, 2017;9:00 AM;1,179;449.25;422.5;820.5;2,000.75;38.5;1,636;3,980.75;3,293.75;685.75;499.75;1,919.75
Mar 22, 2017;9:15 AM;1,179.75;448.75;454.25;779;2,237.75;38.5;1,635.75;3,960.25;3,297.75;679;365.25;1,925.5
Mar 22, 2017;9:30 AM;1,180.25;448.5;461.5;790.75;2,425;38.5;1,635.75;3,962.5;3,305.5;681.5;415;1,873
Mar 22, 2017;9:45 AM;1,177.25;456.25;452.5;808;2,599.5;38.5;1,631.5;3,972.25;3,338.5;691;90.5;1,869
Mar 22, 2017;10:00 AM;1,179.25;461.5;428.25;863;2,801;38.5;1,624.75;3,955;3,386.5;694.25;68.25;1,819.5
Mar 22, 2017;10:15 AM;1,179.25;460.75;410.75;915;2,948;38.5;1,626.75;3,943;3,345;699;44;1,824
Mar 22, 2017;10:30 AM;1,178.25;461;388.25;991;3,051.75;38.5;1,634.25;3,949;3,323.5;687;58.75;1,802.25
Mar 22, 2017;10:45 AM;1,177.5;459.5;367.5;1,021.75;3,138;38.5;1,636.25;3,954.5;3,384;656;167.75;1,834.5
Mar 22, 2017;11:00 AM;1,174.25;460.5;351.75;1,055;3,155.5;38.5;1,636.5;3,963;3,435;644.5;8.25;1,799.75
Mar 22, 2017;11:15 AM;1,173.25;458.75;335;1,092;3,225.25;38.5;1,637.25;3,960.75;3,412.25;616.5;71.75;1,787.5
Mar 22, 2017;11:30 AM;1,174.75;460;317.75;1,125.25;3,243.5;38.5;1,637.25;3,957.5;3,384.75;601.5;54.5;1,865.5
Mar 22, 2017;11:45 AM;1,172.5;460;290.25;1,134;3,286;38.5;1,637.25;3,938.5;3,355.5;567.5;139;1,861.25
Mar 22, 2017;12:00 PM;1,173.75;460.5;266.25;1,140.5;3,243.75;38.5;1,637;3,915.25;3,344.5;582;269.25;1,931.5
Mar 22, 2017;12:15 PM;1,173.75;460.25;244;1,069.5;3,260.5;38.5;1,637;3,912.25;3,337.75;565.75;182;1,963.25
Mar 22, 2017;12:30 PM;1,177.5;471;224.25;992.75;3,165;38.5;1,637.25;3,919.75;3,329;574;119;2,060
Mar 22, 2017;12:45 PM;1,180.75;469;191.5;967;3,106.75;38.5;1,636.25;3,927.75;3,326.25;598;106.25;2,051.75
Mar 22, 2017;1:00 PM;1,183;473.5;164.5;913.25;3,055.25;38.5;1,635;3,980;3,317.5;599;349.25;1,996.75
Mar 22, 2017;1:15 PM;1,181.5;462.75;134.75;869.5;2,961.5;38.5;1,634;3,985;3,351;599.5;415;1,931.25
Mar 22, 2017;1:30 PM;1,178.75;479.5;106.75;826.75;2,903.25;38.5;1,634;3,983.75;3,334.25;597.5;580;1,888
Mar 22, 2017;1:45 PM;1,178;460.75;90;785.25;2,792;38.5;1,634.25;3,982.25;3,336;601.75;428.5;1,895
Mar 22, 2017;2:00 PM;1,179;464.75;85.75;769.5;2,638.25;38.5;1,595.75;4,039.5;3,340.25;575.25;339.75;1,913.5
Mar 22, 2017;2:15 PM;1,182.5;465.25;87.25;758.75;2,429.75;38.5;1,579.5;4,051.5;3,343.25;569.75;347.75;1,861.25
Mar 22, 2017;2:30 PM;1,185;466;90.75;771.5;2,253.5;38.5;1,556.25;4,047;3,356.25;570.25;517;1,822
Mar 22, 2017;2:45 PM;1,185;471.75;92.5;800.75;2,103.75;38.5;1,578;4,053.25;3,377.75;568.25;334.75;1,798.75
Mar 22, 2017;3:00 PM;1,184.5;470.25;84.25;802.5;1,954.25;38.5;1,555.75;4,136.25;3,388;558.75;158.75;1,787.5
Mar 22, 2017;3:15 PM;1,183.25;471.75;74.75;821.25;1,757.75;38.5;1,577.5;4,148.75;3,386.25;559;188;1,801.5
Mar 22, 2017;3:30 PM;1,182.5;474.25;67;837.75;1,533.5;38.5;1,603.25;4,145;3,367.75;566.75;222.5;1,940.75
Mar 22, 2017;3:45 PM;1,180.5;473.75;70.25;849.75;1,341.75;38.5;1,581;4,149;3,396.5;550;231.25;1,947.5
Mar 22, 2017;4:00 PM;1,180.75;485;65.75;873.25;1,159.5;38.5;1,602.5;4,155.25;3,438.25;566.75;164;1,963
Mar 22, 2017;4:15 PM;1,179.75;488.75;56;899.5;978.25;38.5;1,581.25;4,151.25;3,465.75;554.5;328.75;1,932.25
Mar 22, 2017;4:30 PM;1,180.75;490;54.5;911.25;815.5;38.5;1,604;4,147;3,478.5;527.25;438.75;1,870.25
Mar 22, 2017;4:45 PM;1,177.25;490.25;66.25;917.25;656.75;38.5;1,632.75;4,146.5;3,440.25;530.5;405;1,909
Mar 22, 2017;5:00 PM;1,173.5;476.5;77.75;928.25;494.5;38.5;1,631.25;4,133.75;3,432;556.75;403.25;1,997.5
Mar 22, 2017;5:15 PM;1,174.75;488.75;103.25;953;360.75;38.5;1,632.75;4,141;3,441.75;574.75;583;2,007
Mar 22, 2017;5:30 PM;1,175.5;495.75;123;944;235.5;38.5;1,632.5;4,152.75;3,433.25;577.25;759;2,037.25
Mar 22, 2017;5:45 PM;1,176;485.75;124;958;134.5;38.5;1,632.5;4,149;3,432.75;586.25;935.5;2,017.25
Mar 22, 2017;6:00 PM;1,175.25;477.5;125.5;984.75;62.25;38.5;1,631.25;4,153.5;3,438.75;626.75;670;2,083.75
Mar 22, 2017;6:15 PM;1,176.5;487.75;141.5;1,038.25;19.5;38.5;1,632.25;4,161.25;3,458.25;646.25;870.25;2,089.75
Mar 22, 2017;6:30 PM;1,171.5;489;151;1,093.75;2.5;38.5;1,632;4,163.5;3,458.5;648.5;665.25;2,101
Mar 22, 2017;6:45 PM;1,174.25;491.75;162.75;1,142;0.25;38.5;1,632;4,160.25;3,468;642.75;1,318.5;2,070.5
Mar 22, 2017;7:00 PM;1,175;498;174;1,227;0;38.5;1,631.25;4,147.5;3,495.75;659.25;1,479.25;2,267.25
Mar 22, 2017;7:15 PM;1,169.25;488;193.5;1,347.5;0;38.5;1,631.25;4,159;3,508;770.5;1,296.25;2,330.5
Mar 22, 2017;7:30 PM;1,169.5;480;213.5;1,464;0;38.5;1,630.5;4,140.25;3,503.25;754.5;1,079;2,137.75
Mar 22, 2017;7:45 PM;1,169.5;479.25;249;1,542.75;0;38.5;1,629.75;4,140.25;3,502.25;675;416.75;2,143
Mar 22, 2017;8:00 PM;1,163.75;490.5;253;1,619.25;0;38.5;1,629.5;4,149.75;3,506.75;659.25;711.75;2,119.75
Mar 22, 2017;8:15 PM;1,163;477;268.5;1,691.75;0;38.5;1,629.25;4,132.75;3,501.5;636.75;361.25;2,050.25
Mar 22, 2017;8:30 PM;1,165.25;474.25;307;1,751.5;0;38.5;1,629.25;4,095;3,504.75;623;132;1,980.5
Mar 22, 2017;8:45 PM;1,168.75;476;338;1,807;0;38.5;1,629.25;4,090;3,440.25;593.25;46.25;1,945.75
Mar 22, 2017;9:00 PM;1,169.75;476.5;372.25;1,855.75;0;38.5;1,629.75;4,093;3,348;555;66.25;1,941
Mar 22, 2017;9:15 PM;1,169.75;471.5;386.5;1,881;0;38.5;1,630.75;4,084.75;3,259.25;548.25;5;1,885.5
Mar 22, 2017;9:30 PM;1,170.75;471.25;392.75;1,912;0;38.5;1,631.25;4,069.25;3,135.25;519.75;51.25;1,840.75
Mar 22, 2017;9:45 PM;1,168.25;470.5;395;1,980.75;0;38.5;1,629.5;4,056.25;2,941.25;508.5;0;1,818.75
Mar 22, 2017;10:00 PM;1,168.25;472.75;409;2,015.75;0;38.5;1,629.25;4,052.25;2,827.25;525.75;102;1,848.25
Mar 22, 2017;10:15 PM;1,169;471;421.25;2,048.75;0;38.5;1,630.5;4,025.5;2,775;520.25;17;1,785.25
Mar 22, 2017;10:30 PM;1,169.75;473.25;429.75;2,078.5;0;38.5;1,630.5;4,004;2,670.75;518;10.25;1,732.5
Mar 22, 2017;10:45 PM;1,170;472.25;435;2,088;0;38.5;1,625.5;3,967.75;2,608.75;471.5;12.25;1,702.75
Mar 22, 2017;11:00 PM;1,167.25;477;466.75;2,094.75;0;38.5;1,629.25;3,993;2,494.25;470.25;38.25;1,645.75
Mar 22, 2017;11:15 PM;1,165;473.25;487.25;2,088.25;0;38.5;1,630;3,997.75;2,405.25;476;2.25;1,574.75
Mar 22, 2017;11:30 PM;1,164.5;472.75;471.25;2,079.75;0;38.5;1,629.75;3,992.25;2,383.5;469.75;2.25;1,546.25
Mar 22, 2017;11:45 PM;1,163.25;471.75;461.25;2,087;0;38.5;1,623.5;3,994.75;2,397.25;455.75;2.25;1,530
Mar 23, 2017;12:00 AM;1,155.25;484.25;457.75;2,075.75;0;38.5;1,629.75;3,835.5;2,418;481.25;0;1,478.5
Mar 23, 2017;12:15 AM;1,155.75;490.5;442.75;2,083.25;0;38.5;1,630.5;3,764.25;2,429;479.75;16.75;1,450.25
Mar 23, 2017;12:30 AM;1,156;498.25;412;2,055;0;38.5;1,630.25;3,751.75;2,415.75;488.25;0;1,391
Mar 23, 2017;12:45 AM;1,156.75;490.75;401;2,013;0;38.5;1,630.5;3,744;2,379.75;514;30.25;1,383.5
Mar 23, 2017;1:00 AM;1,156;490.5;402.25;1,984.75;0;38.5;1,630.5;3,789;2,417;521.25;0;1,388.5
Mar 23, 2017;1:15 AM;1,155;487.5;403;1,968.5;0;38.5;1,624.5;3,782.25;2,441.5;517.5;1.25;1,398
Mar 23, 2017;1:30 AM;1,155.75;488.75;393.5;1,962.25;0;38.5;1,619.25;3,774.5;2,389;481.25;1.25;1,448.25
Mar 23, 2017;1:45 AM;1,156.75;490;375.5;1,947.5;0;38.5;1,617.5;3,747;2,340.5;465.75;1.25;1,410.75
Mar 23, 2017;2:00 AM;1,156.25;490.75;345;1,954.25;0;38.5;1,620;3,793.5;2,265.5;480.5;1.25;1,446
Mar 23, 2017;2:15 AM;1,156;492.75;332.5;1,962.75;0;38.5;1,616.75;3,810.75;2,244.75;500.75;1.25;1,399.25
Mar 23, 2017;2:30 AM;1,156.75;492;331.5;1,984.75;0;38.5;1,616.75;3,826.75;2,243.5;517.5;0;1,388.25
Mar 23, 2017;2:45 AM;1,155;490.5;330.25;1,983.5;0;38.5;1,617;3,837.75;2,249.75;524.75;0;1,381
Mar 23, 2017;3:00 AM;1,154.5;490.75;343;1,958.5;0;38.5;1,618;3,888;2,197.25;542.25;0;1,328.75
Mar 23, 2017;3:15 AM;1,154.5;490;356.75;1,902.75;0;38.5;1,619.5;3,902.75;2,203.25;555.25;0;1,352.5
Mar 23, 2017;3:30 AM;1,155;490;361.75;1,891.75;0;38.5;1,618.75;3,909.25;2,210.5;556.5;1.25;1,370.25
Mar 23, 2017;3:45 AM;1,154.25;491;370.25;1,875.5;0;38.5;1,617.5;3,899.5;2,244.75;555.25;1.25;1,367.5
Mar 23, 2017;4:00 AM;1,157.75;492.5;379.25;1,853.75;0;38.5;1,619.75;3,899;2,262;556.5;1.25;1,365
Mar 23, 2017;4:15 AM;1,158.75;491.75;410.75;1,830.5;0;38.5;1,619;3,891.75;2,355.75;589.5;0;1,374.25
Mar 23, 2017;4:30 AM;1,159.75;491.25;414.25;1,811.5;0;38.5;1,619.75;3,904;2,468;610.75;0;1,300.5
Mar 23, 2017;4:45 AM;1,159;498.75;418.25;1,809.5;0;38.5;1,619.25;3,904.5;2,552.25;610.25;1.25;1,448.5
Mar 23, 2017;5:00 AM;1,158;507;415;1,788.25;0;38.5;1,619;3,868.25;2,733.75;621.25;0;1,469.75
Mar 23, 2017;5:15 AM;1,156.25;493.25;428;1,741.5;0;38.5;1,620;3,878.25;2,826.75;624.25;31;1,507
Mar 23, 2017;5:30 AM;1,157.5;499.75;441.5;1,716;0;38.5;1,619.75;3,887.5;2,943;628.75;0;1,558.75
Mar 23, 2017;5:45 AM;1,157.5;501.5;456.75;1,723.75;0;38.5;1,627.75;3,896;3,084.25;642;0;1,617
Mar 23, 2017;6:00 AM;1,156.75;495;459.75;1,769.25;2;38.5;1,630.75;3,918;3,240.5;636.75;74.75;1,696.5
Mar 23, 2017;6:15 AM;1,156.25;493.75;474.25;1,802.5;10;38.5;1,631.25;3,930.75;3,385.25;636;173;1,708.75
Mar 23, 2017;6:30 AM;1,156;499;494.25;1,819.25;30;38.5;1,631.25;3,930;3,477;627.5;482.5;1,722.5
Mar 23, 2017;6:45 AM;1,156.25;491.5;484.75;1,778;90.25;38.5;1,631.5;3,936.75;3,523;630.25;813.75;1,815.75
Mar 23, 2017;7:00 AM;1,157.5;482.5;489.25;1,726.25;185;38.5;1,630.5;3,968.5;3,532.25;631.25;344.75;1,854.5
Mar 23, 2017;7:15 AM;1,155.25;482.25;514.75;1,683.25;309.25;38.5;1,631;3,980.25;3,558.25;649.5;750;1,885
Mar 23, 2017;7:30 AM;1,158.25;485.75;524.25;1,593.5;456.5;38.5;1,630.75;3,980.5;3,569.75;643.5;865.25;1,882
Mar 23, 2017;7:45 AM;1,157;492;535.5;1,494.75;601;38.5;1,630.75;3,979;3,610.25;648.25;694.75;1,908.5
Mar 23, 2017;8:00 AM;1,158.75;490.75;552.75;1,419;769.5;38.5;1,630.5;3,984;3,626.75;652.5;705;1,971.75
Mar 23, 2017;8:15 AM;1,162.25;491;606.25;1,342.25;962.25;38.5;1,630.5;3,987.75;3,634;665.5;657.5;1,968.25
Mar 23, 2017;8:30 AM;1,164;494.25;645;1,269.5;1,169.75;38.5;1,630;3,987.75;3,671.75;669.75;850.75;1,979.5
Mar 23, 2017;8:45 AM;1,165.75;486;670.75;1,186.75;1,394;38.5;1,629.75;3,975.75;3,672.5;672.25;620;1,987.75
Mar 23, 2017;9:00 AM;1,164;483.5;686.25;1,149.5;1,626.75;38.5;1,630;4,067.75;3,680.75;663;278.75;1,942.5
Mar 23, 2017;9:15 AM;1,169.75;480.25;687;1,130.5;1,880;38.5;1,629.5;4,083.75;3,702.5;668.5;363;1,900.75
Mar 23, 2017;9:30 AM;1,170;479.75;673.5;1,119.25;2,134.75;38.5;1,629.75;4,076;3,725.5;670;249.5;1,904.75
Mar 23, 2017;9:45 AM;1,168.25;477.75;681.25;1,127.25;2,322.25;38.5;1,628.5;4,077;3,745;648.25;186.75;1,875.25
Mar 23, 2017;10:00 AM;1,169.25;476.25;666;1,139;2,508.75;38.5;1,629;4,150.75;3,756;640.75;49.5;1,855.5
Mar 23, 2017;10:15 AM;1,170;468.5;658;1,170.5;2,706.75;38.5;1,630.25;4,153.5;3,728.75;647;2.75;1,824.75
Mar 23, 2017;10:30 AM;1,169.5;466.5;648;1,165.5;2,884.5;38.5;1,630;4,152;3,685.25;638.75;25;1,728.75
Mar 23, 2017;10:45 AM;1,169.75;466;647.25;1,157.5;3,045.75;38.5;1,629.5;4,156.5;3,654.75;638.5;56.25;1,694
Mar 23, 2017;11:00 AM;1,165.5;467.5;661.25;1,187;3,161;38.5;1,628.5;4,139;3,599.5;645.25;134.75;1,703.25
Mar 23, 2017;11:15 AM;1,163;464.25;666.5;1,234.5;3,292.25;38.5;1,629;4,140;3,550.75;646.25;120.25;1,696
Mar 23, 2017;11:30 AM;1,163.5;463.5;656;1,254.25;3,381.75;38.5;1,628.25;4,142.5;3,524.5;633.75;130.5;1,711
Mar 23, 2017;11:45 AM;1,164.25;463;653.75;1,313;3,457.25;38.5;1,625.5;4,129.25;3,467.75;612.25;61.75;1,657
Mar 23, 2017;12:00 PM;1,164.25;465.75;658.75;1,367.5;3,601.5;38.5;1,623.5;4,108;3,395.25;589.5;3.75;1,649.5
Mar 23, 2017;12:15 PM;1,165;463.5;647;1,413.25;3,587.25;38.5;1,624.75;4,115.75;3,363.5;573.5;0;1,660.25
Mar 23, 2017;12:30 PM;1,164.75;462.25;634;1,394.5;3,597.5;38.5;1,625;4,129.5;3,360.25;574.75;43;1,653
Mar 23, 2017;12:45 PM;1,165;461.25;616.5;1,387.5;3,601;38.5;1,625.25;4,117.75;3,310.25;581.25;84.5;1,704
Mar 23, 2017;1:00 PM;1,167.5;468.25;591.25;1,406.75;3,554.75;38.5;1,624.75;4,119.5;3,286.25;598;207.5;1,662.75
Mar 23, 2017;1:15 PM;1,170;464.75;585.75;1,433;3,524.5;38.5;1,623.75;4,121;3,307;613.25;224.25;1,629.25
Mar 23, 2017;1:30 PM;1,170.25;469.5;592.25;1,483.5;3,469.75;38.5;1,623.75;4,125.25;3,283;619.25;227.5;1,615.5
Mar 23, 2017;1:45 PM;1,168.75;463.5;590.5;1,502.25;3,357.25;38.5;1,624;4,114.5;3,274.75;618.5;43.5;1,621.75
Mar 23, 2017;2:00 PM;1,168;466.5;584.25;1,547;3,240.5;38.5;1,624;4,120.75;3,310;618.5;41.75;1,663.5
Mar 23, 2017;2:15 PM;1,167.5;466;598.5;1,582.75;3,124.25;38.5;1,624.25;4,114.5;3,354.25;618;42.5;1,647.5
Mar 23, 2017;2:30 PM;1,170;464.5;613.5;1,638;2,967;38.5;1,624.5;4,116.75;3,343.5;612.25;63.5;1,657.75
Mar 23, 2017;2:45 PM;1,171.75;465.5;622.25;1,661;2,819.5;38.5;1,624.25;4,115.75;3,357.25;609.75;61.25;1,656
Mar 23, 2017;3:00 PM;1,170;464.5;633;1,682.5;2,631.5;38.5;1,623.25;4,116.25;3,306;603.75;0;1,664.75
Mar 23, 2017;3:15 PM;1,167;462;652.75;1,672.75;2,424.25;38.5;1,624.5;4,127.5;3,314.5;615.75;0;1,700
Mar 23, 2017;3:30 PM;1,165.5;461;663.5;1,683;2,233.75;38.5;1,624.25;4,124;3,361.75;593.75;0;1,700.25
Mar 23, 2017;3:45 PM;1,167.5;459.5;662.5;1,682.25;2,010.5;38.5;1,624.5;4,125.25;3,346.75;585;0;1,718.25
Mar 23, 2017;4:00 PM;1,171;459;673.5;1,656.75;1,779;38.5;1,623.5;4,139.25;3,350.25;564.5;0;1,694.5
Mar 23, 2017;4:15 PM;1,167.25;461.75;630.25;1,649.5;1,551;38.5;1,623.5;4,134.25;3,346;573.5;0;1,730.25
Mar 23, 2017;4:30 PM;1,167.25;463.75;635;1,631;1,303;38.5;1,623.75;4,139.25;3,328.5;599.75;27;1,738.25
Mar 23, 2017;4:45 PM;1,168;465.75;636.5;1,613.5;1,049;38.5;1,624.5;4,131;3,340.75;605.5;283;1,715.5
Mar 23, 2017;5:00 PM;1,169.25;460.25;619.25;1,632.25;808.25;38.5;1,625;4,140.75;3,344;610.5;91.25;1,693.25
Mar 23, 2017;5:15 PM;1,168;470;619.25;1,650.5;593.5;38.5;1,624.75;4,131.75;3,408.75;624.75;248;1,774.25
Mar 23, 2017;5:30 PM;1,170;463.5;637.25;1,646.75;398;38.5;1,624.75;4,138.75;3,450.75;640.75;521.5;1,844
Mar 23, 2017;5:45 PM;1,167.75;462.5;686.75;1,648.75;239;38.5;1,624.75;4,141.25;3,486.5;640;499.75;1,853.75
Mar 23, 2017;6:00 PM;1,168.25;458.75;680.75;1,590.25;105.25;38.5;1,624;4,126.75;3,493.5;636.25;214;1,878
Mar 23, 2017;6:15 PM;1,164;460.25;702.25;1,607.25;37;38.5;1,622.5;4,133.25;3,521.5;642.5;311.25;1,870
Mar 23, 2017;6:30 PM;1,165.75;466.5;724.5;1,642;8;38.5;1,625;4,138.75;3,537.5;645.75;498.5;1,894
Mar 23, 2017;6:45 PM;1,165;467.25;711.5;1,683;0.25;38.5;1,625;4,138.25;3,534.25;651.25;989.25;1,884.5
Mar 23, 2017;7:00 PM;1,165.25;457.5;692.25;1,729;0;38.5;1,625;4,128.25;3,523.5;650.25;795.5;1,934
Mar 23, 2017;7:15 PM;1,164.75;463.75;672.75;1,811.5;0;38.5;1,626.75;4,131.5;3,532.5;652.75;827;1,898.25
Mar 23, 2017;7:30 PM;1,168.75;459.25;642.5;1,866.75;0;38.5;1,627.25;4,126;3,533.5;656.25;1,017.25;1,843
Mar 23, 2017;7:45 PM;1,169;457.75;622;1,909.25;0;38.5;1,627.25;4,128.75;3,529.25;649.75;554.5;1,801.75
Mar 23, 2017;8:00 PM;1,166.25;460.5;598.25;1,944.25;0;38.5;1,627.75;4,128.75;3,546.25;651.75;649.25;1,823
Mar 23, 2017;8:15 PM;1,165.75;464.5;564;1,950.75;0;38.5;1,628;4,123.5;3,544.25;653.25;500.5;1,839.25
Mar 23, 2017;8:30 PM;1,167.25;460.5;531.25;1,958;0;38.5;1,627.75;4,129.5;3,505.75;631.25;457;1,763.25
Mar 23, 2017;8:45 PM;1,168.5;457.25;492;1,966.25;0;38.5;1,626.25;4,115.75;3,461.5;614.75;276.5;1,738.5
Mar 23, 2017;9:00 PM;1,168.75;466.75;453.25;1,998.75;0;38.5;1,628;4,074.75;3,458;621.75;485.75;1,654.25
Mar 23, 2017;9:15 PM;1,169;458;418.25;2,028.5;0;38.5;1,626.75;4,043;3,480;625.5;364.75;1,613.75
Mar 23, 2017;9:30 PM;1,168.75;457.5;378.25;2,059.5;0;38.5;1,626;4,060.25;3,540.5;611.25;114;1,607.5
Mar 23, 2017;9:45 PM;1,167.5;458.25;354;2,090.5;0;38.5;1,623.5;4,042;3,571;586.25;42;1,578
Mar 23, 2017;10:00 PM;1,166.75;461.75;339.75;2,057;0;38.5;1,623.25;4,055.5;3,581.25;609.5;54.75;1,613.75
Mar 23, 2017;10:15 PM;1,166.75;459;328.25;2,055;0;38.5;1,624.75;4,044.25;3,536;615.75;2;1,678.25
Mar 23, 2017;10:30 PM;1,165.25;460.25;306.5;2,064.25;0;38.5;1,622.5;4,050.25;3,421.25;592.75;2.25;1,667
Mar 23, 2017;10:45 PM;1,163.25;460.25;298.5;2,047.75;0;38.5;1,618;4,030.25;3,262.75;566.25;2.25;1,683
Mar 23, 2017;11:00 PM;1,162.5;462.5;290.25;1,995.75;0;38.5;1,623.75;4,053.25;3,152.25;585.25;2.25;1,703.25
Mar 23, 2017;11:15 PM;1,164.25;459.25;282;1,979;0;38.5;1,623.75;4,044.5;2,977;556.75;2.25;1,669
Mar 23, 2017;11:30 PM;1,165.25;459.75;264.25;1,941.75;0;38.5;1,625;4,052.75;2,886.75;563.75;2;1,680
Mar 23, 2017;11:45 PM;1,166.25;458.5;251.25;1,906.5;0;38.5;1,620.25;4,047;2,869.25;551.25;2;1,616.75
Mar 24, 2017;12:00 AM;1,164.5;460;239.25;1,857.75;0;38.5;1,624.75;4,048.25;2,722.75;565.75;2.25;1,549
Mar 24, 2017;12:15 AM;1,164.5;459.5;218.75;1,823.25;0;38.5;1,625.5;4,056;2,588.25;568;0;1,556
Mar 24, 2017;12:30 AM;1,160;459;204.5;1,789.5;0;38.5;1,626;4,067.5;2,561;566.25;2;1,542.25
Mar 24, 2017;12:45 AM;1,158;458.25;187.5;1,744.5;0;38.5;1,625.5;4,067.5;2,573.25;519;2;1,533
Mar 24, 2017;1:00 AM;1,158.5;461.25;173;1,694.25;0;38.5;1,624.75;4,066.25;2,562.25;509;0;1,523.75
Mar 24, 2017;1:15 AM;1,164;458.5;170;1,678;0;38.5;1,612.75;4,056.25;2,490.25;521.25;2.25;1,497.75
Mar 24, 2017;1:30 AM;1,165.5;460.5;164.25;1,688.25;0;38.5;1,610;4,075.25;2,426.25;502.5;0;1,464.5
Mar 24, 2017;1:45 AM;1,166.25;465.75;152.75;1,659;0;38.5;1,611;4,049.5;2,394.5;484.25;2.25;1,452.25
Mar 24, 2017;2:00 AM;1,166.25;466;144.5;1,658;0;38.5;1,612;4,049.75;2,372.75;444.25;2.25;1,450.5
Mar 24, 2017;2:15 AM;1,164.5;468.5;133.5;1,624.75;0;38.5;1,611.5;4,053.75;2,372.25;443.75;0;1,429.25
Mar 24, 2017;2:30 AM;1,164.5;468.25;118.5;1,591.75;0;38.5;1,613.25;4,055.5;2,366.75;453.5;2;1,480.5
Mar 24, 2017;2:45 AM;1,162;467.5;109;1,582.5;0;38.5;1,612.25;4,047.75;2,367.5;448.25;2;1,510.5
Mar 24, 2017;3:00 AM;1,160.25;466;106.75;1,587.25;0;38.5;1,613;4,055.25;2,336;443.25;0;1,485.25
Mar 24, 2017;3:15 AM;1,160.5;464.25;103.5;1,618;0;38.5;1,611.25;4,051.75;2,343;457;2.5;1,463.5
