"","G_gas","G_coal_brown","G_coal_hard","G_bio","G_hydro","G_nuclear","G_wind_on","G_wind_off","G_pv","G_otherRE","G_phes","G_otherCONV"
"7257",983.25,13799.5,1185.25,4137.25,1764.75,10138.5,13693.5,4280.75,3912,139,470,5685
"7258",1011,14016.75,1472.5,4139.25,1762.25,10183.5,12083.75,3964.5,7947,139,541.75,5626.75
"7259",973.75,13875.5,1589.75,4151.25,1783.75,10114.25,11446.75,3933.75,11360.5,139,271.25,5177.25
"7260",972.5,13967.75,1843.5,4152,1784,10116.75,12432,3664.75,12753,139,54,5221.75
"7261",952.25,13937.25,2069.75,4159.75,1762.5,9986.5,14033.25,3856.5,12130.75,139,49.25,5272.75
"7262",1095,14175.25,2388.25,4170.75,1775.25,10038,15010.5,3717.75,9928.75,139,70.75,5541.25
"7263",1348.5,14075.25,2865.5,4170.5,1752,10163,14513.5,3658,7045.5,139,89,5458.5
"7264",1827,14165,3179.75,4133.5,1793.5,10115.25,13321.75,3674.75,3522.5,139,517.25,5868
"7265",1841.5,14526.5,3311.75,4160.5,1809,10275.75,11998,3450,579.5,139,2022,6488.5
"7266",1871.5,14541.25,3571.5,4169,1844.75,10280.25,10599,3165.5,1,139,4436.25,7311
"7267",1957.25,14506.25,3648.75,4169.25,1804.5,10277.75,10487,2850,0,139,4483.75,7686.25
"7268",1976.25,14386.75,3727.5,4167.25,1751,10269,10355.75,2770.25,0,139,2899,7076.25
"7269",1894.75,14515.25,3819.25,4160,1739,10217.75,10191.25,2679.5,0,139,1536.25,6503.75
"7270",1439.5,14745.5,3672,4153.75,1750,10215.5,9805,2622,0,139,816,5700.75
"7271",1036,14663.75,3390,4162.5,1731.25,10238,9656,2207.75,0,139,495,5369
"7272",1022.25,14645.25,2750.5,4157.5,1767,10270.75,9713.25,2232.75,0,139,501.25,5503
"7273",997,14657,1792.75,4182.25,1768,10263.25,9080,1883.25,0,139,138.5,5175.5
"7274",993.5,14714.5,1754.75,4190,1772,10283.25,8626,1978.25,0,139,74.75,5233
"7275",991.25,14825.25,1492,4195.75,1760,10271.25,7993,1923,0,139,39.25,5103.25
"7276",1007.25,14863,1496.25,4190,1766.75,10273.5,7877,1700,0,139,0,5066
"7277",1007,14935.25,1962,4190,1743.25,10252,7701.25,1747,0,139,0,5444.5
"7278",1035.25,14931.25,2666.5,4183,1758.5,10253.75,7415.5,1655.25,0,139,44.75,5882
"7279",1317.25,14836,3125,4177.75,1753.5,10181.25,7269,1685.25,0,139,247,6340.75
"7280",1843.5,14807.25,3361.75,4184.25,1719.5,10126.5,6772.75,1776.5,541,139,97.5,6258.25
"7281",1878.25,14859.75,3858.75,4207.25,1721.25,10141.25,6274.25,2227,3426.5,139,178.75,6364.25
"7282",1902.5,14901,3655.75,4214.75,1711.5,10192.75,5954.75,2278.5,6700.75,139,218.75,6478.5
"7283",1904.75,14449.5,3029,4212.75,1732.25,10211,6061.25,2451.75,9125.5,139,89,6498.25
"7284",1893.25,14407.5,3169,4213.5,1726.5,10178.25,6743.5,2622,10190.75,139,90.5,6446
"7285",1914.25,14413.25,3312.25,4227.5,1738.5,10174.75,7575.75,2502.5,9641.75,139,265.25,6209.5
"7286",1921,13920.5,3184.5,4224.75,1749.5,10153,7803.25,2623,7993.75,139,270.25,6152.5
"7287",1922,13606.75,3500.75,4219,1729,10168,7714.25,2464,5673,139,335.75,6210.25
"7288",1938.25,13417.25,4209,4217.25,1694.75,10228.75,7925.5,2331,2939.25,139,1403.5,6622.75
"7289",1945.25,13453,4645.25,4227.25,1685,10223,8186,2126,534.25,139,2642.5,6984.75
"7290",2117.25,13722.25,4856.75,4231.75,1706,10225.5,8402.5,2218.5,0.5,139,3249.5,7163.75
"7291",2214.25,13677.25,4867.75,4233,1659.75,10197,9169.75,2182.5,0,139,2870.25,7022.75
"7292",2161.5,13266.75,4823.25,4221,1594.75,10108.75,9860.5,2264,0,139,1414.75,7067.5
"7293",1895.25,13052.25,4745,4226.5,1596.5,10168.25,10308.25,2255.25,0,139,1036.25,6527
"7294",1900.5,13134.5,4190.25,4238,1605,10156.75,11056.25,2388.75,0,139,559.25,6398.75
"7295",1765.25,13033.25,3867.5,4229.75,1605.5,10127.5,11721.25,2700,0,139,616.25,6171.75
"7296",1652.5,12443,2808,4199.75,1627,10196,12206.75,2816.75,0,139,199.25,5446.25
"7297",1788.75,12342,1890,4275.5,1653,10237.5,12437.25,2987,0,139,226.75,6367.75
"7298",1788.5,12273.75,1694.25,4273.25,1658,10233.5,12684.25,2920.5,0,139,33.25,5964.25
"7299",1753,12181.25,1833.25,4268,1650.75,10224.5,13179.5,3039,0,139,10.75,5677.75
"7300",1743.75,12177.5,1856.25,4270.5,1644.75,10230,13427.75,3149.75,0,139,31.75,5736.75
"7301",1747.5,12186.5,1894.25,4269,1656.25,10217.5,13634.75,3279.25,0,139,21.25,5444.25
"7302",1770,12282.25,1877.75,4254.25,1664.75,10216.25,13628.75,3255,0,139,0,6486.75
"7303",1807.5,12495.75,2164.25,4272.75,1690.25,10225.75,13912.75,3034.75,0,139,251.5,7266.75
"7304",1812,12489.5,2842.5,4279.75,1691.75,10193.5,13991.75,3085.5,145.25,139,315,8401.75
"7305",1784.25,12658,3511.25,4273.25,1724.25,10062.5,13949.25,3149.5,1146,139,1260,7785.75
"7306",1817.5,12737.25,3588.25,4283,1724.75,10042,13887.25,3363,2762.25,139,1382,7546.25
"7307",1865.5,12773.5,3559.75,4289.25,1718.25,10036.75,13437.5,3419,4494.75,139,874,9140.75
"7308",1852.5,12792,3553.75,4290.5,1701,10039.25,12998.75,3714.75,5885.5,139,1349.5,10955.5
"7309",1812.75,12779,3167,4289.75,1685.5,10035,13084.5,3887,6863.5,139,703.5,10086.75
"7310",1860.75,12774.75,2994.75,4285.25,1656.25,10032.25,12857,3893.75,6893.75,139,92.75,6957
"7311",1848,12766,3239.25,4300.25,1667,10027.25,12470,3842,5477.25,139,302,6903
"7312",1900.25,12750.25,3632.75,4305.75,1641.75,10026.5,12093.5,4322.75,2873.5,139,554.5,8898.5
"7313",1889.25,12729.75,4244.75,4309.25,1619.75,10022,12652.5,4598.25,504.5,139,883,11782.25
"7314",1967.75,12759,4466.5,4309.75,1628.25,10016.5,13196,4641.25,0.25,139,2103.75,12263.75
"7315",1937,12743.5,4464.5,4298.25,1612,10015.25,14061.75,4383.5,0,139,2695.5,8696.25
"7316",1916.25,12895.75,4381.25,4302.5,1579.75,10024.75,14902,4071.5,0,139,1318.75,8320.25
"7317",1433,13164.25,3580.25,4293.25,1599,10020,15341.25,3951.5,0,139,833,8535.5
"7318",1045.75,13264.75,3228.75,4288.75,1592.25,10027,15857.25,3884.75,0,139,313.75,7329
"7319",1040.25,13177.75,2999.25,4281,1585,10013.25,15511,4065.5,0,139,487.75,6058.5
"7320",1006.25,12919.75,2890.25,4265.5,1586,10006,15220.25,4094,0,139,23,5151.75
"7321",910,12995.75,2465.25,4254.5,1596,10100.25,15410,4012.25,0,139,5.75,4841.5
"7322",898.25,12466.5,2193.5,4255.5,1573.5,10084.25,15528.25,4081.25,0,139,1.5,4691.75
"7323",885.75,11914.5,2214.5,4258,1573.25,10044,15848.75,4075.5,0,139,0,4770.75
"7324",887.25,11571.25,2193,4243.25,1567.75,9961.75,16490.25,3935.75,0,139,1.5,5048.75
"7325",882.25,13103,2341.25,4243.5,1580,10173,16802.5,3496.25,0,139,1,5413.25
"7326",913.75,14152.75,3283,4262.25,1591,10213.25,16508.25,2844.5,0,139,0,5588.75
"7327",1089,14660.5,5373,4293.25,1572,10170,16575,2569.5,0,139,452.5,6469
"7328",1172,15035.25,6093.75,4301.25,1561,10183.25,15562,2238.75,257.75,139,1000,6852.25
"7329",1217.5,15131.25,6511.75,4292.5,1578.25,10191.25,14686.75,2140.75,2416.5,139,1017.25,7159.25
"7330",1451,15192.75,6697.25,4302.5,1604.25,10206.25,13117,2180.75,5807.5,139,623,7015.75
"7331",2093.25,15021.5,6708.25,4293.75,1566.75,10208,12312.25,2202.5,8823.25,139,10.75,6779
"7332",2265.5,14781,6864.75,4197.25,1558,10193.5,12793.25,2081,10443.75,139,58,6333
"7333",2328,15015.75,6409.75,4294.5,1590.5,10075,13198.5,1767.5,9938,139,388.75,6183.25
"7334",2305.5,14989.5,7697.25,4298,1583,10163.25,13094,1914,7490.75,139,400.25,7171.5
"7335",2366.5,15524,8740.25,4306,1588.25,10152.75,12575.5,1767.75,4438.75,139,584.25,7327.25
"7336",2501,15554.25,9795.75,4301.5,1677.5,10157.75,11265,1818,1703.5,139,1421,7569.25
"7337",2732.5,15382.75,10999.5,4295,1618.25,10150,10214.25,1757.25,185,139,1230,7201.5
"7338",3015,15316.25,11406,4290,1641,10140.75,9816.75,1512.5,0.25,139,2716,6889
"7339",3019.75,15358.5,11705.5,4299.25,1614.75,10143.25,9552,1330.25,0,139,2595.75,7133.25
"7340",2838.75,15337.75,11838.75,4311.75,1593.75,10143,9038,1086.75,0,139,1591.25,7348.5
"7341",2266,15315.5,11967.5,4302.25,1625.5,10131.75,8464,770.75,0,139,1052.25,7482.25
"7342",2169.75,15193.25,12204.5,4297,1654.75,10111.25,7728.75,626,0,139,107,7266
"7343",2008,15182.25,11409.75,4275.25,1649.5,10090.75,6902,533,0,139,0,6564.25
"7344",2147.75,15139.75,10165.75,4249.5,1707.5,10167.5,5967.5,504.75,0,139,118,6308.75
"7345",2195,15121.75,10021.5,4263.5,1684,10142.5,5060.25,406.75,0,139,13,6013.5
"7346",2155,15139.5,9413.75,4275.5,1701,10134.25,4254.5,369.25,0,139,1.25,5884.75
"7347",2273.25,15141.25,9786.5,4277.25,1694.75,10135.25,3474,391.75,0,139,0.5,6077.5
"7348",2577.25,15136,9547.5,4266,1709.25,10144,2808,356.5,0,139,0,6152.25
"7349",2566.5,15107.75,10849.75,4269.75,1656.25,10130.25,2375.75,317.25,0,139,29,6107.75
"7350",2654.5,15111.75,12099.5,4279.5,1665.25,10152,2096,314.75,0,139,33.25,6856.75
"7351",3713.25,15108.5,13689.25,4299.25,1638.5,10210.25,2079.75,271.25,0,139,494.5,7600.75
"7352",4540.25,15140,14474,4323.25,1629.5,10226.5,1843.75,321.25,171,139,1901.5,7509.75
"7353",4644.5,15205.5,14628.25,4319.25,1650.75,10243.75,1593.75,360.5,1609.25,139,2611.75,7474
"7354",4529.5,15155.5,15095.25,4328.75,1623.5,10249.75,1378.25,503.75,4208.25,139,1453.75,7392
"7355",4592.5,15202.25,15414.75,4326.5,1616.25,10249,1234.5,695,7292.75,139,693,7494.25
"7356",4580.25,15216,15741.5,4334,1634.5,10242.25,1225.75,843,9188.75,139,889.25,7394.25
"7357",4389,15230.5,15774,4344.5,1621,10224.5,1528.75,1178.5,9568,139,224.5,7655.25
"7358",4021.25,15626.75,15429,4364.5,1679.75,10234.75,1614.25,1395.5,8702,139,498.5,7916.25
"7359",3981,15813.75,15487,4364.75,1691,10233.5,1758.5,1590.25,6313.25,139,567.25,7912
"7360",4167,15801.25,15556,4349.5,1676.25,10218,2024.75,1687.25,3219.25,139,903.25,8000
"7361",4052.25,15854.75,15534,4359,1707.5,10211.5,2359,2103.25,487,139,2144.75,8188.75
"7362",4445.25,15828.5,15519.5,4343.75,1811.25,10213,3184.25,2229,0.25,139,4075.25,8331.5
"7363",4149.25,15852.75,15429.5,4328,1763,10219.5,4232.75,2253,0,139,3128.75,8594.75
"7364",3895.25,15657.5,14817,4329,1712.25,10181.5,5246.5,2682.75,0,139,2384.75,7631
"7365",3904.25,15497.25,13575.25,4322.25,1725.5,10158.5,6022.75,3019.25,0,139,1282,7505
"7366",3507.75,15461,11845,4322.75,1749.75,10153.5,6694,2857,0,139,717.75,7161.75
"7367",2866.25,15230,9520.5,4310,1710,10144,6835.25,3407.25,0,139,143,6618.5
"7368",2509,15475,7896.25,4292.5,1700.25,10127.25,7052.5,3357.5,0,139,241.75,5824
"7369",1951.5,15858.5,6669,4244.5,1709.75,10143,7128.75,3373.75,0,139,27.25,4789.5
"7370",1123.25,15910.5,5857,4245.75,1692.75,10141,7212,3233.75,0,139,0,4985.75
"7371",909,15918.25,5684.25,4235.25,1693.75,10068.75,7055.75,2947,0,139,3.25,4828.75
"7372",918.5,15920.5,5082.5,4233,1686.25,9930.5,6849.5,2476.5,0,139,1.25,5156
"7373",933,15895.25,4576.25,4251,1667.75,9901.75,6551.25,2288.5,0,139,3,5174.25
"7374",1008.75,15928,4722.75,4263.5,1633,9915.25,6352.75,2194.25,0,139,3,5419.5
"7375",1027.75,15976.25,5385.25,4254.5,1612.25,9904,6617.5,2062,0,139,4.25,5237.75
"7376",1052.75,15916.75,5753.5,4254,1559.75,9952.5,6757.75,2417,301,139,183.75,5424.75
"7377",1062.75,15940,5737.5,4268.5,1564.75,10212.5,6855.5,2417.5,2669.5,139,647.5,5855.25
"7378",1066.5,15933.75,6068.25,4285.25,1549.5,10273,6242.5,2364.25,5740.5,139,1643,5592.25
"7379",1059.75,15856.5,5966,4289,1533.25,10261.25,5118.75,2310.75,8620.5,139,699,5733.75
"7380",1026.75,15791,5588.25,4286.75,1526.75,10251.25,4416.25,2413.25,10245.25,139,284.5,5900.25
"7381",994.75,15793,5507.75,4290.5,1546.5,10220.5,4448.75,2406.25,10452.5,139,140.75,5973.25
"7382",975.75,15748,5222.75,4296.25,1564.25,10203.25,5343.75,2348.25,9334.5,139,70.25,5766.25
"7383",913.5,15754.25,4752,4289.75,1542.5,10211,6445.5,2455.5,6615.75,139,203,6267.25
"7384",928,15882.75,5282.5,4286,1494.25,10179.5,8625.5,2712,3013.75,139,420.75,6365.25
"7385",976.75,15911,5595.5,4284.5,1561.75,10190.75,11291,3306.5,364.75,139,288,6464.75
"7386",1002.25,15704.5,6146.5,4294.25,1543,10169,14531.25,3722,0.25,139,1471.75,6470.75
"7387",1037,14918.75,6037.75,4304.5,1483.75,10106,17098.75,3602.5,0,139,650,6575.75
"7388",1055.5,14527.5,4241.75,4302,1492.5,10082.25,18573,3678,0,139,494,6095.25
"7389",992.25,14583.25,3638,4289.75,1522.25,10123,18199,3674.5,0,139,340.25,5676.25
"7390",952.25,15274.25,3423.25,4284.25,1528.5,10121.25,17544.75,3344.5,0,139,442,5471.5
"7391",943.25,15650.5,3472.5,4281.75,1505.5,10110.75,17302,3316.75,0,139,205.5,5507.25
"7392",913.25,15687,3356.75,4255,1460.25,10086.25,16940.25,3132.75,0,139,2.25,5324.75
"7393",917.75,13895.5,2974.5,4245.5,1493.25,10124.75,15073,3109.25,0,139,0.75,4929.25
"7394",873.5,13162.5,2932.75,4218.75,1507.5,10069.5,13460.25,3026.75,0,139,1.5,4930
"7395",864.75,14394,3024,4208.25,1502.5,10092.75,11324,2335.75,0,139,1.5,4695
"7396",902.75,15010.25,2827.25,4206.75,1444.25,10056.75,10154.5,1813.25,0,139,0,4491
"7397",909.5,15712.75,2713.5,4214.75,1415.25,9977.75,9457.5,2091,0,139,0.75,4334.5
"7398",944.25,15986,2717,4228,1416,9880.75,8974.25,2127.75,0,139,0,4614.25
"7399",994,15840.75,2719.75,4224,1404.5,9845.25,9070.5,1900.5,0,139,0,5095.75
"7400",990,16045.75,2854.75,4230.25,1421.5,10094.5,8589,1664.75,263.5,139,69,5607
"7401",1001,17190.25,2775.5,4263.25,1437,10069.5,8406.25,1556,1863.75,139,72,4814.5
"7402",1000.5,17592,3230.5,4273,1455,10154.25,7258,1845.5,3550,139,654.25,5239
"7403",993.5,17708.25,4145,4280.5,1496.75,10218.5,6783.25,1883,4413.25,139,1498.5,5405.5
"7404",974.25,17729.25,5298.5,4280,1522,10225.5,6670.75,1692.25,4781.75,139,1789.5,5237.5
"7405",961.75,17648.75,5567,4275.75,1514,10226,7263.25,1797.5,4058.5,139,508.5,5439.25
"7406",938,17659.25,5242,4268.5,1493.25,10244.5,7603.75,1470.5,3243.5,139,176.25,5111.25
"7407",968,17700.25,5004.5,4269.25,1497.25,10256.75,8298,1084.25,2029.75,139,205.75,5075.75
"7408",1056,17723.25,4950.5,4271,1507.5,10275.25,8466.5,1322.25,906.75,139,79.75,5415.5
"7409",1207,17772.5,5411.75,4270,1543.5,10266.25,8578.25,1530.25,148.5,139,271.5,5612.5
"7410",1328.5,17717.5,5888.25,4274.5,1526,10250.5,9246.75,1455.75,0,139,1206,5911.75
"7411",1273,17509,5769.75,4261.25,1519.25,10168.5,9669.5,1597.75,0,139,297.75,6308.75
"7412",1263.75,17541,5671.25,4270,1565.75,9867,10239,1670,0,139,623.25,6569.5
"7413",1266.25,17671.75,5682.25,4265.75,1588,9345.75,10055,1709.5,0,139,93.5,6527.75
"7414",1269,17689.25,5457.75,4272,1584.5,8973.5,9985,1740,0,139,176,6207.75
"7415",1373.75,17662.75,5302,4267.5,1599.5,8971,9329.25,1797.75,0,139,252,6130
"7416",1211.25,17566.5,4622.5,4250,1559.25,8949.75,8884.75,2093,0,139,64.75,5962
"7417",1310.25,17345.75,3178,4249.25,1566,8897.5,7991.25,2406.75,0,139,1,5559.75
"7418",1325.75,17419,3126,4235.5,1592.25,8912.75,7392,2551.75,0,139,1.75,5703.25
"7419",1354.5,17505.25,2983.5,4230,1614,8940.25,6680.5,2963.25,0,139,1.25,6035
"7420",1683,17516.5,3020.75,4223.75,1650.25,8997.75,6256,2477,0,139,0.5,5898.75
"7421",1894.5,17523.75,4246.5,4221,1694.5,8933,5674.25,2108.75,0,139,0.75,6112.5
"7422",2885,17551.75,7806.5,4223.75,1726,9010.25,5351.75,1750.75,0,139,0.75,6983.5
"7423",4126.25,17485.25,10785.75,4227.75,1806,9020.75,4906,1773,0,139,1316.75,8228.75
"7424",4750.25,17514.75,12489,4249.75,1825.5,9034.25,4388.75,1328.5,138.75,139,2537.5,8994.5
"7425",4675.75,17780.25,13264,4235.25,1836,9030.75,3918.75,1006.75,1639,139,1793.75,9443.25
"7426",4773,17947.75,13313,4246.25,1840.75,9032.5,2774.25,783.5,4093,139,1289.25,9646.75
"7427",4834.5,17941,13350,4254.25,1880.25,9031.5,1616.75,838.5,6457.75,139,1802.25,9533.25
"7428",4857.25,17913.75,13540.25,4256,1906.25,9036.5,1157.5,674.5,7666.75,139,1440,9434
"7429",4819.5,17917.25,13936.25,4267,1819.75,9036.5,1181.25,527.75,7568.75,139,1215.75,9706.25
"7430",4828.25,17709.5,14079.5,4256.25,1809,9035,1209,512.5,6323.25,139,1189,9618.25
"7431",4874.5,17603,14228.75,4256.25,1946,9043.25,1219.5,434,4290.75,139,1185.75,9234.75
"7432",4883.75,17592.25,14408.5,4242.75,1956.75,9041.25,1150.25,388.5,1909.25,139,1378.5,9016.25
"7433",4794,17836.75,14477,4250.25,1943.75,9044.5,1227.25,354.25,211.5,139,2395,8711
"7434",4973.75,17822.5,14689.5,4253,1977.75,9047.25,1510.75,247.5,0,139,4673.75,8938.5
"7435",5045.25,17833.75,15062.75,4258.25,1978.5,9043.5,1699.25,170.25,0,139,3720.5,9202.5
"7436",4780.5,17825.25,15245.5,4271,1961.5,9041.75,1896.5,172,0,139,3498.5,9016.75
"7437",4577.5,17700,15225.25,4282.75,1973.25,9028.25,2093.25,181,0,139,1023.75,9200.5
"7438",4163.25,17396.75,14978.5,4284.5,1983.5,9033.25,2228.75,248.75,0,139,714,8808
"7439",4038.5,17386.25,13845.75,4258.5,1957.5,9023,2501.5,504.75,0,139,189,8586.25
"7440",3327.5,17377.5,12492.75,4235.5,1945.75,8993.5,2985.5,935.25,0,139,8.5,7934.5
"7441",2736.75,17246.25,10185.5,4231.5,1924.75,9002,3264.75,1199.75,0,139,3.75,7054.5
"7442",2694.75,17262,8903.5,4231.25,1925.25,9028.5,3417.25,1304.5,0,139,1.25,7265.5
"7443",2824.25,17318,8887,4236,1915.25,9036,3538.75,1485.25,0,139,3.75,7601.25
"7444",2749.75,17305,8990.75,4238,1915,9035.25,3814.25,1650.25,0,139,2.5,7259.25
"7445",2779.75,17193.5,9737.75,4241,1925.5,9032.25,4172.75,1690.5,0,139,2.5,7462.25
"7446",3019.5,17121.5,11369.5,4247.75,1896.25,9027,4132,1697,0,139,2.5,8218
"7447",3951.25,17282.5,13908.5,4262.75,1911.25,9034,4048.25,1687.75,0,139,897,9111.25
"7448",4211,17192.75,15448,4271.5,1887.25,9022.25,4440.5,1818.25,87.75,139,705.25,8976.5
"7449",4274,17412.5,15424,4279.5,1899.75,9018.75,4553.5,1831.75,1092,139,2075.75,9234.75
"7450",4430,17401.5,14941.75,4278,1891,9011.5,4517.75,1879.25,2838,139,766.5,9395.75
"7451",4595.75,17417.75,15047,4265.75,1898,9019.75,3857.75,1904.25,4471.5,139,812.5,9388
"7452",4494,17375.25,15335.75,4255,1898.5,9022,3354.75,2031.25,5391,139,1179,9275.75
"7453",4202.75,17376,15536.5,4272.25,1909.25,9015.75,3221.25,1760.75,5346.25,139,1043.25,9255.25
"7454",4481.75,17427.5,15491.75,4262.5,1906.25,9024.25,3228.5,1589.5,4380,139,2083,9183.5
"7455",4598.75,17386.5,15497,4267.75,1943.5,9031,3702.5,1650.5,2634.75,139,2075.5,8954
"7456",4616.5,17446.75,15526,4292.75,1967.25,9030.75,4012.5,1809,985.75,139,1717.25,8906.5
"7457",4601,17444,15197.75,4297.75,1970,9023.5,4567,1807.25,73.25,139,2214.25,8940.25
"7458",4731.5,17141.5,15136.5,4293.75,1965.5,9023.5,5598.5,1926.25,0,139,2879.5,9025.25
"7459",4586.5,16889,15157.25,4296.25,1954,9028.25,6215.75,2029.75,0,139,2921.5,9119.25
"7460",4493.5,16881.25,15154.75,4306.25,1958.75,9014,6036.5,2111.5,0,139,1751.75,9004.5
"7461",4206.25,16865.75,15038.25,4313.5,1950.5,9016.75,5765.25,1921.75,0,139,954.25,8827.25
"7462",3993.75,16832.25,14444.5,4311,1953.5,9011,5713.75,1719.25,0,139,407.75,8770.5
"7463",3706.5,16607.25,12679.75,4296.75,1918.5,9014.75,5677.5,1412.25,0,139,1.25,8401.5
"7464",3386,16657.5,10041.75,4289,1911.75,9009,5368.75,1185.75,0,139,1.25,7787
"7465",2953.25,16677,8663.75,4268.5,1899.25,9007.5,4821.75,1103.5,0,139,2.5,6789
"7466",2433.75,16761,8023.25,4271,1892,9019.25,4387,831.25,0,139,2.5,6398.5
"7467",2413,16781.5,8085.5,4268.75,1889,9024,4096.5,653.25,0,139,2.5,6476.5
"7468",2503.75,16733.5,7967.75,4268.75,1883.25,9020.5,4107.25,451.25,0,139,2.5,6867
"7469",2544.25,16674.25,8707.75,4270.75,1898.75,9023,3895.25,381.75,0,139,3.75,6908.25
"7470",3119.5,16435.25,10460.75,4266,1900.25,9028.25,3773,394.25,0,139,2.5,7049.75
"7471",4009.5,16460,13190.25,4269,1899.75,9022.5,3714.25,332.5,0,139,609,7889.25
"7472",4412.5,16545,14025,4254.25,1915.25,9030.25,3857.25,368,106,139,2092,7898
"7473",5108,16562.75,13957.25,4251.25,1887.25,9017,3637.5,376.5,1024.75,139,2553,8705.5
"7474",5359,16772.5,14641.75,4246.75,1881,9027.25,3151.5,244,2350,139,1521.5,8889.5
"7475",5799.75,16809.25,14847,4244.5,1836.25,9017,2535,219.75,3362.75,139,1355,8934.75
"7476",5952.25,16673.75,14877.75,4258,1900.5,9030.25,2073.25,189.5,3668.25,139,1937,8910.75
"7477",6068.75,16624.25,14883.75,4276.75,1910.25,9034,1825.5,98.25,3254.25,139,1505.5,8884.25
"7478",5724.5,16469.25,14897,4280.75,1891.25,9034.25,1611.5,93,2461.75,139,1511,8778.25
"7479",5755.25,16505.25,14889.25,4271.75,1890.75,9034.75,1537.75,87.5,1523,139,1724.5,8686
"7480",5942.25,16229.75,14906.25,4289.75,1903.25,9031.25,1625,110.5,543,139,1703.75,9358.25
"7481",5924.75,16060,14862.75,4297.25,1915.25,9032.75,1623.5,114.75,37,139,2383.5,10012.5
"7482",6000.5,16566,15068.75,4295.25,1888,9023.25,1720,143.5,0,139,2850.5,9619.75
"7483",5878.75,16838.25,15180.25,4294.75,1864.5,8994.5,1822.5,110,0,139,1690.25,8793.5
"7484",5599.5,16827.25,14946.5,4293.25,1849.25,9017.5,1490.25,76.75,0,139,2619.5,8411
"7485",4924,16773.5,14821.25,4293.5,1893,9023,1153.75,120.75,0,139,1380.5,8240.25
"7486",4116.5,16674.25,14636.75,4292.75,1899.5,9016.75,920,179.5,0,139,717.5,7941
"7487",3819.75,16630.75,14041,4297.5,1881,9012,719.75,297,0,139,354,7462.25
"7488",3348,16538.75,13359.25,4282.25,1869.25,9010.75,490.5,331.75,0,139,1,7148.5
"7489",3023.25,16504,12545.5,4247,1863.25,9017.5,353.25,340.25,0,139,37.5,6734.5
"7490",3107.5,16556.5,12226,4246,1853.25,9012.75,266,405.5,0,139,3,7050.25
"7491",3113.5,16595.75,12136.25,4247,1836.25,9015.25,239.25,520.5,0,139,1,7851
"7492",3111.25,16748.75,12464.25,4252.5,1824.75,9012.5,253,769.25,0,139,2,7806.75
"7493",3297.75,16840.5,12740.5,4252.25,1818.5,9015,383.25,1157.5,0,139,2,7726
"7494",3851.5,16856.25,13395.5,4247.5,1829.75,9021.75,623.25,1619.75,0,139,2,8160.75
"7495",4209,16587,14334,4256.25,1817.5,9007,1043.75,2149.5,0,139,490.75,8794.25
"7496",4732.5,16543.5,14744.5,4265.5,1822.5,9013.25,1756.5,2648.75,48.5,139,2620.75,8539.25
"7497",5155.5,16407.75,14713.5,4276.25,1827.75,8863,2357.75,3240.75,564,139,2705,8996.5
"7498",5415.75,16505.75,14550.5,4288.5,1793.25,8730.5,2765.5,3745,1513,139,1838.25,9048
"7499",5516.5,16466.5,14556.5,4268.5,1782.75,8730.25,3389.25,3991.75,2322,139,2337.75,9137.5
"7500",5338,16467.25,14311.75,4260,1779.25,8735.5,4382.5,3556,2800.5,139,2647,9373
"7501",5166.5,16440.75,14275,4278,1788.25,8732,5368.75,3618,2914.5,139,1237.75,9156.75
"7502",5092.5,16483.25,14285.5,4286,1807.5,8725,6142,3391,2585.75,139,861.5,9154.25
"7503",5236,16191.5,14277.25,4271.5,1810.5,8719.75,6674,3570.5,1773.75,139,1085,9011
"7504",4558.75,16075.25,14297.5,4277.5,1799.5,8713.25,7463,3638.5,708.25,139,143.25,9301.75
"7505",4344.5,16061.75,14132.75,4288.5,1786.25,8710.25,8637.75,3477.5,58,139,323.25,9395.25
"7506",4254.25,16204,13855.75,4302,1784.25,8708,10281.5,2687.5,0,139,1715,9467.25
"7507",4292.75,16320.75,13530.75,4300,1800.5,8706,10960.25,2173.25,0,139,1792.5,9528.75
"7508",4105.5,16341.25,13016.75,4294.25,1802.75,8703.75,12070,1961.75,0,139,584,9278.5
"7509",3474.5,16264.5,10993.5,4294,1804,8694.25,13115,1956.75,0,139,196.25,8596.25
"7510",2761,16246.75,8995,4303.25,1826.25,8680,13584.5,1936.5,0,139,265.25,7572.75
"7511",1884.25,16448.5,6929.5,4288,1818.25,8680.25,13377.25,1876.25,0,139,52.25,6815.5
"7512",1342.5,16334.5,4177.5,4285.5,1820.75,8687.5,13711.25,1636.5,0,139,3.25,6344.25
"7513",1302,15773.75,2848.25,4278.5,1787.75,8674.75,13941.25,1972.75,0,139,8.5,4909
"7514",1275.75,15750.25,3012,4272.25,1770.5,8777.5,14102,2600,0,139,6.25,4389
"7515",1259.75,15791.5,2803,4266.5,1754.75,8762.75,14157.25,3367.75,0,139,2.5,4784.5
"7516",1264.5,15816.25,2748.5,4272.5,1745.25,8787,14151.5,3656.75,0,139,3.75,4597.25
"7517",1254,15636.75,2775.5,4274.5,1744,8785,14444.75,3562,0,139,5.5,4890.25
"7518",1222.25,15801.75,3443,4259.5,1761.5,8791.75,15343.75,3642.5,0,139,239.5,5021.25
