Date;Time of day;Germany/Austria/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh]
Jan 10, 2017;12:00 AM;32.45;26.16;26.16;59.99;59.99;32.45;-;26.16;60.84;59.99;33.19;57.54
Jan 10, 2017;1:00 AM;31.52;25.57;25.57;55.8;59.6;31.52;-;25.57;56.48;59.6;31.93;46.37
Jan 10, 2017;2:00 AM;29.08;25.49;25.49;52.98;59.09;29.08;-;25.49;54.06;59.09;30.05;44.38
Jan 10, 2017;3:00 AM;28.92;25.57;25.57;50;57.99;28.92;-;25.57;50.88;57.99;29.64;44.38
Jan 10, 2017;4:00 AM;31.49;27.77;27.77;49.19;59.1;31.49;-;27.77;50.34;59.1;30.91;45.07
Jan 10, 2017;5:00 AM;33.06;28.93;28.93;52.07;59.84;33.06;-;28.93;54.47;59.84;34.3;57.69
Jan 10, 2017;6:00 AM;36.26;29.79;29.79;63.55;67.71;36.32;32.08;29.79;66.07;67.71;43;73.94
Jan 10, 2017;7:00 AM;46;31;31;80.4;83.6;51.68;39.9;31;77.7;83.6;68.11;94.35
Jan 10, 2017;8:00 AM;59.89;31.31;31.31;77.9;95;50.25;41.02;31.31;83.7;95;66;120.95
Jan 10, 2017;9:00 AM;59.96;31.22;31.22;82.73;107.55;58.99;39.97;31.22;81.5;107.55;64;140.01
Jan 10, 2017;10:00 AM;62.69;31.14;31.14;84.59;101.92;58.55;39.97;31.14;81.63;101.92;63.14;126.05
Jan 10, 2017;11:00 AM;66.82;31.06;31.06;84.09;87.63;57.02;40.1;31.06;80.69;87.63;67;140.04
Jan 10, 2017;12:00 PM;71.42;30.99;30.99;82.06;82.06;65.62;40.33;30.99;80.75;83.11;71;133.59
Jan 10, 2017;1:00 PM;72.33;31;31;80;80;67.3;40.62;31;79.1;80;71.15;119.01
Jan 10, 2017;2:00 PM;69.5;31.01;31.01;77.79;86.09;61.29;39.91;31.01;77.71;86.09;70.99;107.43
Jan 10, 2017;3:00 PM;70.64;31.03;31.03;75.69;90;64.94;39.69;31.03;75.08;90;75;110.67
Jan 10, 2017;4:00 PM;66.96;31.19;40.4;75.85;98;68.79;40.4;40.4;79.92;98;70.99;104.04
Jan 10, 2017;5:00 PM;88.38;31.19;41.44;88.38;120;88.38;41.44;41.44;81.68;120;77.91;133.25
Jan 10, 2017;6:00 PM;98.93;31.02;39.91;103.3;109.04;100.02;39.91;39.91;86.85;109.04;73.04;139.96
Jan 10, 2017;7:00 PM;69.65;30.54;30.54;88.26;98.32;73.26;38.92;30.54;83.26;98.32;66.99;140.62
Jan 10, 2017;8:00 PM;58.82;29.81;29.81;79.67;92.66;61.79;37;29.81;77.13;92.66;62;119.31
Jan 10, 2017;9:00 PM;47.63;29.55;29.55;70.49;91.58;47.63;35.76;29.55;70.04;91.58;44.92;84.54
Jan 10, 2017;10:00 PM;40.08;29.15;29.15;68.39;71.01;39.94;31.02;29.15;68.3;71.01;41;75.05
Jan 10, 2017;11:00 PM;38.06;28.08;28.08;70.21;73.15;37.64;28.08;28.08;67.01;73.15;35.3;71.93
Jan 11, 2017;12:00 AM;38.99;24.38;24.38;66.76;66.76;38.99;-;24.38;62.63;66.76;36.75;64.96
Jan 11, 2017;1:00 AM;37.2;22.78;22.78;64.79;64.79;37.2;-;22.78;61.6;64.79;35.6;54.88
Jan 11, 2017;2:00 AM;34.03;22.05;22.05;62.05;62.05;34.03;-;22.05;61.92;62.05;33.85;37.76
Jan 11, 2017;3:00 AM;34.78;22.1;22.1;53.34;58.21;34.78;-;22.1;60.01;58.21;32;36
Jan 11, 2017;4:00 AM;32.7;23.6;23.6;50.62;58.6;32.7;-;23.6;60.02;58.6;32.32;48.86
Jan 11, 2017;5:00 AM;31.21;24.35;25.88;58.3;62.29;31.21;-;25.88;60.94;62.29;36.26;66.63
Jan 11, 2017;6:00 AM;37.2;27.82;27.82;75.8;75.8;37.2;28.9;27.82;69.92;75.8;70;88.01
Jan 11, 2017;7:00 AM;49.97;28.96;28.96;90.7;90.7;51.13;30.24;28.96;83.38;103.26;85.2;195.15
Jan 11, 2017;8:00 AM;46.98;29.14;29.14;96.88;96.88;55;30.6;29.14;87.93;112.08;85;250.04
Jan 11, 2017;9:00 AM;44.7;29.12;29.12;93.1;93.1;54.35;32.66;29.12;89.03;110.63;76;250.09
Jan 11, 2017;10:00 AM;44.41;29.15;29.15;82.57;82.57;44.41;33.42;29.15;88.01;103.26;70.49;250.05
Jan 11, 2017;11:00 AM;41.06;29.16;29.16;81.61;81.61;41.06;35.12;29.16;81.99;130.07;59.53;250.07
Jan 11, 2017;12:00 PM;36.94;29.17;29.17;79.98;79.98;36.94;32.22;29.17;79.87;88.36;69.44;190.35
Jan 11, 2017;1:00 PM;34.09;29.13;29.13;79.56;79.56;36;31.64;29.13;79.42;82.26;70.72;150.01
Jan 11, 2017;2:00 PM;33.68;29.15;29.15;79.82;79.82;34.94;29.6;29.15;79.91;79.82;66;200.07
Jan 11, 2017;3:00 PM;33.64;29.18;29.18;78.87;80;34.93;29.93;29.18;80.69;87.15;70;250.02
Jan 11, 2017;4:00 PM;33.66;29.4;29.4;79.56;80;37.45;31.76;29.4;90.26;97.26;86;250.06
Jan 11, 2017;5:00 PM;38.53;29.57;29.57;83.65;83.65;55;32.63;29.57;95.05;160;88.57;300.1
Jan 11, 2017;6:00 PM;37.4;29.38;29.38;95.76;95.76;37.4;30.26;29.38;96.76;112.08;70;200.07
Jan 11, 2017;7:00 PM;37.07;29.13;29.13;88.44;88.44;40.1;29.13;29.13;87.35;97.26;68;150.06
Jan 11, 2017;8:00 PM;34;28.6;28.6;85;85;40;28.6;28.6;83.24;85;40;87.03
Jan 11, 2017;9:00 PM;31.83;27.91;27.91;77.6;77.6;36.2;27.91;27.91;77;80.97;28.9;88.03
Jan 11, 2017;10:00 PM;26.27;26.27;26.27;77.95;77.95;32.44;26.27;26.27;74.4;77.95;25;81.91
Jan 11, 2017;11:00 PM;11.68;9.99;11.68;77.51;77.51;27.36;24.29;24.29;70.11;77.51;18.2;60.19
Jan 12, 2017;12:00 AM;12.12;0.09;6.23;67.19;77.83;26.43;22.17;22.17;67.53;77.83;10.16;69.52
Jan 12, 2017;1:00 AM;9.83;0.03;2.76;60.37;76.6;26.09;18.07;18.07;67.01;76.6;15;53.61
Jan 12, 2017;2:00 AM;9.02;0.05;2.79;60.71;72.66;27.94;17.38;17.38;63.21;72.66;13.06;45.14
Jan 12, 2017;3:00 AM;9.27;0.04;2.71;51.37;71.58;28.03;17.43;17.43;62.41;71.58;13.03;38.02
Jan 12, 2017;4:00 AM;9.84;0.08;9.84;48.46;71.1;25.87;19.22;23.49;62.43;71.1;10.99;41.83
Jan 12, 2017;5:00 AM;10.55;2.73;10.55;60.01;71.88;23.75;24.68;24.98;66;71.88;13.27;51.1
Jan 12, 2017;6:00 AM;28.29;28.29;28.29;73.69;80;31.28;28.29;28.29;75.69;80;40;81.83
Jan 12, 2017;7:00 AM;40.02;29.41;29.41;82.87;83.73;40.02;30.7;29.41;86.71;83.73;70.64;101.93
Jan 12, 2017;8:00 AM;40.07;29.78;29.78;87;96.43;40.07;33.01;29.78;92.13;96.43;75;101.92
Jan 12, 2017;9:00 AM;38.2;29.5;29.5;88.01;103.78;38.2;36.06;29.5;90.84;103.78;45;101.93
Jan 12, 2017;10:00 AM;38.61;29.54;29.54;86.71;101.92;39.64;36.17;29.54;85.48;101.92;41.63;86.72
Jan 12, 2017;11:00 AM;38.43;29.5;29.5;86.4;88.94;39.86;36.6;29.5;84.08;88.94;41;86.72
Jan 12, 2017;12:00 PM;36.7;29.47;29.47;82.94;82.94;38;35.45;29.47;82.32;82.94;40.84;88.06
Jan 12, 2017;1:00 PM;39.61;29.5;29.5;81.19;81.19;50.03;36.46;29.5;82.5;81.19;41.16;86.72
Jan 12, 2017;2:00 PM;40.05;29.55;29.55;79.69;86.09;48.85;34.6;29.55;80.88;86.09;41.67;84.5
Jan 12, 2017;3:00 PM;45.32;29.64;29.64;76.98;86.5;38.3;36.88;29.64;80.82;86.5;45.09;84.5
Jan 12, 2017;4:00 PM;46.98;30.23;30.23;77.15;90;50.31;38.14;30.23;80.81;90;80;86.72
Jan 12, 2017;5:00 PM;57.09;30.52;30.52;79.97;104.4;75.78;39.05;30.52;83.32;104.4;86;100
Jan 12, 2017;6:00 PM;57.13;30.28;30.28;89.85;96.88;51.6;38.12;30.28;90.52;96.88;58.84;97.87
Jan 12, 2017;7:00 PM;57.05;29.88;29.88;81.28;87.5;45;37.81;29.88;85.07;87.5;56.9;88.88
Jan 12, 2017;8:00 PM;45.01;29.5;29.5;78.33;81.82;49.94;36.44;29.5;81.15;84;47.21;110.01
Jan 12, 2017;9:00 PM;40.09;29.43;29.43;70.04;79.67;47.44;32.44;29.43;76.93;79.67;40.5;84.5
Jan 12, 2017;10:00 PM;37.89;29.21;29.21;69.21;73.24;37.9;31.34;29.21;74.07;73.24;37.01;77.88
Jan 12, 2017;11:00 PM;33.07;28.83;28.83;64.28;73.23;35;28.83;28.83;71.48;73.23;29.44;65.07
Jan 13, 2017;12:00 AM;35.19;29.15;29.15;59.2;72.28;38.48;-;29.15;70.34;72.28;35.5;50.74
Jan 13, 2017;1:00 AM;33.44;29.01;29.01;53.2;66.99;36.92;29.01;29.01;69.74;66.99;34.06;48.94
Jan 13, 2017;2:00 AM;32.44;29.09;29.09;50.16;60.7;32.44;29.09;29.09;67.53;60.7;30.7;44.26
Jan 13, 2017;3:00 AM;29.8;29.09;29.09;46.34;56.01;30.05;29.09;29.09;66.19;30.97;30;38.94
Jan 13, 2017;4:00 AM;29.25;29.25;29.25;43.66;52.94;30.22;-;29.25;65.53;52.94;31.55;48.94
Jan 13, 2017;5:00 AM;30.64;30.64;30.64;48.52;66.99;34.08;-;30.64;70.11;66.99;33.1;58.07
Jan 13, 2017;6:00 AM;37.27;34.12;34.12;61.69;87.84;37.27;34.12;34.12;72.73;87.84;40;68.11
Jan 13, 2017;7:00 AM;46.98;39.48;41.15;99;99;46.98;41.15;41.15;79.97;99;52;88.99
Jan 13, 2017;8:00 AM;45.5;41.28;44.41;87.45;99.34;63;44.41;44.41;92.72;99.34;53.29;88.99
Jan 13, 2017;9:00 AM;45.48;41.18;44.39;96.8;106.39;64.94;44.39;44.39;94.95;106.39;50.67;88.99
Jan 13, 2017;10:00 AM;46.96;41.18;44.05;104.48;104.48;51.4;44.05;44.05;93.66;104.48;48.78;89.97
Jan 13, 2017;11:00 AM;46.7;38.31;44.02;99.82;110.32;57;44.02;44.02;86.6;110.32;48.95;86.77
Jan 13, 2017;12:00 PM;43.07;37.13;41.11;96.48;96.48;43.07;41.11;41.11;82.28;96.48;47;85.65
Jan 13, 2017;1:00 PM;42.06;37.22;41.05;89.9;102.16;42.06;41.05;41.05;79.4;102.16;48;80.89
Jan 13, 2017;2:00 PM;41.98;32.24;40.97;80.73;94.75;41.98;40.97;40.97;78.13;94.75;46;80.09
Jan 13, 2017;3:00 PM;43.03;31.97;41.03;72.97;96.02;43.03;41.03;41.03;78.9;96.02;47.5;83.49
Jan 13, 2017;4:00 PM;44.87;35.23;43.79;75.59;95;44.87;43.79;43.79;79.47;95;48.66;86.1
Jan 13, 2017;5:00 PM;48.72;41.24;47.55;105.44;105.44;48.72;47.55;47.55;85.04;105.44;55;96.99
Jan 13, 2017;6:00 PM;45.17;38.08;44.09;105.82;105.82;45.17;44.09;44.09;94.8;105.82;52;99.45
Jan 13, 2017;7:00 PM;44.94;31.9;40.82;96.02;96.02;44.94;40.82;40.82;87.06;96.02;49;89.81
Jan 13, 2017;8:00 PM;39.94;31.38;31.38;85;87.76;39.94;37.86;31.38;83.85;87.76;41;76.64
Jan 13, 2017;9:00 PM;36.7;31.12;31.12;81.19;81.67;36.7;31.12;31.12;80.75;81.67;34.5;74.8
Jan 13, 2017;10:00 PM;33.99;30.78;30.78;81.19;81.9;34.94;30.78;30.78;77.24;81.9;31;62.77
Jan 13, 2017;11:00 PM;30.99;29.92;29.92;81.08;84.55;30.99;29.92;29.92;76.55;69.26;24.74;50.06
Jan 14, 2017;12:00 AM;29.82;29.82;29.82;75;75;29.82;29.82;29.82;73.91;75;28.08;30.7
Jan 14, 2017;1:00 AM;28.98;28.98;28.98;65.13;65.13;28.98;28.98;28.98;69.74;65.13;27.29;28.54
Jan 14, 2017;2:00 AM;28.64;28.64;28.64;59.71;59.71;29.59;28.64;28.64;66;59.71;26.35;26.35
Jan 14, 2017;3:00 AM;28.5;28.5;28.5;55.25;55.25;29.44;28.5;28.5;63.73;55.25;24.06;24.06
Jan 14, 2017;4:00 AM;28.61;28.61;28.61;50.01;50.01;29.55;28.61;28.61;61.07;50.01;25;25
Jan 14, 2017;5:00 AM;28.05;28.05;28.05;52.93;52.93;29.69;28.74;28.74;63.53;52.93;24.92;24.92
Jan 14, 2017;6:00 AM;29.49;29.49;29.49;55.99;55.99;30.46;29.49;29.49;64.53;55.99;26.2;26.2
Jan 14, 2017;7:00 AM;28.97;28.97;29.77;61.25;61.25;35.4;29.77;29.77;71.82;36.1;28;45
Jan 14, 2017;8:00 AM;33.19;31.36;30.59;70.06;70.06;48.34;30.59;30.59;75.35;70.06;33.1;73.74
Jan 14, 2017;9:00 AM;36.78;31.01;31.01;72.89;72.89;52.61;34.02;31.01;79.76;72.89;36.8;86.12
Jan 14, 2017;10:00 AM;39.81;31.19;31.6;73.49;73.49;59.94;37.18;31.6;79.94;73.49;38.1;89.96
Jan 14, 2017;11:00 AM;40.05;31.2;31.59;69.19;69.19;46.59;39.2;31.59;78.13;69.19;38.65;90.1
Jan 14, 2017;12:00 PM;36.47;31.14;31.14;67.94;67.94;38.9;36.1;31.14;77.02;67.94;36.6;84.56
Jan 14, 2017;1:00 PM;34.76;30.96;30.96;61.23;61.23;37.49;34.23;30.96;75.89;61.23;35.7;81.97
Jan 14, 2017;2:00 PM;33.37;30.97;30.97;59.03;59.03;37.49;32.22;30.97;71.99;59.03;33.93;77.94
Jan 14, 2017;3:00 PM;34.29;31.13;31.13;58.41;58.41;38.25;32.67;31.13;71.24;58.41;34.46;83.82
Jan 14, 2017;4:00 PM;38.54;31.23;33.51;58.03;59.82;50;36.64;33.51;72.63;59.82;40.7;89.01
Jan 14, 2017;5:00 PM;41.97;31.4;35.35;72.89;72.89;47.47;37.6;35.35;85.03;72.89;43.01;90.1
Jan 14, 2017;6:00 PM;39.64;31.34;34.47;85.48;85.48;47.81;37.18;34.47;89.76;85.48;42.01;98.02
Jan 14, 2017;7:00 PM;37.01;31.25;31.98;81.79;81.79;45;34.76;31.98;87.69;81.79;38.75;96.09
Jan 14, 2017;8:00 PM;32.52;31.11;31.57;75.93;75.93;40.26;32.14;31.57;79.96;75.93;34.5;89.01
Jan 14, 2017;9:00 PM;30.66;30.66;30.66;69.75;69.75;37.62;30.66;30.66;75.98;69.75;31.62;86.79
Jan 14, 2017;10:00 PM;30.25;30.25;30.25;72.89;72.89;37.85;30.25;30.25;77.88;72.89;31.78;73.93
Jan 14, 2017;11:00 PM;29.55;29.55;29.55;70.31;70.31;34.94;29.55;29.55;77.9;70.31;27.1;63.68
Jan 15, 2017;12:00 AM;28.75;29.02;29.02;64.87;64.87;32.99;29.02;29.02;69.45;48.78;28;50.78
Jan 15, 2017;1:00 AM;28.11;28.54;28.54;58.65;54.86;29.48;28.54;28.54;61.81;46;27;44.97
Jan 15, 2017;2:00 AM;26.03;27.33;27.33;55.08;53;31.99;27.33;27.33;56.79;31.41;26.5;33.39
Jan 15, 2017;3:00 AM;19.96;27.09;27.09;51.59;51.59;29.46;27.09;27.09;52.03;40.11;27.57;33.17
Jan 15, 2017;4:00 AM;22.93;27.33;27.33;50;50;31.99;27.33;27.33;48.17;47;27.04;44.52
Jan 15, 2017;5:00 AM;22.8;28.7;28.7;50;50;30.1;28.7;28.7;49.54;50;26.78;53.99
Jan 15, 2017;6:00 AM;14.91;29.09;29.09;51;51;35.5;29.09;29.09;52.11;51;28.2;56.98
Jan 15, 2017;7:00 AM;20.37;26.21;29.33;52.19;52.19;36.59;-;29.33;54.58;52.19;31.1;58.94
Jan 15, 2017;8:00 AM;33.28;33.28;30.55;55.19;55.19;43.41;30.55;30.55;58.98;55.19;35.59;69.91
Jan 15, 2017;9:00 AM;33.96;31.94;31.94;63.91;63.91;39.94;31.94;31.94;61.64;63.91;39.1;86.82
Jan 15, 2017;10:00 AM;35.98;32.06;32.06;66.13;66.13;38.23;33.7;32.06;65.55;68;40.5;89.05
Jan 15, 2017;11:00 AM;44.65;32.15;32.15;67.37;67.37;38.23;35.73;32.15;66.02;68;45;90.16
Jan 15, 2017;12:00 PM;41.68;31.95;31.95;71.38;71.38;40.43;37.41;31.95;66.21;71.38;42.8;89.05
Jan 15, 2017;1:00 PM;36.66;31.7;31.7;65.77;63.91;59.94;36.23;31.7;60.8;63.91;40.4;89.05
Jan 15, 2017;2:00 PM;35.72;31.5;31.5;58.53;58.53;49.94;35.25;31.5;55.97;58.53;39.95;89.05
Jan 15, 2017;3:00 PM;36.35;31.7;31.7;57.51;57.51;47.44;36.41;31.7;55.92;57.51;41.61;89.05
Jan 15, 2017;4:00 PM;38.71;32.82;37.78;57.12;57.12;50;38.59;37.78;57.44;57.12;51.39;93.5
Jan 15, 2017;5:00 PM;54.35;37.02;42.72;69.75;69.75;69.26;42.72;42.72;66.77;70;59.47;93.5
Jan 15, 2017;6:00 PM;58.02;34.84;41.7;88;88;60.68;41.7;41.7;77.89;88;64;93.5
Jan 15, 2017;7:00 PM;55.12;32.75;39.63;82.38;82.38;49.94;39.63;39.63;78.95;82.38;58.72;93.5
Jan 15, 2017;8:00 PM;47.91;32.18;32.18;79.37;79.37;50;37.89;32.18;73.92;79.37;51.8;91.27
Jan 15, 2017;9:00 PM;36.92;31.94;31.94;76.55;76.55;49.72;37.35;31.94;68.42;78;42.6;90.16
Jan 15, 2017;10:00 PM;43;31.72;31.72;75.83;75.83;40.5;31.72;31.72;69.01;75.83;43.71;84.15
Jan 15, 2017;11:00 PM;38.64;31.11;31.11;69.75;69.75;37.29;31.11;31.11;65.68;69.75;38;73.24
Jan 16, 2017;12:00 AM;45.07;31.01;31.01;57.29;57.29;45.07;-;31.01;66.45;45.07;38.3;62
Jan 16, 2017;1:00 AM;43.25;30.93;30.93;51.38;51.38;43.25;-;30.93;58.99;43.25;39.5;51.16
Jan 16, 2017;2:00 AM;39.08;30.9;30.9;48.01;48.01;39.08;-;30.9;54.28;39.08;39.9;46.71
Jan 16, 2017;3:00 AM;37.57;30.93;30.93;41.89;41.89;37.57;-;30.93;51.22;37.57;38;42.5
Jan 16, 2017;4:00 AM;38.24;31.34;31.34;40.98;40.98;38.24;31.34;31.34;51.9;38.24;38;44.27
Jan 16, 2017;5:00 AM;39.06;31.86;31.86;48.98;48.98;39.06;33.95;31.86;58.45;48.98;41;66.79
Jan 16, 2017;6:00 AM;64.8;36.42;36.42;66.83;66.83;49.21;38.82;36.42;73.99;66.83;76;86.82
Jan 16, 2017;7:00 AM;94.43;60.04;60.04;100.38;100.38;70.1;47.21;60.04;94.11;100.38;93.97;93.97
Jan 16, 2017;8:00 AM;99.76;59.9;59.9;110.69;110.69;55.14;-;59.9;100.39;99.76;100;100
Jan 16, 2017;9:00 AM;100.88;56.28;56.28;110.8;110.8;60.78;56.28;56.28;101.46;100.88;99.99;99.99
Jan 16, 2017;10:00 AM;99.97;56.76;60.06;108.57;108.57;64.99;60.06;60.06;102.24;99.97;98.3;98.3
Jan 16, 2017;11:00 AM;99.56;56.72;58.14;109.15;109.15;60.94;58.14;58.14;95.09;99.56;98;100.81
Jan 16, 2017;12:00 PM;98.56;56.71;57.04;106.04;106.04;68.26;57.04;57.04;95.51;105;95.73;95.73
Jan 16, 2017;1:00 PM;98.92;60.61;60.61;105.59;105.59;71.94;60.61;60.61;95.06;105.59;95;95
Jan 16, 2017;2:00 PM;100.26;61.03;61.03;107.7;107.7;71.47;61.03;61.03;92.77;107.7;93.3;93.3
Jan 16, 2017;3:00 PM;103.84;58.71;58.71;108.68;108.68;85.08;58.71;58.71;97.92;103.84;90;91.27
Jan 16, 2017;4:00 PM;102.06;87.38;87.38;108.43;108.43;76.81;87.38;87.38;96.69;108.43;93.65;94.53
Jan 16, 2017;5:00 PM;120;117.12;117.12;120;120;120;117.12;117.12;120.01;120;117.74;118.28
Jan 16, 2017;6:00 PM;124.83;82.84;82.84;124.83;124.83;124.83;82.84;82.84;118.09;124.83;107.36;110.05
Jan 16, 2017;7:00 PM;113.69;56.4;56.4;113.84;113.84;113.04;56.4;56.4;108.59;113.69;100;101.94
Jan 16, 2017;8:00 PM;88.98;39.8;43.78;97.2;97.2;50;43.78;43.78;93.14;97.2;83.98;90.48
Jan 16, 2017;9:00 PM;73.59;33.96;33.96;80;80;44.94;36.39;33.96;84.06;73.59;59;77.93
Jan 16, 2017;10:00 PM;55.19;32.01;32.01;80;80;38.47;32.01;32.01;81.93;56;49.6;56.77
Jan 16, 2017;11:00 PM;45.06;31.11;31.11;80;80;37.57;31.11;31.11;79.79;45.06;39;42.92
Jan 17, 2017;12:00 AM;45.83;31.01;31.01;80.81;80.81;32.04;31.01;31.01;78.91;80.81;43.93;45.66
Jan 17, 2017;1:00 AM;41.64;30.61;30.61;69.61;69.61;31.62;-;30.61;75.18;69.61;44;44.54
Jan 17, 2017;2:00 AM;34.61;30.65;30.65;72.08;72.08;33;-;30.65;74.78;72.08;40.3;40.3
Jan 17, 2017;3:00 AM;36.28;30.68;30.68;58.28;58.28;36;-;30.68;73.03;58.28;39.56;39.56
Jan 17, 2017;4:00 AM;35.25;31.12;31.12;57.76;57.76;37.14;-;31.12;73.01;57.76;40.25;40.25
Jan 17, 2017;5:00 AM;39.94;32.67;32.67;69.63;69.63;38.65;32.67;32.67;75.21;69.63;42.78;42.78
Jan 17, 2017;6:00 AM;58.29;36.53;38.34;94.64;94.64;38.27;-;38.34;90.5;94.64;73.22;73.22
Jan 17, 2017;7:00 AM;111.04;48.24;48.24;127.06;127.06;52.75;48.24;48.24;116.17;127.06;108.1;108.1
Jan 17, 2017;8:00 AM;121.67;49.31;61.04;135.06;135.06;75;-;61.04;132.26;135.06;125.08;125.08
Jan 17, 2017;9:00 AM;125.61;42.25;67.29;135.7;135.7;90.1;67.29;67.29;129.62;135.7;119.99;120.06
Jan 17, 2017;10:00 AM;121.49;41.75;66.11;129.33;129.33;93.75;66.11;66.11;125.66;129.33;113.9;120.02
Jan 17, 2017;11:00 AM;117.34;38.26;70.68;124;124;93.69;70.68;70.68;123.27;124;113.3;119.97
Jan 17, 2017;12:00 PM;106.15;34.83;68.1;111.26;111.26;87.94;68.1;68.1;115.06;111.26;108.13;113.03
Jan 17, 2017;1:00 PM;101.91;33.19;65.98;106.08;106.08;87.3;65.98;65.98;117.29;106.08;108.16;108.16
Jan 17, 2017;2:00 PM;100.03;32.41;55.15;108.74;108.74;70.13;55.15;55.15;113.95;108.74;107.48;107.48
Jan 17, 2017;3:00 PM;103.42;32.33;48.52;113.14;113.14;70;48.52;48.52;115.41;113.14;110;110.95
Jan 17, 2017;4:00 PM;110.91;32.45;74.9;120.22;120.22;77.37;74.9;74.9;118.95;120.22;114.4;120.03
Jan 17, 2017;5:00 PM;142.78;32.68;98.47;142.78;142.78;142.78;98.47;98.47;131.3;142.78;133.78;135.91
Jan 17, 2017;6:00 PM;143.09;32.02;68.7;162.31;162.31;147.55;68.7;68.7;134.86;143.09;125;125
Jan 17, 2017;7:00 PM;124.94;31.35;47.02;131.54;131.54;114.55;47.02;47.02;115.29;124.94;116.5;120.03
Jan 17, 2017;8:00 PM;84.97;30.76;44.2;110.38;110.38;60.1;44.2;44.2;101.4;110.38;94.99;99.1
Jan 17, 2017;9:00 PM;55.08;30.56;30.56;93.07;93.07;47.5;37.31;30.56;93.5;93.07;74.01;84.04
Jan 17, 2017;10:00 PM;48.95;30.08;30.08;94.5;94.5;40.12;30.39;30.08;91.96;94.5;54.15;66.38
Jan 17, 2017;11:00 PM;37.74;29.71;29.71;98.85;98.85;37.74;30.36;29.71;89.82;72;38.17;49.07
Jan 18, 2017;12:00 AM;38.28;29.01;29.01;81.81;81.81;39.71;-;29.01;85.42;38.28;38.5;41.06
Jan 18, 2017;1:00 AM;37.74;28.58;28.58;71.65;71.65;35.46;-;28.58;77.4;71.65;38.47;38.47
Jan 18, 2017;2:00 AM;35.09;28.45;28.45;65.99;65.99;35.7;-;28.45;77.06;35.09;35;35
Jan 18, 2017;3:00 AM;35.07;28.54;28.54;60.7;60.7;34.18;-;28.54;68.28;35.07;34.1;34.1
Jan 18, 2017;4:00 AM;35.07;29.13;29.13;57.29;57.29;35.07;-;29.13;67.45;35.07;35.62;35.62
Jan 18, 2017;5:00 AM;36.62;29.73;29.73;65.99;65.99;34.99;33.83;29.73;75.78;36.62;39;40.14
Jan 18, 2017;6:00 AM;55.08;30.04;30.04;91.83;91.83;42;36.4;30.04;100.83;55.08;58.18;60.21
Jan 18, 2017;7:00 AM;89.64;30.79;30.79;120;120;55.21;43.27;30.79;121.98;110.01;105.65;106.05
Jan 18, 2017;8:00 AM;91.75;30.88;30.88;121.97;121.97;60.01;44.55;30.88;152.72;119;115.38;120
Jan 18, 2017;9:00 AM;84.92;30.72;30.72;120;120;76.31;50.88;30.72;155.79;120;116.9;120.06
Jan 18, 2017;10:00 AM;82.93;30.59;30.59;111.75;111.75;69.89;48.92;30.59;142.6;111.75;108.8;112.75
Jan 18, 2017;11:00 AM;85.97;30.43;30.43;98.42;98.42;70.48;48.61;30.43;130.97;98.42;106.9;119.72
Jan 18, 2017;12:00 PM;86.03;30.43;30.43;95.89;95.89;74.94;46.09;30.43;122.04;95.89;100;109.59
Jan 18, 2017;1:00 PM;91.02;30.28;30.28;91.02;91.02;91.02;46.06;30.28;119.99;91.02;98.92;99.19
Jan 18, 2017;2:00 PM;89.92;30.14;30.14;89.92;89.92;89.92;44.89;30.14;118.33;89.92;97.41;98.03
Jan 18, 2017;3:00 PM;86.7;30.12;30.12;86.7;99;86.7;43.71;30.12;121.96;99;102;106.38
Jan 18, 2017;4:00 PM;92.45;30.33;30.33;92.45;92.45;92.45;47.56;30.33;127.43;92.45;109;109
Jan 18, 2017;5:00 PM;115.7;30.51;30.51;116.87;116.87;116.05;55.97;30.51;140.09;116.87;129.5;129.53
Jan 18, 2017;6:00 PM;91.25;30.22;30.22;130;130;100.1;44.56;30.22;140.03;130;130.2;130.27
Jan 18, 2017;7:00 PM;83.91;29.82;29.82;117.26;117.26;84.92;44.06;29.82;133.15;115.71;116.1;116.1
Jan 18, 2017;8:00 PM;79.73;29.31;29.31;98.66;95;77.09;40.09;29.31;112.73;95;83.57;96.05
Jan 18, 2017;9:00 PM;55.03;29.27;29.27;92.01;92.01;54.4;37.6;29.27;98.04;55.66;53.6;55.48
Jan 18, 2017;10:00 PM;48.86;29.08;29.08;94.99;94.99;40.1;31.95;29.08;99.04;48.86;45.01;55.7
Jan 18, 2017;11:00 PM;44.9;28.79;28.79;94.6;94.6;37;30.56;28.79;98.05;53;36;41.94
Jan 19, 2017;12:00 AM;38.53;28.11;25.89;80.27;80.27;38.53;-;25.89;82.25;80.27;39.6;40.55
Jan 19, 2017;1:00 AM;37.88;27.3;27.3;74.6;74.6;36.99;-;27.3;74.5;74.6;38.7;39.66
Jan 19, 2017;2:00 AM;36.61;27.14;27.14;74.07;74.07;36.4;29.98;27.14;71.02;44.03;36.5;37.56
